month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2023_03,BARPETA,Barpeta,141092732.0
2023_03,BARPETA,Kalgachia,9589199.0
2023_03,CHIRANG,Bengtal,5917427.1
2023_03,DARRANG,Mangaldoi (Pt),82558245.0
2023_03,DHEMAJI,Dhemaji,3769570.55
2023_03,DIBRUGARH,Chabua,84106903.0
2023_03,HAILAKANDI,Hailakandi,165674577.0
2023_03,KAMRUP METRO,Guwahati,152817299.62
2023_03,KARIMGANJ,Badarpur,158635215.0
2023_03,MAJULI,Majuli,268829079.0
2023_03,MORIGAON,Marigaon,173008113.0
2023_03,NAGAON,Nagaon,78463523.49000001
2023_03,TAMULPUR,Tamulpur,329334807.0
2023_03,UDALGURI,Udalguri,362486950.0
