month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2023_06,BARPETA,Barpeta,14999900.0
2023_06,BONGAIGAON,"Bongaigaon
(Pt)",7921400.0
2023_06,CHIRANG,Bengtal,108093028.0
2023_06,DARRANG,Mangaldoi (Pt),113707254.0
2023_06,DHUBRI,Dhubri (Pt),22498239.0
2023_06,DIBRUGARH,Chabua,0.0
2023_06,DIBRUGARH,Dibrugarh East,152057501.0
2023_06,HAILAKANDI,Hailakandi,245493412.0
2023_06,KAMRUP METRO,Guwahati,117907114.25
2023_06,LAKHIMPUR,North Lakhimpur,0.0
2023_06,NAGAON,Nagaon,181302800.0
2023_06,NAGAON,Raha,25801020.0
2023_06,SONITPUR,Tezpur,90732476.0
2023_06,TAMULPUR,Tamulpur,198379969.0
2023_06,UDALGURI,Harisinga,0.0
