month,object_id,Awarded Value
2020_08,101.0,9400036.4
2020_08,112.0,23902519.0
2020_08,114.0,5699232.0
2020_08,132.0,2907192.5
2020_08,139.0,9339319.66
2020_08,145.0,9536685.45
2020_08,147.0,17820157.0
2020_08,150.0,58286527.1
2020_08,163.0,11616068.99
2020_08,166.0,24601127.950000003
2020_08,170.0,20900000.0
2020_08,178.0,98851037.77000001
2020_08,198.0,52499800.0
2020_08,207.0,11431588.0
2020_08,219.0,17070767.41
2020_08,251.0,6144826.02
2020_08,270.0,13157578.28
2020_08,276.0,11599181.0
2020_08,281.0,21848409.0
