month,object_id,Awarded Value
2019_09,101.0,14998528.0
2019_09,103.0,16197344.0
2019_09,104.0,74372881.49000001
2019_09,108.0,16199044.0
2019_09,113.0,5996054.0
2019_09,116.0,12305561.95
2019_09,122.0,54355202.66
2019_09,128.0,29861969.04
2019_09,134.0,35323851.19
2019_09,139.0,77199980.6
2019_09,145.0,2999368.0
2019_09,150.0,7258479.220000001
2019_09,158.0,0.0
2019_09,161.0,7014179.0
2019_09,164.0,3489724.0
2019_09,166.0,4709389.0
2019_09,169.0,3801628.16
2019_09,170.0,2303639.98
2019_09,177.0,9892466.95
2019_09,182.0,5345628.72
2019_09,185.0,113441928.21000001
2019_09,189.0,190159930.23999998
2019_09,190.0,24249622.869999997
2019_09,195.0,51812230.65
2019_09,205.0,0.0
2019_09,207.0,13499355.0
2019_09,208.0,10880855.15
2019_09,210.0,7648690.52
2019_09,211.0,7633242.46
2019_09,212.0,4000076.0
2019_09,214.0,3155248.51
2019_09,219.0,65947654.53
2019_09,226.0,28560718.87
2019_09,228.0,2821624.89
2019_09,231.0,6234885.0
2019_09,244.0,18489203.0
2019_09,245.0,8086319.0
2019_09,246.0,6989477.0
2019_09,247.0,8989797.0
2019_09,259.0,7197784.0
2019_09,260.0,14995364.0
2019_09,262.0,15613161.780000001
2019_09,268.0,4266195.0
2019_09,273.0,5179591.52
2019_09,276.0,6327917.359999999
2019_09,277.0,4460222.9
2019_09,280.0,20409711.0
2019_09,281.0,25023561.4
