month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2021_06,BAKSA,Baksa,84991160.45
2021_06,BAKSA,Sarupeta (Pt),9881679.0
2021_06,BARPETA,Barpeta,22498324.8
2021_06,BONGAIGAON,Manikpur,9963104.07
2021_06,CHIRANG,Barnagar (Pt),6497687.62
2021_06,DHEMAJI,Dhemaji,17958510.0
2021_06,DHUBRI,Bilasipara (Pt),9955903.68
2021_06,KARIMGANJ,Badarpur,10344693.35
2021_06,KOKRAJHAR,Bhowraguri,9899826.47
2021_06,KOKRAJHAR,Dotoma,10949637.08
2021_06,KOKRAJHAR,Gossaigaon (Pt),15412960.010000002
2021_06,KOKRAJHAR,Kokrajhar (Pt),401832619.03999996
2021_06,MAJULI,Majuli,14848827.0
2021_06,MORIGAON,Mayong,22498743.68
2021_06,NAGAON,Nagaon,71995868.43
2021_06,NALBARI,Nalbari,8172920.61
2021_06,SIVSAGAR,Sibsagar,13525195.73
2021_06,SONITPUR,Tezpur,8999139.0
2021_06,UDALGURI,Dhekiajuli (Pt),9999967.88
2021_06,UDALGURI,Mazbat,13994999.95
2021_06,WEST KARBI ANGLONG,Donka,21482937.71
