month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2022_08,BAKSA,Sarupeta (Pt),60299878.0
2022_08,BARPETA,Baghbor,28448872.0
2022_08,BONGAIGAON,Boitamari,3864000.0
2022_08,BONGAIGAON,"Bongaigaon
(Pt)",10433864.0
2022_08,BONGAIGAON,Manikpur,9986507.0
2022_08,BONGAIGAON,Srijangram,3499021.0
2022_08,CHIRANG,Bijni (Pt),34199952.0
2022_08,DIBRUGARH,Chabua,67499654.39
2022_08,DIBRUGARH,Moran,2502300.0
2022_08,KAMRUP METRO,Guwahati,3303998.0
2022_08,KARIMGANJ,Badarpur,17999778.0
2022_08,NAGAON,Nagaon,9090000.0
2022_08,SONITPUR,Tezpur,3154000.0
