month,object_id,Awarded Value
2021_05,102.0,0.0
2021_05,104.0,13048588.92
2021_05,112.0,50310757.85
2021_05,116.0,98994450.25
2021_05,118.0,13498985.84
2021_05,122.0,48977757.35
2021_05,134.0,71995846.9
2021_05,139.0,23757718.34
2021_05,145.0,13499233.0
2021_05,160.0,57776784.21
2021_05,166.0,57415062.86
2021_05,207.0,0.0
2021_05,212.0,7028506.35
2021_05,219.0,68404845.66
2021_05,220.0,12599566.84
2021_05,226.0,56442739.93000001
2021_05,231.0,0.0
2021_05,246.0,29039172.59
2021_05,262.0,4856993.0
2021_05,264.0,5947197.0
2021_05,269.0,40497698.51
2021_05,273.0,29698291.740000002
2021_05,276.0,49497245.02
