year,month,RC_Id,Relief_Distribution_Dal_In_Q,year_month
2022,06,2.0,17.86,2022_06
2022,06,3.0,42.78,2022_06
2022,06,4.0,179.4,2022_06
2022,06,10.0,705.39,2022_06
2022,06,16.0,36.62,2022_06
2022,06,17.0,438.12,2022_06
2022,06,18.0,647.9100000000001,2022_06
2022,06,19.0,1983.47,2022_06
2022,06,20.0,39.84,2022_06
2022,06,21.0,685.9300000000001,2022_06
2022,06,22.0,1735.52,2022_06
2022,06,23.0,862.97,2022_06
2022,06,24.0,1226.76,2022_06
2022,06,25.0,1332.81,2022_06
2022,06,26.0,1791.08,2022_06
2022,06,27.0,1.6099999999999999,2022_06
2022,06,28.0,75.1,2022_06
2022,06,29.0,123.76,2022_06
2022,06,30.0,264.86,2022_06
2022,06,31.0,3.33,2022_06
2022,06,32.0,1.85,2022_06
2022,06,33.0,387.03000000000003,2022_06
2022,06,35.0,0.0,2022_06
2022,06,36.0,527.84,2022_06
2022,06,37.0,1871.99,2022_06
2022,06,38.0,691.38,2022_06
2022,06,39.0,154.2,2022_06
2022,06,40.0,0.0,2022_06
2022,06,41.0,0.0,2022_06
2022,06,42.0,0.0,2022_06
2022,06,43.0,90.97,2022_06
2022,06,44.0,14.299999999999999,2022_06
2022,06,45.0,23.0,2022_06
2022,06,46.0,779.57,2022_06
2022,06,47.0,862.25,2022_06
2022,06,48.0,557.67,2022_06
2022,06,50.0,48.339999999999996,2022_06
2022,06,51.0,177.72,2022_06
2022,06,52.0,126.35,2022_06
2022,06,53.0,135.79,2022_06
2022,06,54.0,4.859999999999999,2022_06
2022,06,55.0,69.22,2022_06
2022,06,56.0,22.330000000000002,2022_06
2022,06,57.0,294.41,2022_06
2022,06,58.0,322.77000000000004,2022_06
2022,06,59.0,3.54,2022_06
2022,06,60.0,0.0,2022_06
2022,06,61.0,796.19,2022_06
2022,06,62.0,0.0,2022_06
2022,06,63.0,1.14,2022_06
2022,06,64.0,0.0,2022_06
2022,06,65.0,31.57,2022_06
2022,06,66.0,0.0,2022_06
2022,06,67.0,0.92,2022_06
2022,06,68.0,5.14,2022_06
2022,06,69.0,101.97,2022_06
2022,06,71.0,6.93,2022_06
2022,06,72.0,0.0,2022_06
2022,06,73.0,225.9,2022_06
2022,06,74.0,0.0,2022_06
2022,06,75.0,104.9,2022_06
2022,06,76.0,64.28999999999999,2022_06
2022,06,77.0,0.0,2022_06
2022,06,78.0,0.0,2022_06
2022,06,79.0,0.0,2022_06
2022,06,80.0,0.0,2022_06
2022,06,81.0,0.0,2022_06
2022,06,82.0,525.22,2022_06
2022,06,83.0,37.91,2022_06
2022,06,84.0,86.55,2022_06
2022,06,85.0,11.43,2022_06
2022,06,86.0,89.4,2022_06
2022,06,87.0,150.54,2022_06
2022,06,88.0,17.7,2022_06
2022,06,89.0,0.0,2022_06
2022,06,90.0,0.0,2022_06
2022,06,91.0,0.0,2022_06
2022,06,92.0,0.0,2022_06
2022,06,93.0,0.0,2022_06
2022,06,94.0,15.07,2022_06
2022,06,95.0,0.0,2022_06
2022,06,96.0,0.83,2022_06
2022,06,97.0,0.0,2022_06
2022,06,98.0,0.0,2022_06
2022,06,99.0,1034.87,2022_06
2022,06,100.0,493.66,2022_06
2022,06,101.0,305.12,2022_06
2022,06,102.0,619.92,2022_06
2022,06,103.0,0.0,2022_06
2022,06,104.0,0.0,2022_06
2022,06,105.0,0.0,2022_06
2022,06,106.0,0.0,2022_06
2022,06,107.0,0.0,2022_06
2022,06,108.0,7.56,2022_06
2022,06,109.0,276.28000000000003,2022_06
2022,06,110.0,0.0,2022_06
2022,06,111.0,0.0,2022_06
2022,06,112.0,0.0,2022_06
2022,06,113.0,145.12,2022_06
2022,06,114.0,640.66,2022_06
2022,06,115.0,306.35,2022_06
2022,06,116.0,64.91999999999999,2022_06
2022,06,117.0,635.1899999999999,2022_06
2022,06,118.0,368.66,2022_06
2022,06,119.0,91.62,2022_06
2022,06,120.0,114.14,2022_06
2022,06,121.0,9.3,2022_06
2022,06,122.0,61.28,2022_06
2022,06,123.0,24.4,2022_06
2022,06,124.0,57.05,2022_06
2022,06,125.0,6.619999999999999,2022_06
2022,06,126.0,58.94,2022_06
2022,06,127.0,86.64,2022_06
2022,06,128.0,238.22,2022_06
2022,06,129.0,215.17000000000002,2022_06
2022,06,130.0,2.88,2022_06
2022,06,131.0,52.21,2022_06
2022,06,132.0,18.16,2022_06
2022,06,133.0,907.92,2022_06
2022,06,134.0,54.629999999999995,2022_06
2022,06,135.0,117.87,2022_06
2022,06,136.0,0.0,2022_06
2022,06,137.0,720.59,2022_06
2022,06,138.0,2257.65,2022_06
2022,06,139.0,0.0,2022_06
2022,06,140.0,1204.6399999999999,2022_06
2022,06,141.0,0.0,2022_06
2022,06,142.0,17.53,2022_06
2022,06,143.0,14.35,2022_06
2022,06,144.0,433.28000000000003,2022_06
2022,06,145.0,932.87,2022_06
2022,06,146.0,193.85,2022_06
2022,06,147.0,113.52,2022_06
2022,06,148.0,179.77,2022_06
2022,06,149.0,195.26,2022_06
2022,06,150.0,293.81,2022_06
2022,06,151.0,18.88,2022_06
2022,06,152.0,0.0,2022_06
2022,06,153.0,0.0,2022_06
2022,06,154.0,0.0,2022_06
2022,06,155.0,80.99000000000001,2022_06
2022,06,156.0,13.86,2022_06
2022,06,157.0,91.6,2022_06
2022,06,158.0,0.0,2022_06
2022,06,159.0,18.29,2022_06
2022,06,160.0,15.19,2022_06
2022,06,161.0,417.55,2022_06
2022,06,162.0,41.46000000000001,2022_06
2022,06,163.0,81.92,2022_06
2022,06,164.0,0.0,2022_06
2022,06,165.0,20.0,2022_06
2022,06,166.0,57.61,2022_06
2022,06,167.0,172.92,2022_06
2022,06,168.0,100.21,2022_06
2022,06,169.0,10.61,2022_06
2022,06,170.0,101.29,2022_06
2022,06,173.0,0.0,2022_06
2022,06,174.0,314.15999999999997,2022_06
2022,06,175.0,0.0,2022_06
2022,06,176.0,0.0,2022_06
2022,06,177.0,0.0,2022_06
2022,06,178.0,87.3,2022_06
