month,object_id,Awarded Value
2019_09,101.0,48667468.0
2019_09,102.0,5443006.0
2019_09,103.0,38252769.34
2019_09,104.0,770197014.05
2019_09,108.0,9872765.0
2019_09,122.0,2497769.71
2019_09,128.0,7241577.12
2019_09,134.0,115144939.74
2019_09,146.0,0.0
2019_09,185.0,14780044.59
2019_09,195.0,33711633.17
2019_09,205.0,5044228.0
2019_09,206.0,32807893.0
2019_09,207.0,29849617.53
2019_09,211.0,1773032.38
2019_09,219.0,31357185.98
2019_09,226.0,34576380.0
2019_09,231.0,11612298.29
2019_09,241.0,9914055.0
2019_09,244.0,2967057.0
2019_09,245.0,4742695.0
2019_09,246.0,22698659.0
2019_09,262.0,20092058.4
2019_09,273.0,2071942.0
2019_09,276.0,0.0
