month,object_id,Awarded Value
2023_08,104.0,27639686.0
2023_08,116.0,26086320.0
2023_08,128.0,17549851.0
2023_08,134.0,17999826.0
2023_08,135.0,5430600.0
2023_08,142.0,39421800.0
2023_08,146.0,76491000.0
2023_08,150.0,42008228.0
2023_08,162.0,36813600.0
2023_08,165.0,74032830.0
2023_08,166.0,56775870.0
2023_08,167.0,40446000.0
2023_08,181.0,22435229.0
2023_08,184.0,39150000.0
2023_08,185.0,5476885.0
2023_08,197.0,18400770.0
2023_08,200.0,0.0
2023_08,203.0,17486448.0
2023_08,206.0,7236373.5
2023_08,208.0,0.0
2023_08,212.0,79410000.0
2023_08,219.0,124262566.0
2023_08,226.0,103180950.0
2023_08,246.0,67248000.0
2023_08,251.0,136332000.0
2023_08,253.0,34060635.0
2023_08,257.0,52134300.0
2023_08,268.0,33304107.6
2023_08,269.0,0.0
2023_08,272.0,7686605.0
2023_08,279.0,429277.38
