month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2018_07,BAKSA,Baksa,6916648.53
2018_07,BAKSA,Barama,8989359.17
2018_07,CHIRANG,Bengtal,7078000.42
2018_07,DARRANG,Dalgaon (Pt),1491254.5
2018_07,DARRANG,Khoirabari (Pt),1591918.2
2018_07,DHEMAJI,Dhemaji,2878136.05
2018_07,KAMRUP,Palasbari,372659536.0
2018_07,KAMRUP METRO,Chandrapur,997402.0
2018_07,KOKRAJHAR,Dotoma,13193625.370000001
2018_07,KOKRAJHAR,Gossaigaon (Pt),35738795.86
2018_07,NAGAON,Nagaon,1960879.7
2018_07,NALBARI,Baganpara (Pt),8987782.94
2018_07,TAMULPUR,Tamulpur,4992972.15
2018_07,UDALGURI,Harisinga,3980844.5
2018_07,UDALGURI,Udalguri,73423543.13
