month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2020_08,BAKSA,Baksa,20143199.02
2020_08,BARPETA,Barpeta,53457600.03
2020_08,BISWANATH,Biswanath,7969995.0
2020_08,CACHAR,Katigora,28107000.0
2020_08,CACHAR,Lakhipur,58482813.0
2020_08,CACHAR,Silchar,6830000.0
2020_08,CHARAIDEO,Sonari,16252000.0
2020_08,DHUBRI,Bilasipara (Pt),13367642.0
2020_08,DHUBRI,Chapar (Pt),19395317.0
2020_08,DHUBRI,Dhubri (Pt),128535493.0
2020_08,DHUBRI,Golokganj (Pt),25801051.0
2020_08,DIBRUGARH,Naharkatiya,181572130.7
2020_08,GOLAGHAT,Golaghat,23163651.0
2020_08,KAMRUP,Chhaygaon,19865758.0
2020_08,KAMRUP,"North
Guwahati",32364480.0
2020_08,KOKRAJHAR,Kokrajhar (Pt),27602100.0
2020_08,LAKHIMPUR,North Lakhimpur,19025834.26
2020_08,MAJULI,Majuli,8197200.0
2020_08,MORIGAON,Marigaon,12414971.0
2020_08,NAGAON,Kampur,19764000.0
2020_08,NALBARI,Nalbari,177701686.0
2020_08,SIVSAGAR,Dimow,23965187.0
2020_08,SONITPUR,Tezpur,17624902.17
2020_08,SOUTH SALMARA MANCACHAR,Mankachar,48017876.1
2020_08,SOUTH SALMARA MANCACHAR,South Salmara,27713207.32
2020_08,TINSUKIA,Margherita,6521463.0
2020_08,UDALGURI,Udalguri,7384700.0
