month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2023_09,BAKSA,Baksa,5000000.0
2023_09,BARPETA,Chenga,0.0
2023_09,CACHAR,Silchar,0.0
2023_09,CHIRANG,Sidli (Pt),30714681.6
2023_09,DARRANG,Mangaldoi (Pt),11966650.0
2023_09,DIBRUGARH,Chabua,2116750.0
2023_09,DIBRUGARH,Naharkatiya,18917970.0
2023_09,GOALPARA,Lakhipur,102158539.0
2023_09,GOLAGHAT,Dergaon,0.0
2023_09,GOLAGHAT,Golaghat,47513700.0
2023_09,HAILAKANDI,Algapur,49950000.0
2023_09,KAMRUP,Koya,32995800.0
2023_09,KAMRUP METRO,Guwahati,37431857.67
2023_09,KARIMGANJ,Badarpur,33113250.0
2023_09,KARIMGANJ,"Ramkrishna
Nagar",109300808.0
2023_09,KOKRAJHAR,Kokrajhar (Pt),13104450.0
2023_09,LAKHIMPUR,North Lakhimpur,17549832.0
2023_09,SIVSAGAR,Sibsagar,36990859.93
2023_09,SOUTH SALMARA MANCACHAR,Mankachar,17788552.0
2023_09,TINSUKIA,Margherita,67085200.0
2023_09,UDALGURI,Kalaigaon (Pt),48909503.0
