OBJECTID,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,Subdt_LGD,Dist_LGD,State_LGD,Shape_Leng,Shape_Area,Area,2015POP_AFFECTED ROW 67G,2015AGRI_LOSS ROW 67J,2015POP_LOST ROW 131C,2015INMATES_IN_RCAMPS ROW121D,2016POP_AFFECTED ,2016AGRI_LOSS ,2016POP_LOST ROW ,2016INMATES_IN_RCAMPS ,2017POP_AFFECTED ,2017AGRI_LOSS ,2017POP_LOST ROW ,2017INMATES_IN_RCAMPS ,2018POP_AFFECTED ,2018AGRI_LOSS ,2018POP_LOST ROW ,2018INMATES_IN_RCAMPS ,2019POP_AFFECTED ,2019AGRI_LOSS ,2019POP_LOST ROW ,2019INMATES_IN_RCAMPS ,2020POP_AFFECTED ,2020AGRI_LOSS ,2020POP_LOST ROW ,2020INMATES_IN_RCAMPS ,2021POP_AFFECTED ,2021AGRI_LOSS ,2021POP_LOST ROW ,2021INMATES_IN_RCAMPS ,2022POP_AFFECTED ,2022AGRI_LOSS ,2022POP_LOST ROW ,2022INMATES_IN_RCAMPS 
2075,18,316,2097,ASSAM,Cachar,Silchar,2097,282,18,147151.7804,546394545.6,447.089,265,3652.5,,,,,,,,,,,,,,,,,,,717,,,,,377,,,,,,
2076,18,316,2098,ASSAM,Cachar,Udarbond,2098,282,18,231038.9953,1213995040,999.734,,534,,,,,,,,,,,2000,,2,,,57,,,,,,,,,,,,,,
2077,18,316,2099,ASSAM,Cachar,Sonai,2099,282,18,223363.2767,920277820.1,754.433,1680,3562,,,,,,,,,,,8900,,,1320,,,,,,,,,,,,,,,,
2092,18,320,2004,ASSAM,Chirang,Kokrajhar ,2004,612,18,23677.69851,15710391.14,12.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,18,320,2018,ASSAM,Chirang,Barnagar ,2018,612,18,45515.97483,43103767.75,34.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,18,320,2112,ASSAM,Chirang,Srijangram,2112,612,18,154328.0298,901232881.9,715.958,,,,,,,,,,,,,,,,,127378,7861.3,1,1290,73487,3197.63,,1749,17056,812.18,,446,,,,
2095,18,320,2113,ASSAM,Chirang,Bengtol,2113,612,18,123869.1746,287065624.8,228.894,,,,,,,,,,,,,419,,,,3145,,,1545,5000,21,,555,4146,48.8,,455,,,,
2096,18,320,2114,ASSAM,Chirang,Sidli ,2114,612,18,201867.7708,1173987786,934.194,11643,,,,,,,,,,,,389,,,,4459,,,,12000,23,,305,3604,67.2,,,,,,
2137,18,325,2145,ASSAM,Darrang,Khoirabari,2145,283,18,58796.86491,66152495.52,52.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,18,325,2146,ASSAM,Darrang,Pathorighat,2146,283,18,93586.64637,221115856.4,176.483,9393,1325,,,,,,,,,,,,,,,15949,4812,,,16000,855.5,,,,146.13,,,,,,
2139,18,325,2147,ASSAM,Darrang,Sipajhar,2147,283,18,121745.1491,366131466.5,293.007,42164,466,,,,,,,,,,,,,,,60000,3801,,142,51000,1500.5,,,5255,10.5,,,,,,
2140,18,325,2148,ASSAM,Darrang,Mangaldoi,2148,283,18,172874.1561,559455370.6,447.081,73289,15058,,,,,,,,,,,3982,494.5,,,59280,6300,,10847,61342,4679.5,1,1278,70017,1033,,,,,,
2141,18,325,2149,ASSAM,Darrang,Dalgaon ,2149,283,18,225387.463,750387459.2,598.145,105000,1648,,,,,,,,,,,6086,418.26,,,115900,4451,,,75730,5236,,,34379,6558,,,,,,
2142,18,325,2150,ASSAM,Darrang,Kalaigaon,2150,283,18,30070.37434,19977793.34,15.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,18,308,2053,ASSAM,Dhemaji,Dhakuakhana,2053,284,18,17414.80612,11372132.62,8.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,18,308,2054,ASSAM,Dhemaji,Subansiri,2054,284,18,85514.17168,198266678.9,155.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,18,308,2055,ASSAM,Dhemaji,Dhemaji,2055,284,18,134880.4973,505206414.6,396.212,80518,24503,,,,,,,,,,,3245,1325,1,357,8820,686,,,15100,2675,1,500,11164,9762,,369,,,,
2038,18,308,2056,ASSAM,Dhemaji,Sissibargaon,2056,284,18,183921.4637,952621635.5,745.986,160530,44510,,,,,,,,,,,21200,3145,,,38575,2715,2,,39044,2600,2,,11205,549,,,,,,
2039,18,308,2057,ASSAM,Dhemaji,Jonai,2057,284,18,205631.6914,1092830535,852.659,82999,9210,,,,,,,,,,,57962,6015,,585,86203,6120,,160,82781,28527,1,422,29112,1394.41,,142,,,,
2040,18,308,2058,ASSAM,Dhemaji,Gogamukh,2058,284,18,109703.0365,412630124.6,323.763,36651,17232,,,,,,,,,,,26761,3438,2,41,26947,686,1,,8703,1086,,,7585,1490,,,,,,
1991,18,301,2001,ASSAM,Dhubri,Gossaigaon,6017,285,18,69153.21024,88791637.61,71.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,18,301,2005,ASSAM,Dhubri,Bagribari,2005,285,18,93067.48013,265120667.8,212.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,18,301,2006,ASSAM,Dhubri,Agamoni,2006,285,18,127342.1322,275679086,220.975,,454.92,,,,,,,,,,,,,,,111607,1753,2,527,,,,,,,,,,,,
1994,18,301,2007,ASSAM,Dhubri,Golokganj,6015,285,18,155225.2597,248112721.1,199.162,,3500,,,,,,,,,,,,,,,109215,1338,,13517,14009,1298,,,,,,,,,,
1995,18,301,2008,ASSAM,Dhubri,Dhubri,6014,285,18,165039.5175,444273283.3,357.275,221955,,,,,,,,,,,,,,,,251288,1138.5,1,9924,207014,1133.5,,2389,1127,109,,,,,,
1996,18,301,2009,ASSAM,Dhubri,Bilasipara,6018,285,18,131578.7559,368144645.1,294.887,367718,20459.74,,,,,,,,,,,,,,,138291,3425,2,32965,124265,3157,1,429,,,,,,,,
1997,18,301,2010,ASSAM,Dhubri,Chapar,6019,285,18,121687.2091,243535651,195.05,13065,,,,,,,,,,,,,,,,104156,2562,,5165,63627,2228,1,1489,,,,,,,,
2045,18,310,2063,ASSAM,Dibrugarh,Dibrugarh West,2063,286,18,215823.2003,920123473,723.056,39200,5590.8,,,,,,,,,,,6442,92,,,44753,3850,825,,28713,2280,1,792,,656,,,,,,
2046,18,310,2064,ASSAM,Dibrugarh,Dibrugarh East,2064,286,18,141915.9056,500791052.4,392.607,50000,850,,,,,,,,,,,,,,,5804,128,3711,,16872,1207,3,1780,,,,,,,,
2047,18,310,2065,ASSAM,Dibrugarh,Chabua,2065,286,18,172383.5401,840770542.2,658.137,10500,280.36,,,,,,,,,,,6442,1.61,,,10205,302,587,,17156,1551,,1324,11157,496.5,,64,,,,
2048,18,310,2066,ASSAM,Dibrugarh,Tengakhat,2066,286,18,190625.6318,452226451.2,355.331,18215,990.59,,,,,,,,,,,351,,,351,1030,342.5,,,2995,521,2,1400,,,,,,,,
2049,18,310,2067,ASSAM,Dibrugarh,Moran,2067,286,18,150937.4317,501303633.3,394.753,12911,1839.75,,,,,,,,,,,,,,,3333,184.85,,,5758,422,1,,,,,,,,,
2050,18,310,2068,ASSAM,Dibrugarh,Tingkhong,2068,286,18,135544.0159,496757947.7,391.326,2196,85,,,,,,,,,,,,,,,588,231,,,944,33,,,,,,,,,,
2051,18,310,2069,ASSAM,Dibrugarh,Naharkatiya,2069,286,18,182707.4659,589726836.2,464.307,13513,5063.71,,,,,,,,,,,,,,,,211,,,821,137,,87,,,,,,,,
2069,18,315,2091,ASSAM,Dima Hasao,Silonijan,2091,299,18,262386.4757,1800749380,1459.649,,,,,,,,,,,,,305,20,,67,4518,,1,4518,604,5,,,,,,,,,,
2070,18,315,2092,ASSAM,Dima Hasao,Umrangso,2092,299,18,257588.2428,1255510758,1023.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,18,315,2093,ASSAM,Dima Hasao,Haflong,2093,299,18,176137.6133,696293686.1,568.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,18,315,2094,ASSAM,Dima Hasao,Mahur,2094,299,18,262551.5052,2255498303,1831.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,18,302,2013,ASSAM,Goalpara,Lakhipur,2013,287,18,176107.3983,605397430.8,486.513,64856,4619,,,,,,,,,,,,,,,,,,,287364,11987,3,15170,,837,,,,,,
1999,18,302,2014,ASSAM,Goalpara,Balijana,2014,287,18,173998.7611,673710724.7,541.159,17200,3604,,,,,,,,,,,,,,,,,,,120328,5479.5,2,10832,,1347.34,,,,,,
2000,18,302,2015,ASSAM,Goalpara,Matia,2015,287,18,145235.1906,594251979.1,477.603,30250,3878.3,,,,,,,,,,,,,,,,,,,60258,2296.5,5,7481,412,443,,,,,,
2001,18,302,2016,ASSAM,Goalpara,Dudhnai,2016,287,18,107582.9494,243895434.1,196.278,15000,30,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,
2002,18,302,2017,ASSAM,Goalpara,Rangjuli,2017,287,18,93013.50606,344518386.3,277.19,,,,,,,,,,,,,,,,,,,,,2303,230,2,599,,1290,1,,,,,
2060,18,313,2081,ASSAM,Golaghat,Mariani,2081,288,18,227434.5456,1068971936,850.139,,,,,,,,,,,,,,,,,956,,,,,,,,,,,,,,,
2061,18,313,2082,ASSAM,Golaghat,Bokakhat,2082,288,18,168983.7697,595648567.9,473.079,31196,5024.5,,,,,,,,,,,36500,2512,3,600,84280,2260,3993,5,81600,1616,5,4127,83331,355,,1283,,,,
2062,18,313,2083,ASSAM,Golaghat,Khumtai,2083,288,18,144880.1676,405690026.6,322.578,27015,4081.42,,,,,,,,,,,21007,860.16,,1960,32820,2100,405,,34750,680.55,1,23,4912,48,,,,,,
2063,18,313,2084,ASSAM,Golaghat,Dergaon,2084,288,18,223867.8843,824280508.2,658.333,7698,636.63,,,,,,,,,,,,,,,13670,700,86,,8453,300,,19,8103,146,,,,,,
2064,18,313,2085,ASSAM,Golaghat,Golaghat,2085,288,18,131979.333,399490282.1,318.7,,,,,,,,,,,,,6000,625,,5432,,115,35,,27,,,,,234.3,,,,,,
2065,18,313,2086,ASSAM,Golaghat,Morangi,2086,288,18,312270.0834,1121022288,900.372,,,,,,,,,,,,,15502,1981.6,,8062,600,,600,,,,,,,,,,,,,
2083,18,318,2105,ASSAM,Hailakandi,Ramkrishna Nagar,2105,289,18,80432.57957,190438759.2,156.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,18,318,2106,ASSAM,Hailakandi,Algapur,2106,289,18,92749.82801,195850669.2,160.989,,5397,,,,,,,,,,,134479,756,,110000,1230,484,,,,,,,,,,,,,,
2085,18,318,2107,ASSAM,Hailakandi,Hailakandi,2107,289,18,134674.5137,328003843.7,270.082,,,,,,,,,,,,,55635,533.35,1,10035,550,672.5,,,,,,,,,,,,,,
2086,18,318,2108,ASSAM,Hailakandi,Lala,2108,289,18,187075.3151,897914945.5,741.771,,,,,,,,,,,,,59920,1097.72,1,34879,550,488,,,,,,,,,,,,,,
2056,18,312,2077,ASSAM,Jorhat,Jorhat West,2077,290,18,181262.1787,935747628.2,742.618,21525,1780,,,,,,,,,,,,,,,34617,,,,24658,116,,,4025,1500,,,,,,
2057,18,312,2078,ASSAM,Jorhat,Jorhat East,2078,290,18,159610.9011,566546365.7,449.552,,122,,,,,,,,,,,,,,,12264,,,,13265,241,,80,7269,872.6,,,,,,
2058,18,312,2079,ASSAM,Jorhat,Teok,2079,290,18,156291.7712,525969081.2,419.204,7832,160,,,,,,,,,,,1200,47,,,17211,,,,20401,1735,,37,7024,1136.55,,,,,,
2059,18,312,2080,ASSAM,Jorhat,Titabor,2080,290,18,195903.6463,548471803.1,436.515,0,,,,,,,,,,,,625,200,,,1800,,,,,,,,30,112,,,,,,
2163,18,760,2076,ASSAM,Jorhat,Majuli,2076,706,18,214771.5713,995275739.1,787.033,64760,8130,,,,,,,,,,,29546,3173,,,78567,2367,,445,63279,4620,,261,65503,4322,7,47,,,,
2097,18,321,2115,ASSAM,Kamrup,Bijni ,2115,291,18,136056.0786,233402197.7,186.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,18,321,2116,ASSAM,Kamrup,Rangia ,2116,291,18,42881.89298,67063387.09,53.613,10000,1173,,,,,,,,,,,,,,,,,,,45000,1747.2,1,675,,18,,,,,,
2099,18,321,2117,ASSAM,Kamrup,Koya,2117,291,18,123534.8369,312738503.8,250.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,18,321,2118,ASSAM,Kamrup,Kamalpur,2118,291,18,111644.8331,515177256.3,412.841,,430,,,,,,,,,,,,,,,,,,,710,585,,,,,,,,,,
2101,18,321,2119,ASSAM,Kamrup,Hajo,2119,291,18,143860.6717,584676752.2,470.741,500,,,,,,,,,,,,,,,,,,,,38500,948.1,,,,740,,,,,,
2102,18,321,2120,ASSAM,Kamrup,Chhaygaon,2120,291,18,92780.29445,219888318.1,176.568,,,,,,,,,,,,,,,,,,,,,24095,66,,,,46,,,,,,
2103,18,321,2121,ASSAM,Kamrup,Goroimari,2121,291,18,100089.1238,174502876.2,140.145,250,1355,,,,,,,,,,,,,,,,,,,3350,57,,,,484,,,,,,
2104,18,321,2122,ASSAM,Kamrup,Chamaria,2122,291,18,68694.06644,142634054.3,114.578,16880,,,,,,,,,,,,,,,,,,,,10000,315,1,110,,925,1,,,,,
2105,18,321,2123,ASSAM,Kamrup,Nagarbera,2123,291,18,171476.6078,637933055.1,514.045,8500,,,,,,,,,,,,,,,,,,,,65000,400,1,6000,,377,,,,,,
2106,18,321,2124,ASSAM,Kamrup,Boko,2124,291,18,258387.2276,793292369.1,638.012,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,18,321,2125,ASSAM,Kamrup,Palasbari,2125,291,18,64914.87594,113242492.2,90.722,,,,,,,,,,,,,,,,,,,,,8000,1100,,,,145.5,,,,,,
2108,18,321,2140,ASSAM,Kamrup,Jalah ,2140,291,18,53327.72612,69878803.4,55.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,18,322,2125,ASSAM,Kamrup Metropolitan,Palasbari,2125,618,18,43979.85049,46624431.87,37.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,18,322,2126,ASSAM,Kamrup Metropolitan,North Guwahati ,2126,618,18,106034.0839,195909879.7,157.349,,,,,,,,,,,,,,,,,,,,,4820,133,,,,,,,,,,
2111,18,322,2127,ASSAM,Kamrup Metropolitan,Azara,2127,618,18,66298.68824,96466170.76,77.401,,,,,,,,,,,,,,,,,,,,,,,,,1391,133.63,,,,,,
2112,18,322,2128,ASSAM,Kamrup Metropolitan,Guwahati,2128,618,18,75081.63941,126248925.4,101.32,0,,,,,,,,,,,,,,,,,,,,197,,,,,,1,,,,,
2113,18,322,2129,ASSAM,Kamrup Metropolitan,Dispur,2129,618,18,150679.9328,614246488.1,493.242,1624,,,,,,,,,,,,,,,,,,,,8796,,,,,,1,,,,,
2114,18,322,2130,ASSAM,Kamrup Metropolitan,Sonapur,2130,618,18,100333.9713,155419849.8,124.6,15320,322,,,,,,,,,,,,,,,,,,,90000,,1,,,,,,,,,
2066,18,314,2088,ASSAM,Karbi Anglong,Donka,2088,292,18,424238.1748,3060235388,2467.568,,,,,,,,,,,,,,,,,,,,,,109,1,,,,,,,,,
2067,18,314,2089,ASSAM,Karbi Anglong,Diphu,2089,292,18,608225.8416,4108418107,3289.974,,,,,,,,,,,,,110,,1,,3085,,,3085,,,,,,,,,,,,
2068,18,314,2090,ASSAM,Karbi Anglong,Phuloni,2090,292,18,306246.3376,1959468485,1566.332,,,,,,,,,,,,,7389,367.68,,,937,,,911,1530,3,,,,,,,,,,
2078,18,317,2100,ASSAM,Karimganj,Lakhipur,2100,293,18,87626.36363,217302693.4,178.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,18,317,2101,ASSAM,Karimganj,Karimganj,2101,293,18,69119.11986,163872321.5,134.391,,,,,,,,,,,,,56100,53.2,,4700,,,,,,,,,,,,,,,,
2080,18,317,2102,ASSAM,Karimganj,Badarpur,2102,293,18,116243.0133,341417947.3,280.417,,,,,,,,,,,,,7035,39.02,1,362,,,,,,,,,,,,,,,,
2081,18,317,2103,ASSAM,Karimganj,Nilambazar,2103,293,18,166511.0307,814858571.7,672.171,,,,,,,,,,,,,66023,284.58,1,,130,54.9,,,,,,,,,,,,,,
2082,18,317,2104,ASSAM,Karimganj,Patharkandi,2104,293,18,155240.3087,697407789.3,575.001,,468.97,,,,,,,,,,,107006,338.6,5,10110,40650,96.25,,25,,,,,,,,,,,,
1983,18,300,2001,ASSAM,Kokrajhar,Gossaigaon,6017,294,18,191221.9542,1341144266,1068.571,25023,1572,,,,,,,,,,,,,,,55737,1098.1,,5901,2,,1,,,,,,,,,
1984,18,300,2002,ASSAM,Kokrajhar,Bhowraguri,2002,294,18,90034.61168,198778787.4,158.893,20500,785,,,,,,,,,,,1468,,,110,85510,311,,4532,210,265,,,108,,,,,,,
1985,18,300,2003,ASSAM,Kokrajhar,Dotoma,2003,294,18,138663.393,380960449.2,303.966,55600,7528,,,,,,,,,,,,,2,,82028,1268.3,1,35932,4789,736,,2019,298,20,,,,,,
1986,18,300,2004,ASSAM,Kokrajhar,Kokrajhar,2004,294,18,289488.0562,1243328457,990.247,43645,4404,,,,,,,,,,,,,,,54053,2345.93,,27224,22390,1079.5,1,2297,101,,,,,,,
1987,18,300,2005,ASSAM,Kokrajhar,Bagribari,2005,294,18,134640.3696,350850959.9,281.011,20063,1738,,,,,,,,,,,,,,,87514,744.13,,21672,24575,694.5,,3393,,,,,,,,
1988,18,300,2007,ASSAM,Kokrajhar,Golokganj,6015,294,18,92298.74244,128281050.6,102.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,18,300,2008,ASSAM,Kokrajhar,Dhubri,6014,294,18,58060.78233,154707590.2,124.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,18,300,2010,ASSAM,Kokrajhar,Chapar,6019,294,18,93312.52797,126503564.8,101.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,18,307,2048,ASSAM,Lakhimpur,Narayanpur,2048,295,18,133665.3263,480701522.7,380.388,13415,1041.74,,,,,,,,,,,437,80,,,19000,400,,,18640,376.5,264,264,17549,792,,,,,,
2029,18,307,2049,ASSAM,Lakhimpur,Bihpuria,2049,295,18,151598.9544,515210466.2,406.988,16115,360,,,,,,,,,,,3135,1196,,,24672,2398,,117,49996,1201.01,,,28928,1621.5,,,,,,
2030,18,307,2050,ASSAM,Lakhimpur,Naobaicha,2050,295,18,140998.1936,418406382.7,329.778,7125,236.18,,,,,,,,,,,31730,530,,2305,15404,1444.7,,,33622,,4,85,3342,39.5,,,,,,
2031,18,307,2051,ASSAM,Lakhimpur,Kadam,2051,295,18,145930.6103,666039997.9,523.299,,,,,,,,,,,,,13005,375,1,,440,836,,,2390,373,,,455,829.5,,,,,,
2032,18,307,2052,ASSAM,Lakhimpur,North Lakhimpur,2052,295,18,189347.1474,780566903.3,615.563,62390,1800,,,,,,,,,,,3020,288,,,44423,1980,,45,58891,1131,1,,89795,5322,,,,,,
2033,18,307,2053,ASSAM,Lakhimpur,Dhakuakhana,2053,295,18,180570.1425,587189200.2,462.433,23858,7117.84,,,,,,,,,,,,,,,4335,552,,,9017,797.5,,,615,91,,,,,,
2034,18,307,2054,ASSAM,Lakhimpur,Subansiri ,2054,295,18,167579.5872,354993515.7,279.641,12255,4353,,,,,,,,,,,2591,208,,98,11308,298,,,8797,271,1,,301,25,,,,,,
2012,18,304,2026,ASSAM,Morigaon,Mayong,2026,296,18,178949.7128,604241380.6,484.36,131446,996,,,,,,,,,,,,,,,,,,,237070,33541,8,,,,6,,,,,
2013,18,304,2027,ASSAM,Morigaon,Bhuragaon,2027,296,18,113125.007,275930913.9,220.582,6898,59.87,,,,,,,,,,,,,,,,,,,97701,1230,2,,59393,1186,1,,,,,
2014,18,304,2028,ASSAM,Morigaon,Laharighat,2028,296,18,97410.7774,291130672.5,232.535,119429,6582.99,,,,,,,,,,,,,,,,,,,2290,632,1,,,376,2,,,,,
2015,18,304,2029,ASSAM,Morigaon,Marigaon,2029,296,18,137976.4123,486088785.9,389.659,27981,3122.48,,,,,,,,,,,,,,,,,,,91708,7758,3,,,956.19,,,,,,
2016,18,304,2030,ASSAM,Morigaon,Mikirbheta,2030,296,18,79315.56347,229746702.3,183.812,,,,,,,,,,,,,,,,,,,,,4766,801.06,1,,,,,,,,,
2017,18,305,2031,ASSAM,Nagaon,Kaliabor,2031,297,18,391243.2296,744777265.9,593.643,10652,721,,,,,,,,,,,,,,,18650,592.5,1,2602,27725,774,3,,3865,1163,,1376,,,,
2018,18,305,2032,ASSAM,Nagaon,Samaguri,2032,297,18,188773.4559,428457245.9,342.48,10275,3384,,,,,,,,,,,1712,116.58,,,14404,323,,,14249,351,,,11987,176,,,,,,
2019,18,305,2033,ASSAM,Nagaon,Rupahi,2033,297,18,131069.2467,382913555,305.559,2050,,,,,,,,,,,,,,,,12988,223,,,12988,299,,,,15.02,,,,,,
