month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2020_07,CACHAR,Silchar,21827278.06
2020_07,DARRANG,Dalgaon (Pt),15433750.09
2020_07,DHUBRI,Dhubri (Pt),25851952.41
2020_07,DIBRUGARH,Dibrugarh West,11390144.17
2020_07,DIBRUGARH,Tengakhat,13870279.7
2020_07,HAILAKANDI,Hailakandi,12306365.18
2020_07,KOKRAJHAR,Bagribari (Pt),6677678.0
2020_07,KOKRAJHAR,Chapar (Pt),24946273.51
2020_07,KOKRAJHAR,Dotoma,8939913.0
2020_07,KOKRAJHAR,Gossaigaon (Pt),15381644.54
2020_07,KOKRAJHAR,Kokrajhar (Pt),21676553.97
2020_07,LAKHIMPUR,Dhakuakhana (Pt-I),16096160.0
2020_07,LAKHIMPUR,Narayanpur,15788362.0
2020_07,LAKHIMPUR,North Lakhimpur,0.0
2020_07,NAGAON,Nagaon,40701971.54
2020_07,SIVSAGAR,Sibsagar,12785784.0
2020_07,TINSUKIA,Doom Dooma,4828486.38
2020_07,UDALGURI,Mazbat,58615907.0
