,Barpeta,62117,42442,31359,135918,1911.46,{},,,,,
,Biswanath,928,706,876,2510,0,{},,,,,
,Bongaigaon,661,605,394,1660,5.23,{},,,,,
,Cachar,69136,69525,62911,201572,404,{},,,,,
,Charaideo,20496,17001,14297,51794,293.4,{},,,,,
,Chirang,371,388,384,1143,0,{},,,,,
,Darrang,59738,27841,5670,93249,1108.5,{},,,,,
,Dhemaji,29737,27270,18626,75633,1884.62,{},,,,,
,Dhubri,181976,169539,121333,472848,2043.56,{},,,,,
,Dibrugarh,10448,9074,5370,24892,2852.5,{},,,,,
,Goalpara,26945,24950,30363,82258,1543.2,{},,,,,
,Golaghat,53638,45570,13114,112322,484.5,{},,,,,
,Hailakandi,1353,1421,790,3564,0,{},,,,,
,Hojai,0,0,0,0,0,{},,,,,
,Jorhat,8381,7420,5156,20957,563,{},,,,,
,Kamrup,5795,4945,1903,12643,4134.21,{},,,,,
,Kamrup (M),13336,8795,2386,24517,15,{},,,,,
,Karimganj,11614,10710,8456,30780,0,{},,,,,
,Kokrajhar,11483,7656,12156,31295,303.98,{},,,,,
,Lakhimpur,26700,21350,4754,52804,838.5,{},,,,,
,Majuli,32817,23303,17118,73238,92,{},,,,,
,Morigaon,23688,24518,22703,70909,1980,{},,,,,
,Nagaon,30161,24986,19711,74858,18487.3,{},,,,,
,Nalbari,24260,22680,23300,70240,115,{},,,,,
,Sivasagar,22665,20199,11496,54360,760,{},,,,,
,Sonitpur,31,11,9,51,53.1,{},,,,,
,South Salmara,32704,34318,33731,100753,585,{},,,,,
,Tinsukia,1918,1072,1025,4015,8556,{},,,,,
,Udalguri,0,0,0,0,0,,{},,,,
,Total,763097,648295,469391,1880783,49014.06,,,,,,
