,Bajali,34141,15720,13909,4512,,,,,,,
,Barpeta,27413,13623,10896,2894,,,,,,,
,Bongaigao n,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,31279,13201,12468,5610,,,,,,,
,Goalpara,29711,14707,8094,6910,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,Kamrup,21765,11886,9879,0,,,,,,,
,Kamrup (M),3000,2000,1000,0,,,,,,,
,Karbi Anglong,0,0,0,0,,,,,,,
,Karimganj,49307,11066,11346,26895,,,,,,,
,Nagaon,11261,7854,3407,0,,,,,,,
,Nalbari,12669,6700,4995,974,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,220546,96757,75994,47795,,,,,,,
