,Bajali,0,0,0,0,0,{},,,,,,
,Barpeta,26750,22519,19586,68855,1751,{},,,,,,
,Biswanath,5375,4300,3042,12717,0,{},,,,,,
,Bongaigaon,0,0,0,0,113.5,{},,,,,,
,Cachar,54256,54945,51698,160899,198,{},,,,,,
,Charaideo,2805,3131,1652,7588,0,{},,,,,,
,Chirang,24,40,28,92,0,{},,,,,,
,Darrang,55245,48671,4209,108125,672,{},,,,,,
,Dhemaji,39536,36610,22988,99134,2856.92,{},,,,,,
,Dhubri,90968,84372,65846,241186,1834.26,{},,,,,,
,Dibrugarh,7695,6509,4007,18211,2588.1,{},,,,,,
,Dima-Hasao,0,0,0,0,0,{},,,,,,
,Goalpara,26266,24361,29590,80217,1717.85,{},,,,,,
,Golaghat,50874,43572,11246,105692,480.5,{},,,,,,
,Hailakandi,1120,990,330,2440,499,{},,,,,,
,Hojai,0,0,0,0,0,{},,,,,,
,Jorhat,3131,2628,1920,7679,0,{},,,,,,
,Kamrup,324,391,70,785,4541.2,,{},,,,,
,Kamrup (M),11590,9151,3098,23839,22,,{},,,,,
,Karbi Anglong West,0,0,0,0,0,,{},,,,,
,Karimganj,6494,5919,3626,16039,0,,{},,,,,
,Kokrajhar,0,0,0,0,5.49,,{},,,,,
,Lakhimpur,19708,13571,3177,36456,693,,{},,,,,
,Majuli,36880,26279,18980,82139,12,,{},,,,,
,Morigaon,12069,11756,9566,33391,1956,,{},,,,,
,Nagaon,33820,28474,21865,84159,17324.3,,{},,,,,
,Nalbari,24260,22680,23300,70240,367.45,,{},,,,,
,Sivasagar,26601,23588,13930,64119,916,,{},,,,,
,Sonitpur,0,0,0,0,0,,{},,,,,
,South Salmara,25041,24385,25643,75069,585,,{},,,,,
,Tinsukia,351,285,242,878,0,,{},,,,,
,Udalguri,0,0,0,0,0,,{},,,,,
,Total,561183,499127,339639,1399949,39133.57,,,,,,,
