,Barpeta,208446,84565,60461,63420,,,,,,,,
,Biswana th,4892,3597,1295,0,,,,,,,,
,Bongaig aon,0,0,0,0,,,,,,,,
,Cachar,0,0,0,0,,,,,,,,
,Charaid eo,7980,2750,1480,3750,,,,,,,,
,Chirang,0,0,0,0,,,,,,,,
,Darrang,157458,91574,50099,15785,,,,,,,,
,Dhemaji,27938,20036,7902,0,,,,,,,,
,Dhubri,282947,173329,10961 8,0,,,,,,,,
,Dibrugar h,30254,20012,10242,0,,,,,,,,
,Goalpar a,88866,52799,24320,11747,,,,,,,,
,Golagha t,13273,8697,4576,0,,,,,,,,
,Hailakan di,0,0,0,0,,,,,,,,
,Hojai,0,0,0,0,,,,,,,,
,Jorhat,5767,4230,1537,0,,,,,,,,
,Kamrup,134262,87243,47019,0,,,,,,,,
,Kamrup (M),33964,17552,16412,0,,,,,,,,
,Karbi Anglong West,0,0,0,0,,,,,,,,
,Karimga nj,0,0,0,0,,,,,,,,
,Kokrajh ar,0,0,0,0,,,,,,,,
,Lakhimp ur,27348,18528,8820,0,,,,,,,,
,Majuli,807,384,423,0,,,,,,,,
,Morigao n,76559,22932,22047,31580,,,,,,,,
,Nagaon,58286,32567,16102,9617,,,,,,,,
,Nalbari,25044,16694,8350,0,,,,,,,,
,Sivasaga r,47972,35432,8684,3856,,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,,
,South Salmara,134433,82725,51708,0,,,,,,,,
,Tinsukia,333,127,109,97,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,1366829,775773,45120,139852,,,,,,,,
