,Biswanath,378,266,174,818,69.5,{},,,,,
,Bongaigaon,0,0,0,0,146.5,{},,,,,
,Chirang,0,0,0,0,0,{},,,,,
,Darrang,273,250,17,540,12,{},,,,,
,Dhemaji,98,94,118,310,3.5,,{},,,,
,Goalpara,0,0,0,0,0,,{},,,,
,Hailakandi,211,126,248,585,0,,{},,,,
,Hojai,0,0,0,0,124,,{},,,,
,Karimganj,59486,50936,41711,152133,223,,{},,,,
,Kokrajhar,450,450,0,900,88,,{},,,,
,Lakhimpur,0,0,0,0,8,,{},,,,
,Nagaon,1904,2026,1317,5247,513,,{},,,,
,Nalbari,316,215,145,676,0,,{},,,,
,Tamulpur,0,0,0,0,161.14,,{},,,,
,Udalguri,0,0,0,0,30,,{},,,,
,Total,63116,54363,43730,161209,1378.64,,,,,,
