,Cachar,23565,23780,14550,61895,0,{},,,,,
,Dhemaji,27415,25760,16077,69252,2438.04,{},,,,,
,Dibrugarh,6176,5158,3676,15010,715.7,{},,,,,
,Goalpara,0,0,0,0,0,{},,,,,
,Golaghat,2945,1652,322,4919,6,{},,,,,
,Jorhat,3135,2635,2203,7973,0,{},,,,,
,Kamrup,2,2,4,8,582.23,,{},,,,
,Karimganj,9185,8122,5575,22882,0,,{},,,,
,Kokrajhar,0,0,0,0,1,,{},,,,
,Lakhimpur,0,0,0,0,107.47,,{},,,,
,Majuli,15509,11779,7678,34966,234,,{},,,,
,Sivasagar,0,0,0,0,60,,{},,,,
,Sonitpur,0,0,0,0,0,,{},,,,
,Tinsukia,16813,14434,14034,45281,2402,,{},,,,
,Udalguri,0,0,0,0,0,,{},,,,
,Total,104745,93322,64119,262186,6546.44,,,,,,
