,Bajali,38898,18686,16171,4041,,,,,,,
,Baksa,2950,1309,1641,0,,,,,,,
,Barpeta,21013,10250,7542,3221,,,,,,,
,Biswanath,0,0,0,0,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,29439,12896,12133,4410,,,,,,,
,Dhubri,515,320,195,0,,,,,,,
,Goalpara,31911,16557,8444,6910,,,,,,,
,Hailakandi,1192,212,310,670,,,,,,,
,Hojai,1658,232,424,1002,,,,,,,
,Kamrup,17715,10914,6801,0,,,,,,,
,Kamrup (M),3000,2000,1000,0,,,,,,,
,Karimganj,161292,69450,59478,32364,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Nagaon,11261,7854,3407,0,,,,,,,
,Nalbari,50417,24807,22210,3400,,,,,,,
,South Salmara,1686,962,724,0,,,,,,,
,Tamulpur,47189,26705,20484,0,,,,,,,
,Udalguri,1574,328,570,676,,,,,,,
,Total,421710,203482,161534,56694,,,,,,,
