District,Total,Big,Small,Poultry
,Hailakandi,506,56,127
,Hojai,0,0,0
,Karbi Anglong West,0,0,0
,Karimganj,0,0,0
,Morigaon,1280,330,250
,Nagaon,25107,12267,8010
,Total,26893,12653,8387
