District,Male,Female,Children,Total Population,Total Crop Area (in Hect.),Population and Crop Area Details
,Dhemaji,50,44,45,139,2
,Dima- Hasao,0,0,0,0,0
,Goalpara,0,0,0,0,0
,Golaghat,3021,2328,856,6205,277.3
,Nagaon,0,0,0,0,0
,Sivasagar,99,87,49,235,115
,Sonitpur,0,0,0,0,0
,Total,3170,2459,950,6579,394.3
