District,Number,Revenue Circle,Road Name,Department,Village,Location,Longitude,Latitude,Remarks
,Kamrup,0,{'North Ghy': 0},Nil,,Nil,Nil,Nil,Nil
,Cachar,0,{'Silchar': 0},Nil,,Nil,Nil,Nil,Nil
,Kamrup (M),0,{'Dispur': 0},Nil,,Nil,Nil,Nil,Nil
,Nalbari,0,{'Nalbari': 0},Nil,,Nil,Nil,Nil,Nil
,Total,0,,,,,,,
