District,Total,Big,Small,Poultry
,Dhemaji,0,0,0
,Hailakandi,0,0,0
,Karimganj,5705,2560,3145
,Nagaon,0,0,0
,Sivasagar,2654,1242,976
,Total,8359,3802,4121
