District,Male,Female,Children,Total Population,Total Crop Area (in Hect.),Population and Crop Area Details
,Barpeta,3663,2932,1885,8480,13.5
,Cachar,20100,18200,14100,52400,0
,Darrang,12157,11816,5793,29766,474.05
,Goalpara,1043,1027,311,2381,106
,Hojai,0,0,0,0,13
,Kamrup,899,693,96,1688,1172.08
,Karimganj,42455,40464,28265,111184,939
,Nagaon,0,0,0,0,1532
,Nalbari,20,16,2,38,0
,Udalguri,0,0,0,0,0
,Total,81093,75871,50538,207502,4274.13
