0,1,2,3,4,5,6,7,8,9,10,11,12
,Biswanath,71,"(Naduar RC part | 1), (Halem | 54), (Biswanath | 3), (Gohpur | 13)",,,,,,,,,
,Jorhat,30,"(Jorhat West | 11), (Jorhat East | 11), (Teok | 8)",,,,,,,,,
,Total,1275,,,,,,,,,,
"Population
And Crop Area
Affected",District,Male,Female,Childre,Total,Total Crop Area,Population and Crop Area Details,,,,,
,,,,n,Population,,,,,,,
,Barpeta,0,0,0,0,0,(Barpeta | Population Affected: 0 | Crop Area: 0),,,,,
,Biswanath,15706,14110,10362,40178,377.7,"(Naduar RC part | Population Affected: 0 | Crop Area: 0),
(Halem | Population Affected: 22837 | Crop Area: 174),
(Biswanath | Population Affected: 124 | Crop Area: 0),
(Gohpur | Population Affected: 17217 | Crop Area:
203.7)",,,,,
,Cachar,25065,25580,15550,66195,0,"(Silchar | Population Affected: 4300 | Crop Area: 0),
(Katigorah | Population Affected: 61895 | Crop Area: 0)",,,,,
,Darrang,2446,1916,1161,5523,0,"(Pub-Mangaldai | Population Affected: 2940 | Crop Area:
0), (Mangaldoi | Population Affected: 422 | Crop Area:
0), (Patharighat | Population Affected: 101 | Crop Area:
0), (Sipajhar | Population Affected: 250 | Crop Area: 0),
(Dalgaon | Population Affected: 1810 | Crop Area: 0)",,,,,
,Dhemaji,39388,37405,24540,101333,2699.69,"(Dhemaji | Population Affected: 5999 | Crop Area:
291.3), (Gogamukh | Population Affected: 4205 | Crop
Area: 0), (Jonai | Population Affected: 51510 | Crop
Area: 2288.39), (Sissiborgaon | Population Affected:
39619 | Crop Area: 120)",,,,,
,Dibrugarh,10737,8922,6160,25819,1060.62,"(Moran | Population Affected: 2858 | Crop Area: 24.2),
(Chabua | Population Affected: 12152 | Crop Area: 71.5),
(Naharkatia | Population Affected: 3760 | Crop Area: 0),
(Tingkhong | Population Affected: 644 | Crop Area:
17.92), (Tengakhat | Population Affected: 1798 | Crop
Area: 35), (Dibrugarh West | Population Affected: 1582 |
Crop Area: 912), (Dibrugarh East | Population Affected:
3025 | Crop Area: 0)",,,,,
,Golaghat,26583,22216,7110,55909,288,"(Khumtai | Population Affected: 15960 | Crop Area: 59),
(Dergaon | Population Affected: 10597 | Crop Area:
186.5), (Bokakhat | Population Affected: 29352 | Crop
Area: 42.5)",,,,,
,Jorhat,8022,7066,4964,20052,0,"(Jorhat West | Population Affected: 8520 | Crop Area: 0),
(Jorhat East | Population Affected: 5141 | Crop Area: 0),
(Teok | Population Affected: 6391 | Crop Area: 0)",,,,,
,Kamrup,0,0,0,0,518.63,"(Kamalpur | Population Affected: 0 | Crop Area: 99.3),
(Kayan | Population Affected: 0 | Crop Area: 6.33),
(Rangia | Population Affected: 0 | Crop Area: 68), (North
Ghy | Population Affected: 0 | Crop Area: 45), (Hajo |
Population Affected: 0 | Crop Area: 300)",,,,,
,Karimganj,8495,7742,4955,21192,0,"(Karimganj | Population Affected: 12437 | Crop Area: 0),
(Badarpur | Population Affected: 855 | Crop Area: 0),
(Nilambazar | Population Affected: 7900 | Crop Area: 0)",,,,,
,Kokrajhar,0,0,0,0,0,(Bhawraguri | Population Affected: 0 | Crop Area: 0),,,,,
,Lakhimpur,71486,52063,20434,143983,3445,"(Subansiri | Population Affected: 679 | Crop Area: 328),
(North Lakhimpur | Population Affected: 77075 | Crop
Area: 2130), (Dhakuakhana | Population Affected: 488 |
Crop Area: 0), (Kadam | Population Affected: 525 | Crop
Area: 116), (Nowboicha | Population Affected: 26432 |
Crop Area: 235), (Bihpuria | Population Affected: 18439
| Crop Area: 401), (Narayanpur | Population Affected:
20345 | Crop Area: 235)",,,,,
,Majuli,28437,20229,15726,64392,2031.6,"(Majuli | Population Affected: 52030 | Crop Area:
1828.6), (Ujani Majuli | Population Affected: 12362 |
Crop Area: 203)",,,,,
,Morigaon,2432,2633,2331,7396,0,(Bhuragaon | Population Affected: 7396 | Crop Area: 0),,,,,
,Nagaon,152,112,123,387,156,"(Kaliabor | Population Affected: 0 | Crop Area: 50),
(Samaguri | Population Affected: 387 | Crop Area: 106)",,,,,
,Nalbari,36,40,4,80,207.24,(Tihu | Population Affected: 80 | Crop Area: 207.24),,,,,
,Sivasagar,11587,11044,5706,28337,176.8,"(Nazira | Population Affected: 201 | Crop Area: 0.8),
(Demow | Population Affected: 15689 | Crop Area: 116),
(Sivsagar | Population Affected: 12447 | Crop Area: 60)",,,,,
,Sonitpur,2369,2023,1225,5617,37.9,"(Thelamara | Population Affected: 863 | Crop Area: 0),
(Chariduar | Population Affected: 4631 | Crop Area: 0),
(Tezpur | Population Affected: 0 | Crop Area: 35),
(Naduar | Population Affected: 123 | Crop Area: 2.9)",,,,,
,Tamulpur,93,90,73,256,0,(Tamulpur | Population Affected: 256 | Crop Area: 0),,,,,
,Tinsukia,22420,19352,15650,57422,14787,"(Margherita | Population Affected: 4612 | Crop Area:
8188), (Doomdooma | Population Affected: 34947 |
Crop Area: 5686), (Tinsukia | Population Affected: 2189 |",,,,,
,,,,,,,,"Crop Area: 181), (Sadiya | Population Affected: 15674 |
Crop Area: 732)",,,,
,Udalguri,23,27,7,57,413,,"(Khairabari | Population Affected: 0 | Crop Area: 3),
(Harisinga | Population Affected: 57 | Crop Area: 0),
(Kalaigaon | Population Affected: 0 | Crop Area: 410)",,,,
,Total,275477,232570,136081,644128,26199.18,,,,,,
"Relief Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Barpeta,0,0 (Barpeta | 0),,,,0 (Barpeta | 0),,,,,
,Biswanath,8,"3 (Naduar RC part | 0), (Halem | 2), (Biswanath
| 0), (Gohpur | 1)",,,,"5 (Naduar RC part | 0), (Halem | 2), (Biswanath | 3), (Gohpur | 0)",,,,,
,Cachar,1,"1 (Silchar | 0), (Katigorah | 1)",,,,"0 (Silchar | 0), (Katigorah | 0)",,,,,
,Darrang,0,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0),
(Patharighat | 0), (Sipajhar | 0), (Dalgaon | 0)",,,,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0), (Patharighat | 0), (Sipajhar | 0),
(Dalgaon | 0)",,,,,
,Dhemaji,27,"1 (Dhemaji | 0), (Gogamukh | 0), (Jonai | 1),
(Sissiborgaon | 0)",,,,"26 (Dhemaji | 5), (Gogamukh | 4), (Jonai | 0), (Sissiborgaon | 17)",,,,,
,Dibrugarh,11,"9 (Moran | 0), (Chabua | 1), (Naharkatia | 3),
(Tingkhong | 3), (Tengakhat | 0), (Dibrugarh
West | 2), (Dibrugarh East | 0)",,,,"2 (Moran | 0), (Chabua | 0), (Naharkatia | 0), (Tingkhong | 0), (Tengakhat | 1),
(Dibrugarh West | 0), (Dibrugarh East | 1)",,,,,
,Golaghat,16,"3 (Khumtai | 0), (Dergaon | 0), (Bokakhat | 3)",,,,"13 (Khumtai | 3), (Dergaon | 6), (Bokakhat | 4)",,,,,
,Jorhat,0,"0 (Jorhat West | 0), (Jorhat East | 0), (Teok | 0)",,,,"0 (Jorhat West | 0), (Jorhat East | 0), (Teok | 0)",,,,,
,Kamrup,1,"0 (Kamalpur | 0), (Kayan | 0), (Rangia | 0),
(North Ghy | 0), (Hajo | 0)",,,,"1 (Kamalpur | 0), (Kayan | 0), (Rangia | 0), (North Ghy | 0), (Hajo | 1)",,,,,
,Karimganj,36,"36 (Karimganj | 19), (Badarpur | 5),
(Nilambazar | 12)",,,,"0 (Karimganj | 0), (Badarpur | 0), (Nilambazar | 0)",,,,,
,Kokrajhar,0,0 (Bhawraguri | 0),,,,0 (Bhawraguri | 0),,,,,
,Lakhimpur,8,"5 (Subansiri | 0), (North Lakhimpur | 0),
(Dhakuakhana | 0), (Kadam | 0), (Nowboicha |
0), (Bihpuria | 3), (Narayanpur | 2)",,,,"3 (Subansiri | 3), (North Lakhimpur | 0), (Dhakuakhana | 0), (Kadam | 0),
(Nowboicha | 0), (Bihpuria | 0), (Narayanpur | 0)",,,,,
,Majuli,7,"3 (Majuli | 1), (Ujani Majuli | 2)",,,,"4 (Majuli | 4), (Ujani Majuli | 0)",,,,,
,Morigaon,0,0 (Bhuragaon | 0),,,,0 (Bhuragaon | 0),,,,,
,Nagaon,0,"0 (Kaliabor | 0), (Samaguri | 0)",,,,"0 (Kaliabor | 0), (Samaguri | 0)",,,,,
,Nalbari,0,0 (Tihu | 0),,,,0 (Tihu | 0),,,,,
,Sivasagar,2,"0 (Nazira | 0), (Demow | 0), (Sivsagar | 0)",,,,"2 (Nazira | 0), (Demow | 2), (Sivsagar | 0)",,,,,
,Sonitpur,7,"1 (Thelamara | 0), (Chariduar | 1), (Tezpur | 0),
(Naduar | 0)",,,,"6 (Thelamara | 4), (Chariduar | 1), (Tezpur | 0), (Naduar | 1)",,,,,
,Tamulpur,0,0 (Tamulpur | 0),,,,0 (Tamulpur | 0),,,,,
,Tinsukia,12,"10 (Margherita | 5), (Doomdooma | 5),
(Tinsukia | 0), (Sadiya | 0)",,,,"2 (Margherita | 0), (Doomdooma | 0), (Tinsukia | 0), (Sadiya | 2)",,,,,
,Udalguri,0,"0 (Khairabari | 0), (Harisinga | 0), (Kalaigaon |
0)",,,,"0 (Khairabari | 0), (Harisinga | 0), (Kalaigaon | 0)",,,,,
,Total,136,72,,,,64,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant,Person with Disability,,
,,,,,,,,,/,,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
,Barpeta,0,(Barpeta | 0),,,0,0,0,0,0,,
,Biswanath,241,"(Naduar RC part | 0), (Halem |
210), (Biswanath | 0), (Gohpur |
31)",,,106,80,53,2,0,,
,Cachar,44,"(Silchar | 0), (Katigorah | 44)",,,17,14,13,0,0,,
,Darrang,0,"(Pub-Mangaldai | 0), (Mangaldoi |
0), (Patharighat | 0), (Sipajhar | 0),
(Dalgaon | 0)",,,0,0,0,0,0,,
,Dhemaji,50,"(Dhemaji | 0), (Gogamukh | 0),
(Jonai | 50), (Sissiborgaon | 0)",,,12,20,18,0,0,,
,Dibrugarh,708,"(Moran | 0), (Chabua | 83),
(Naharkatia | 125), (Tingkhong |
377), (Tengakhat | 0), (Dibrugarh
West | 123), (Dibrugarh East | 0)",,,282,238,167,17,4,,
,Golaghat,126,"(Khumtai | 0), (Dergaon | 0),
(Bokakhat | 126)",,,18,65,43,0,0,,
,Jorhat,0,"(Jorhat West | 0), (Jorhat East | 0),
(Teok | 0)",,,0,0,0,0,0,,
,Kamrup,0,"(Kamalpur | 0), (Kayan | 0),
(Rangia | 0), (North Ghy | 0), (Hajo
| 0)",,,0,0,0,0,0,,
,Karimganj,2244,"(Karimganj | 1634), (Badarpur |
183), (Nilambazar | 427)",1028,725,489,2,0,,,,
,Kokrajhar,0,(Bhawraguri | 0),0,0,0,0,0,,,,
,Lakhimpur,1735,"(Subansiri | 0), (North Lakhimpur |
0), (Dhakuakhana | 0), (Kadam |
0), (Nowboicha | 0), (Bihpuria |
394), (Narayanpur | 1341)",645,715,367,1,7,,,,
,Majuli,127,"(Majuli | 45), (Ujani Majuli | 82)",55,52,18,2,0,,,,
,Morigaon,0,(Bhuragaon | 0),0,0,0,0,0,,,,
,Nagaon,0,"(Kaliabor | 0), (Samaguri | 0)",0,0,0,0,0,,,,
,Nalbari,0,(Tihu | 0),0,0,0,0,0,,,,
,Sivasagar,0,"(Nazira | 0), (Demow | 0),
(Sivsagar | 0)",0,0,0,0,0,,,,
,Sonitpur,30,"(Thelamara | 0), (Chariduar | 30),
(Tezpur | 0), (Naduar | 0)",3,15,12,0,0,,,,
,Tamulpur,0,(Tamulpur | 0),0,0,0,0,0,,,,
,Tinsukia,2837,"(Margherita | 2205),
(Doomdooma | 632), (Tinsukia |
0), (Sadiya | 0)",1195,944,695,3,0,,,,
,Udalguri,0,"(Khairabari | 0), (Harisinga | 0),
(Kalaigaon | 0)",0,0,0,0,0,,,,
,Total,8142,,3361,2868,1875,27,11,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Barpeta,0,(Barpeta | 0),0,0,0,0,0,0,,,
,Biswanath,0,"(Naduar RC part | 0), (Halem | 0),
(Biswanath | 0), (Gohpur | 0)",0,0,0,0,0,0,,,
,Cachar,0,"(Silchar | 0), (Katigorah | 0)",0,0,0,0,0,0,,,
,Darrang,0,"(Pub-Mangaldai | 0), (Mangaldoi |
0), (Patharighat | 0), (Sipajhar | 0),
(Dalgaon | 0)",0,0,0,0,0,0,,,
,Dhemaji,9578,"(Dhemaji | 5999), (Gogamukh |
3579), (Jonai | 0), (Sissiborgaon |
0)",4042,4035,1501,0,0,0,,,
,Dibrugarh,2422,"(Moran | 0), (Chabua | 0),
(Naharkatia | 0), (Tingkhong | 0),
(Tengakhat | 570), (Dibrugarh
West | 0), (Dibrugarh East | 1852)",807,710,905,0,0,0,,,
,Golaghat,26557,"(Khumtai | 15960), (Dergaon |
10597), (Bokakhat | 0)",12518,10365,3674,11883,6692,0,,,
,Jorhat,0,"(Jorhat West | 0), (Jorhat East | 0),
(Teok | 0)",0,0,0,0,0,0,,,
,Kamrup,0,"(Kamalpur | 0), (Kayan | 0),
(Rangia | 0), (North Ghy | 0), (Hajo
| 0)",0,0,0,495,100,0,,,
,Karimganj,0,"(Karimganj | 0), (Badarpur | 0),
(Nilambazar | 0)",0,0,0,0,0,0,,,
,Kokrajhar,0,(Bhawraguri | 0),0,0,0,0,0,0,,,
,Lakhimpur,679,"(Subansiri | 679), (North
Lakhimpur | 0), (Dhakuakhana |
0), (Kadam | 0), (Nowboicha | 0),
(Bihpuria | 0), (Narayanpur | 0)",275,272,132,0,0,0,,,
,Majuli,0,"(Majuli | 0), (Ujani Majuli | 0)",0,0,0,0,0,0,,,
,Morigaon,0,(Bhuragaon | 0),0,0,0,0,0,0,,,
,Nagaon,0,"(Kaliabor | 0), (Samaguri | 0)",0,0,0,0,0,0,,,
,Nalbari,0,(Tihu | 0),0,0,0,0,0,0,,,
,Sivasagar,1292,"(Nazira | 0), (Demow | 1292),
(Sivsagar | 0)",563,424,305,0,0,0,,,
,Sonitpur,5587,"(Thelamara | 863), (Chariduar |
4601), (Tezpur | 0), (Naduar | 123)",2366,2008,1213,0,0,0,,,
,Tamulpur,0,(Tamulpur | 0),0,0,0,0,0,0,,,
,Tinsukia,0,"(Margherita | 0), (Doomdooma |
0), (Tinsukia | 0), (Sadiya | 0)",0,0,0,0,0,0,,,
,Udalguri,0,"(Khairabari | 0), (Harisinga | 0),
(Kalaigaon | 0)",0,0,0,0,0,0,,,
,Total,46115,,20571,17814,7730,12378,6792,0,,,
"Human Lives
Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Kamalpur | 0), (Kayan | 0), (Rangia | 0), (North Ghy |
0), (Hajo | 0)",,,,
,Golaghat,0,0,0,0,0,0,"0 (Khumtai | 0), (Dergaon | 0), (Bokakhat | 0)",,,,
,Majuli,0,0,0,0,0,0,"0 (Majuli | 0), (Ujani Majuli | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (Subansiri | 0), (North Lakhimpur | 0), (Dhakuakhana |
0), (Kadam | 0), (Nowboicha | 0), (Bihpuria | 0),
(Narayanpur | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Karimganj | 0), (Badarpur | 0), (Nilambazar | 0)",,,,
,Cachar,0,0,0,0,0,0,"0 (Silchar | 0), (Katigorah | 0)",,,,
,Dhemaji,0,0,0,0,0,0,"0 (Dhemaji | 0), (Gogamukh | 0), (Jonai | 0),
(Sissiborgaon | 0)",,,,
,Morigaon,0,0,0,0,0,0,0 (Bhuragaon | 0),,,,
,Udalguri,0,0,0,0,0,0,"0 (Khairabari | 0), (Harisinga | 0), (Kalaigaon | 0)",,,,
,Dibrugarh,0,0,0,0,0,0,"0 (Moran | 0), (Chabua | 0), (Naharkatia | 0), (Tingkhong
| 0), (Tengakhat | 0), (Dibrugarh West | 0), (Dibrugarh
East | 0)",,,,
,Tinsukia,1,1,0,0,0,0,"1 (Margherita | 0), (Doomdooma | 1), (Tinsukia | 0),
(Sadiya | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kaliabor | 0), (Samaguri | 0)",,,,
,Barpeta,0,0,0,0,0,0,0 (Barpeta | 0),,,,
,Sivasagar,0,0,0,0,0,0,"0 (Nazira | 0), (Demow | 0), (Sivsagar | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0), (Patharighat | 0),
(Sipajhar | 0), (Dalgaon | 0)",,,,
,Nalbari,0,0,0,0,0,0,0 (Tihu | 0),,,,
,Kokrajhar,0,0,0,0,0,0,0 (Bhawraguri | 0),,,,
,Sonitpur,0,0,0,0,0,0,"0 (Thelamara | 0), (Chariduar | 0), (Tezpur | 0), (Naduar
| 0)",,,,
,Tamulpur,0,0,0,0,0,0,0 (Tamulpur | 0),,,,
,Biswanath,0,0,0,0,0,0,"0 (Naduar RC part | 0), (Halem | 0), (Biswanath | 0),
(Gohpur | 0)",,,,
,Jorhat,0,0,0,0,0,0,"0 (Jorhat West | 0), (Jorhat East | 0), (Teok | 0)",,,,
,Total,1,1,0,0,0,0,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Kamalpur | 0), (Kayan | 0), (Rangia | 0), (North Ghy |
0), (Hajo | 0)",,,,
,Golaghat,1,1,0,0,0,0,"1 (Khumtai | 0), (Dergaon | 1), (Bokakhat | 0)",,,,
,Majuli,0,0,0,0,0,0,"0 (Majuli | 0), (Ujani Majuli | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (Subansiri | 0), (North Lakhimpur | 0), (Dhakuakhana |
0), (Kadam | 0), (Nowboicha | 0), (Bihpuria | 0),
(Narayanpur | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Karimganj | 0), (Badarpur | 0), (Nilambazar | 0)",,,,
,Cachar,0,0,0,0,0,0,"0 (Silchar | 0), (Katigorah | 0)",,,,
,Dhemaji,0,0,0,0,0,0,"0 (Dhemaji | 0), (Gogamukh | 0), (Jonai | 0),
(Sissiborgaon | 0)",,,,
,Morigaon,0,0,0,0,0,0,0 (Bhuragaon | 0),,,,
,Udalguri,0,0,0,0,0,0,"0 (Khairabari | 0), (Harisinga | 0), (Kalaigaon | 0)",,,,
,Dibrugarh,0,0,0,0,0,0,"0 (Moran | 0), (Chabua | 0), (Naharkatia | 0), (Tingkhong
| 0), (Tengakhat | 0), (Dibrugarh West | 0), (Dibrugarh
East | 0)",,,,
,Tinsukia,0,0,0,0,0,0,"0 (Margherita | 0), (Doomdooma | 0), (Tinsukia | 0),
(Sadiya | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kaliabor | 0), (Samaguri | 0)",,,,
,Barpeta,0,0,0,0,0,0,0 (Barpeta | 0),,,,
,Sivasagar,0,0,0,0,0,0,"0 (Nazira | 0), (Demow | 0), (Sivsagar | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0), (Patharighat | 0),
(Sipajhar | 0), (Dalgaon | 0)",,,,
,Nalbari,0,0,0,0,0,0,0 (Tihu | 0),,,,
,Kokrajhar,0,0,0,0,0,0,0 (Bhawraguri | 0),,,,
,Sonitpur,0,0,0,0,0,0,"0 (Thelamara | 0), (Chariduar | 0), (Tezpur | 0), (Naduar
| 0)",,,,
,Tamulpur,0,0,0,0,0,0,0 (Tamulpur | 0),,,,
,Biswanath,0,0,0,0,0,0,"0 (Naduar RC part | 0), (Halem | 0), (Biswanath | 0),
(Gohpur | 0)",,,,
,Jorhat,0,0,0,0,0,0,"0 (Jorhat West | 0), (Jorhat East | 0), (Teok | 0)",,,,
,Total,1,1,0,0,0,0,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Barpeta,0,0,0,0,,,,,,,
,Biswanath,39684,28413,11271,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,2289,1424,865,0,,,,,,,
,Dhemaji,70471,48965,20167,1339,,,,,,,
,Dibrugarh,43516,28795,13520,1201,,,,,,,
,Golaghat,39144,21538,17606,0,,,,,,,
,Jorhat,20850,13806,7044,0,,,,,,,
,Kamrup,29070,8106,5464,15500,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,
,Lakhimpur,48404,30626,13679,4099,,,,,,,
,Majuli,87702,48848,13024,25830,,,,,,,
,Morigaon,38375,6512,11332,20531,,,,,,,
,Nagaon,3398,2345,741,312,,,,,,,
,Nalbari,280,150,80,50,,,,,,,
,Sivasagar,25648,18484,6964,200,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,Tamulpur,266,179,87,0,,,,,,,
,Tinsukia,36508,13870,18028,4610,,,,,,,
,Udalguri,131,58,73,0,,,,,,,
,Total,485736,272119,139945,73672,,,,,,,
"Animals
Washed Away",District,Total,Big,Small,Poultry,,,,,,,
,Barpeta,0,0,0,0,,,,,,,
,Biswanath,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,0,0,0,0,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,
,Dibrugarh,0,0,0,0,,,,,,,
,Golaghat,0,0,0,0,,,,,,,
,Jorhat,0,0,0,0,,,,,,,
,Kamrup,0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Majuli,3,0,3,0,,,,,,,
,Morigaon,0,0,0,0,,,,,,,
,Nagaon,0,0,0,0,,,,,,,
,Nalbari,0,0,0,0,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Tinsukia,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,3,0,3,0,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially Pukka,Partially Total,,,,
,,Kuccha,,,,Kuccha,,,,,,
,Kamrup,0,0,0,,0,0,0,,,,
,Golaghat,0,0,0,,0,0,0,,,,
,Majuli,0,0,0,,0,0,0,,,,
,Lakhimpur,1,0,1,,0,0,0,,,,
,Karimganj,0,0,0,,0,0,0,,,,
,Cachar,0,0,0,,0,0,0,,,,
,Dhemaji,2,0,2,,0,0,0,,,,
,Morigaon,0,0,0,,0,0,0,,,,
,Udalguri,0,0,0,,0,0,0,,,,
,Dibrugarh,0,0,0,,0,0,0,,,,
,Tinsukia,0,0,0,,0,0,0,,,,
,Nagaon,0,0,0,,0,0,0,,,,
,Barpeta,0,0,0,,0,0,0,,,,
,Sivasagar,0,0,0,,0,0,0,,,,
