0,1,2,3,4,5,6,7,8,9,10,11,12
,Karimganj,4,"Karimganj, Nilambazar, Badarpur, Patherkandi",,,,,,,,,
,Kokrajhar,1,Bagribari,,,,,,,,,
,Lakhimpur,7,"Subansiri, Kadam, Bihpuria, Dhakuakhana, Narayanpur, Nowboicha, North Lakhimpur",,,,,,,,,
,Majuli,2,"Majuli, Ujani Majuli",,,,,,,,,
,Morigaon,3,"Mayong, Bhuragaon, Laharighat",,,,,,,,,
,Nagaon,6,"Samaguri, Kaliabor, Dhing, Kampur, Nagaon, Raha",,,,,,,,,
,Nalbari,2,"Barkhetri, Tihu",,,,,,,,,
,Sivasagar,4,"Sonari RC part, Demow, Nazira, Sivsagar",,,,,,,,,
,Sonitpur,3,"Naduar, Dhekiajuli, Tezpur",,,,,,,,,
,"South
Salmara",2,"Mankachar, South Salmara",,,,,,,,,
,Tinsukia,3,"Doomdooma, Margherita, Sadiya",,,,,,,,,
,Total,107,,,,,,,,,,
"Villages
Affected",District,Total,Revenue Circle,,,,,,,,,
,Dhubri,567,"(Dhubri | 101), (Gauripur | 73), (Bilasipara | 38), (Chapar | 51), (Athani | 112), (Agamoni | 16), (Golakganj | 12), (South Salmara
Part | 164)",,,,,,,,,
,Cachar,156,"(Silchar | 25), (Sonai | 20), (Katigorah | 111)",,,,,,,,,
,Hailakandi,28,"(Lala | 7), (Hailakandi | 11), (Algapur | 10)",,,,,,,,,
,Kamrup,391,"(Chamaria | 60), (Kamalpur | 75), (Nagarbera | 28), (North Ghy | 29), (Hajo | 99), (Palashbari | 39), (Rangia | 16), (Goroimari |
45)",,,,,,,,,
,Goalpara,334,"(Matia | 49), (Lakhipur | 185), (Rongjuli | 51), (Balijana | 49)",,,,,,,,,
,Charaideo,51,"(Mahmora | 38), (Sapekhati | 8), (Sonari | 5)",,,,,,,,,
,Biswanath,14,"(Gohpur | 2), (Halem | 11), (Biswanath | 1)",,,,,,,,,
,Barpeta,172,"(Chenga | 52), (Kalgachia | 45), (Baghbar | 70), (Barpeta | 5)",,,,,,,,,
,Nalbari,60,"(Barkhetri | 59), (Tihu | 1)",,,,,,,,,
,"Bongaigao
n",36,"(Srijangram | 22), (Boitamari | 14)",,,,,,,,,
,Dibrugarh,143,"(Tingkhong | 12), (Tengakhat | 40), (Dibrugarh West | 37), (Moran | 29), (Naharkatia | 17), (Chabua | 3), (Dibrugarh East | 5)",,,,,,,,,
,Golaghat,98,"(Khumtai | 21), (Bokakhat | 57), (Dergaon | 17), (Sarupathar | 3)",,,,,,,,,
,Hojai,13,"(Doboka | 5), (Lanka | 2), (Hojai | 6)",,,,,,,,,
,Lakhimpur,184,"(Subansiri | 28), (Kadam | 16), (Bihpuria | 26), (Dhakuakhana | 1), (Narayanpur | 44), (Nowboicha | 3), (North Lakhimpur | 66)",,,,,,,,,
,Dhemaji,153,"(Sissiborgaon | 49), (Gogamukh | 5), (Jonai | 97), (Dhemaji | 2)",,,,,,,,,
,"South
Salmara",66,"(Mankachar | 29), (South Salmara | 37)",,,,,,,,,
,Nagaon,207,"(Samaguri | 25), (Kaliabor | 53), (Dhing | 15), (Kampur | 57), (Nagaon | 17), (Raha | 40)",,,,,,,,,
,Morigaon,284,"(Mayong | 113), (Bhuragaon | 79), (Morigaon | 63), (Laharighat | 29)",,,,,,,,,
,Karimganj,79,"(Karimganj | 26), (Nilambazar | 25), (Badarpur | 26), (Patherkandi | 2)",,,,,,,,,
,Chirang,6,"(Bijni | 3), (Bengtal | 3)",,,,,,,,,
,Kokrajhar,16,(Bagribari | 16),,,,,,,,,
,Darrang,98,"(Dalgaon | 14), (Pub-Mangaldai | 34), (Sipajhar | 20), (Mangaldoi | 30)",,,,,,,,,
,Sivasagar,113,"(Sonari RC part | 1), (Demow | 38), (Nazira | 10), (Sivsagar | 64)",,,,,,,,,
,Jorhat,48,"(Teok | 17), (Jorhat West | 17), (Jorhat East | 14)",,,,,,,,,
,Sonitpur,46,"(Naduar | 7), (Dhekiajuli | 1), (Tezpur | 38)",,,,,,,,,
,"Karbi
Anglong",1,(Phuloni | 1),,,,,,,,,
,Tinsukia,69,"(Doomdooma | 7), (Margherita | 61), (Sadiya | 1)",,,,,,,,,
,Majuli,78,"(Majuli | 67), (Ujani Majuli | 11)",,,,,,,,,
,"Kamrup
(M)",24,"(Chandrapur | 12), (Azara | 2), (Sonapur | 9), (Dispur | 1)",,,,,,,,,
,Total,3535,,,,,,,,,,
"Population
And Crop
Area
Affected",District,Male,Female,Childre,Total,Total Crop Area,Population and Crop Area Details,,,,,
,,,,n,Population,,,,,,,
,Baksa,0,0,0,0,0,(Baska | Population Affected: 0 | Crop Area: 0),,,,,
,Barpeta,58761,42358,30127,131246,1482.23,"(Chenga | Population Affected: 54292 | Crop Area: 433),
(Kalgachia | Population Affected: 15017 | Crop Area: 3),
(Baghbar | Population Affected: 60787 | Crop Area:
1046.23), (Barpeta | Population Affected: 1150 | Crop
Area: 0)",,,,,
,Biswanath,1440,1111,1096,3647,82.4,"(Gohpur | Population Affected: 1061 | Crop Area: 47.4),
(Halem | Population Affected: 2586 | Crop Area: 35),
(Biswanath | Population Affected: 0 | Crop Area: 0)",,,,,
,"Bongaigao
n",17900,17228,11493,46621,0,"(Srijangram | Population Affected: 44254 | Crop Area: 0),
(Bongaigaon | Population Affected: 0 | Crop Area: 0),
(Boitamari | Population Affected: 2367 | Crop Area: 0)",,,,,
,Cachar,59019,59902,56310,175231,0,"(Silchar | Population Affected: 24100 | Crop Area: 0),
(Sonai | Population Affected: 10608 | Crop Area: 0),
(Katigorah | Population Affected: 140523 | Crop Area: 0)",,,,,
,Charaideo,19070,15892,12058,47020,244.56,"(Mahmora | Population Affected: 40214 | Crop Area: 99),
(Sapekhati | Population Affected: 3475 | Crop Area: 0),
(Sonari | Population Affected: 3331 | Crop Area: 145.56)",,,,,
,Chirang,424,460,433,1317,0,"(Bijni | Population Affected: 483 | Crop Area: 0), (Bengtal
| Population Affected: 834 | Crop Area: 0)",,,,,
,Darrang,81765,70549,10904,163218,1609,"(Dalgaon | Population Affected: 12334 | Crop Area: 25),
(Pub-Mangaldai | Population Affected: 78910 | Crop
Area: 587), (Sipajhar | Population Affected: 30537 | Crop
Area: 187), (Mangaldoi | Population Affected: 41437 |
Crop Area: 810)",,,,,
,Dhemaji,34452,31887,21313,87652,2480.62,"(Sissiborgaon | Population Affected: 37233 | Crop Area:
450), (Gogamukh | Population Affected: 3215 | Crop
Area: 598), (Jonai | Population Affected: 46083 | Crop
Area: 1202.62), (Dhemaji | Population Affected: 1121 |
Crop Area: 230)",,,,,
,Dhubri,323107,304347,170464,797918,2188.22,"(Dhubri | Population Affected: 192562 | Crop Area:
171.6), (Gauripur | Population Affected: 152216 | Crop
Area: 99.36), (Bilasipara | Population Affected: 119468 |
Crop Area: 18), (Chapar | Population Affected: 13897 |
Crop Area: 198.5), (Athani | Population Affected: 39974 |
Crop Area: 435.26), (Agamoni | Population Affected:
5718 | Crop Area: 45), (Golakganj | Population Affected:",,,,,
,,,,,,,"2150 | Crop Area: 36.5), (South Salmara Part | Population
Affected: 271933 | Crop Area: 1184)",,,,,
,Dibrugarh,12739,12112,7172,32023,3135.8,"(Tingkhong | Population Affected: 1655 | Crop Area: 18),
(Tengakhat | Population Affected: 7573 | Crop Area:
298.5), (Dibrugarh West | Population Affected: 6457 |
Crop Area: 2098), (Moran | Population Affected: 10088 |
Crop Area: 488), (Naharkatia | Population Affected: 3592
| Crop Area: 7), (Chabua | Population Affected: 2340 |
Crop Area: 55.6), (Dibrugarh East | Population Affected:
318 | Crop Area: 170.7)",,,,,
,Goalpara,35926,33886,25947,95759,1530,"(Matia | Population Affected: 24546 | Crop Area: 178),
(Lakhipur | Population Affected: 69075 | Crop Area:
1139), (Rongjuli | Population Affected: 0 | Crop Area:
213), (Balijana | Population Affected: 2138 | Crop Area:
0)",,,,,
,Golaghat,52438,44748,12284,109470,495.26,"(Khumtai | Population Affected: 15960 | Crop Area: 125),
(Bokakhat | Population Affected: 82909 | Crop Area:
103), (Dergaon | Population Affected: 10601 | Crop Area:
262.5), (Sarupathar | Population Affected: 0 | Crop Area:
4.76)",,,,,
,Hailakandi,2406,1977,699,5082,0,"(Lala | Population Affected: 354 | Crop Area: 0),
(Hailakandi | Population Affected: 1598 | Crop Area: 0),
(Katlicherra | Population Affected: 0 | Crop Area: 0),
(Algapur | Population Affected: 3130 | Crop Area: 0)",,,,,
,Hojai,1965,1567,838,4370,62,"(Doboka | Population Affected: 3500 | Crop Area: 0),
(Lanka | Population Affected: 0 | Crop Area: 17), (Hojai |
Population Affected: 870 | Crop Area: 45)",,,,,
,Jorhat,12415,10853,7766,31034,8,"(Teok | Population Affected: 7687 | Crop Area: 0), (Jorhat
West | Population Affected: 20899 | Crop Area: 0),
(Jorhat East | Population Affected: 2448 | Crop Area: 8)",,,,,
,Kamrup,6024,5166,1993,13183,3555.21,"(Chamaria | Population Affected: 0 | Crop Area: 1027.5),
(Kamalpur | Population Affected: 0 | Crop Area: 97.21),
(Nagarbera | Population Affected: 0 | Crop Area: 325),
(North Ghy | Population Affected: 1078 | Crop Area: 52),
(Hajo | Population Affected: 955 | Crop Area: 1250),
(Palashbari | Population Affected: 4550 | Crop Area: 35),
(Rangia | Population Affected: 0 | Crop Area: 59),
(Goroimari | Population Affected: 6600 | Crop Area:
709.5)",,,,,
,"Kamrup
(M)",13805,9185,3953,26943,20,"(Chandrapur | Population Affected: 1728 | Crop Area:
20), (Azara | Population Affected: 0 | Crop Area: 0),
(Sonapur | Population Affected: 24878 | Crop Area: 0),
(Dispur | Population Affected: 337 | Crop Area: 0)",,,,,
,"Karbi
Anglong",463,472,603,1538,3.6,(Phuloni | Population Affected: 1538 | Crop Area: 3.6),,,,,
,Karimganj,21596,18695,15318,55609,0,"(Karimganj | Population Affected: 21401 | Crop Area: 0),
(Nilambazar | Population Affected: 7670 | Crop Area: 0),
(Badarpur | Population Affected: 25959 | Crop Area: 0),
(Patherkandi | Population Affected: 579 | Crop Area: 0)",,,,,
,Kokrajhar,2716,1952,692,5360,0,(Bagribari | Population Affected: 5360 | Crop Area: 0),,,,,
,Lakhimpur,37258,28433,7251,72942,1000.6,"(Subansiri | Population Affected: 0 | Crop Area: 584),
(Kadam | Population Affected: 7270 | Crop Area: 198),
(Bihpuria | Population Affected: 7274 | Crop Area: 143),
(Dhakuakhana | Population Affected: 48 | Crop Area: 0),
(Narayanpur | Population Affected: 0 | Crop Area: 0),
(Nowboicha | Population Affected: 0 | Crop Area: 75.6),
(North Lakhimpur | Population Affected: 58350 | Crop
Area: 0)",,,,,
,Majuli,32958,23523,17091,73572,18592.2,"(Majuli | Population Affected: 68227 | Crop Area:
18073.2), (Ujani Majuli | Population Affected: 5345 |
Crop Area: 519)",,,,,
,Morigaon,25315,25635,24189,75139,1980,"(Mayong | Population Affected: 17885 | Crop Area: 954),
(Bhuragaon | Population Affected: 46717 | Crop Area:
566), (Morigaon | Population Affected: 3266 | Crop Area:
460), (Laharighat | Population Affected: 7271 | Crop
Area: 0)",,,,,
,Nagaon,27392,22612,17749,67753,17690.9,"(Samaguri | Population Affected: 13510 | Crop Area:
775.5), (Kaliabor | Population Affected: 52300 | Crop
Area: 14252.4), (Dhing | Population Affected: 219 | Crop",,,,,
,,,,,,,,"Area: 743), (Kampur | Population Affected: 870 | Crop
Area: 889), (Nagaon | Population Affected: 335 | Crop
Area: 1031), (Raha | Population Affected: 519 | Crop
Area: 0)",,,,
,Nalbari,36391,34022,34959,105372,325,,"(Barkhetri | Population Affected: 105366 | Crop Area:
115), (Tihu | Population Affected: 6 | Crop Area: 210)",,,,
,Sivasagar,22414,19833,11603,53850,718,,"(Sonari RC part | Population Affected: 80 | Crop Area: 0),
(Demow | Population Affected: 30789 | Crop Area: 98),
(Nazira | Population Affected: 1788 | Crop Area: 60),
(Sivsagar | Population Affected: 21193 | Crop Area: 560)",,,,
,Sonitpur,1561,1568,584,3713,205.8,,"(Naduar | Population Affected: 0 | Crop Area: 3.1),
(Dhekiajuli | Population Affected: 0 | Crop Area: 2.7),
(Chariduar | Population Affected: 0 | Crop Area: 0),
(Tezpur | Population Affected: 3713 | Crop Area: 200)",,,,
,"South
Salmara",32758,34380,33788,100926,585,,"(Mankachar | Population Affected: 45365 | Crop Area: 0),
(South Salmara | Population Affected: 55561 | Crop Area:
585)",,,,
,Tamulpur,0,0,0,0,0,,(Tamulpur | Population Affected: 0 | Crop Area: 0),,,,
,Tinsukia,3925,2927,2288,9140,10774.1,,"(Doomdooma | Population Affected: 4020 | Crop Area:
1019.1), (Margherita | Population Affected: 4940 | Crop
Area: 8556), (Tinsukia | Population Affected: 0 | Crop
Area: 0), (Sadiya | Population Affected: 180 | Crop Area:
1199)",,,,
,Udalguri,0,0,0,0,0,,"(Harisinga | Population Affected: 0 | Crop Area: 0),
(Udalguri | Population Affected: 0 | Crop Area: 0),
(Khairabari | Population Affected: 0 | Crop Area: 0),
(Mazbat | Population Affected: 0 | Crop Area: 0)",,,,
,Total,978403,877280,540965,2396648,68768.5,,,,,,
"Relief
Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Baksa,0,0 (Baska | 0),,,,0 (Baska | 0),,,,,
,Barpeta,14,"1 (Chenga | 0), (Kalgachia | 0), (Baghbar | 1),
(Barpeta | 0)",,,,"13 (Chenga | 0), (Kalgachia | 2), (Baghbar | 8), (Barpeta | 3)",,,,,
,Biswanath,14,"0 (Gohpur | 0), (Halem | 0), (Biswanath | 0)",,,,"14 (Gohpur | 2), (Halem | 12), (Biswanath | 0)",,,,,
,"Bongaigao
n",28,"5 (Srijangram | 1), (Bongaigaon | 0), (Boitamari | 4)",,,,"23 (Srijangram | 21), (Bongaigaon | 0), (Boitamari | 2)",,,,,
,Cachar,104,"63 (Silchar | 39), (Sonai | 11), (Katigorah | 13)",,,,"41 (Silchar | 15), (Sonai | 2), (Katigorah | 24)",,,,,
,Charaideo,12,"5 (Mahmora | 4), (Sapekhati | 0), (Sonari | 1)",,,,"7 (Mahmora | 0), (Sapekhati | 7), (Sonari | 0)",,,,,
,Chirang,3,"3 (Bijni | 3), (Bengtal | 0)",,,,"0 (Bijni | 0), (Bengtal | 0)",,,,,
,Darrang,12,"0 (Dalgaon | 0), (Pub-Mangaldai | 0), (Sipajhar | 0),
(Mangaldoi | 0)",,,,"12 (Dalgaon | 1), (Pub-Mangaldai | 3), (Sipajhar | 6), (Mangaldoi | 2)",,,,,
,Dhemaji,10,"1 (Sissiborgaon | 0), (Gogamukh | 0), (Jonai | 1),
(Dhemaji | 0)",,,,"9 (Sissiborgaon | 2), (Gogamukh | 3), (Jonai | 4), (Dhemaji | 0)",,,,,
,Dhubri,38,"24 (Dhubri | 17), (Gauripur | 2), (Bilasipara | 1),
(Chapar | 4), (Athani | 0), (Agamoni | 0), (Golakganj
| 0), (South Salmara Part | 0)",,,,"14 (Dhubri | 3), (Gauripur | 2), (Bilasipara | 4), (Chapar | 3), (Athani | 2),
(Agamoni | 0), (Golakganj | 0), (South Salmara Part | 0)",,,,,
,Dibrugarh,56,"29 (Tingkhong | 3), (Tengakhat | 15), (Dibrugarh
West | 5), (Moran | 4), (Naharkatia | 2), (Chabua |
0), (Dibrugarh East | 0)",,,,"27 (Tingkhong | 2), (Tengakhat | 9), (Dibrugarh West | 2), (Moran | 1),
(Naharkatia | 10), (Chabua | 1), (Dibrugarh East | 2)",,,,,
,Goalpara,14,"13 (Matia | 3), (Lakhipur | 0), (Rongjuli | 0),
(Balijana | 10)",,,,"1 (Matia | 1), (Lakhipur | 0), (Rongjuli | 0), (Balijana | 0)",,,,,
,Golaghat,21,"13 (Khumtai | 0), (Bokakhat | 13), (Dergaon | 0),
(Sarupathar | 0)",,,,"8 (Khumtai | 3), (Bokakhat | 5), (Dergaon | 0), (Sarupathar | 0)",,,,,
,Hailakandi,16,"6 (Lala | 0), (Hailakandi | 4), (Katlicherra | 0),
(Algapur | 2)",,,,"10 (Lala | 5), (Hailakandi | 0), (Katlicherra | 0), (Algapur | 5)",,,,,
,Hojai,10,"10 (Doboka | 5), (Lanka | 0), (Hojai | 5)",,,,"0 (Doboka | 0), (Lanka | 0), (Hojai | 0)",,,,,
,Jorhat,0,"0 (Teok | 0), (Jorhat West | 0), (Jorhat East | 0)",,,,"0 (Teok | 0), (Jorhat West | 0), (Jorhat East | 0)",,,,,
,Kamrup,28,"9 (Chamaria | 0), (Kamalpur | 0), (Nagarbera | 0),
(North Ghy | 0), (Hajo | 7), (Palashbari | 2), (Rangia
| 0), (Goroimari | 0)",,,,"19 (Chamaria | 0), (Kamalpur | 0), (Nagarbera | 0), (North Ghy | 2), (Hajo |
17), (Palashbari | 0), (Rangia | 0), (Goroimari | 0)",,,,,
,"Kamrup
(M)",11,"0 (Chandrapur | 0), (Azara | 0), (Sonapur | 0),
(Dispur | 0)",,,,"11 (Chandrapur | 0), (Azara | 2), (Sonapur | 8), (Dispur | 1)",,,,,
,"Karbi
Anglong",2,2 (Phuloni | 2),,,,0 (Phuloni | 0),,,,,
,Karimganj,51,"47 (Karimganj | 22), (Nilambazar | 13), (Badarpur |
12), (Patherkandi | 0)",,,,"4 (Karimganj | 0), (Nilambazar | 0), (Badarpur | 4), (Patherkandi | 0)",,,,,
,Kokrajhar,2,2 (Bagribari | 2),,,,0 (Bagribari | 0),,,,,
,Lakhimpur,12,"0 (Subansiri | 0), (Kadam | 0), (Bihpuria | 0),
(Dhakuakhana | 0), (Narayanpur | 0), (Nowboicha |
0), (North Lakhimpur | 0)",,"12 (Subansiri | 0), (Kadam | 0), (Bihpuria | 2), (Dhakuakhana | 0),
(Narayanpur | 10), (Nowboicha | 0), (North Lakhimpur | 0)",,,,,,,
,Majuli,5,"1 (Majuli | 1), (Ujani Majuli | 0)",,"4 (Majuli | 4), (Ujani Majuli | 0)",,,,,,,
,Morigaon,14,"0 (Mayong | 0), (Bhuragaon | 0), (Morigaon | 0),
(Laharighat | 0)",,"14 (Mayong | 5), (Bhuragaon | 3), (Morigaon | 0), (Laharighat | 6)",,,,,,,
,Nagaon,33,"20 (Samaguri | 2), (Kaliabor | 8), (Dhing | 2),
(Kampur | 1), (Nagaon | 3), (Raha | 4)",,"13 (Samaguri | 5), (Kaliabor | 7), (Dhing | 0), (Kampur | 0), (Nagaon | 1),
(Raha | 0)",,,,,,,
,Nalbari,1,"1 (Barkhetri | 1), (Tihu | 0)",,"0 (Barkhetri | 0), (Tihu | 0)",,,,,,,
,Sivasagar,16,"11 (Sonari RC part | 0), (Demow | 4), (Nazira | 2),
(Sivsagar | 5)",,"5 (Sonari RC part | 1), (Demow | 4), (Nazira | 0), (Sivsagar | 0)",,,,,,,
,Sonitpur,3,"0 (Naduar | 0), (Dhekiajuli | 0), (Chariduar | 0),
(Tezpur | 0)",,"3 (Naduar | 0), (Dhekiajuli | 0), (Chariduar | 0), (Tezpur | 3)",,,,,,,
,"South
Salmara",18,"1 (Mankachar | 1), (South Salmara | 0)",,"17 (Mankachar | 17), (South Salmara | 0)",,,,,,,
,Tamulpur,0,0 (Tamulpur | 0),,0 (Tamulpur | 0),,,,,,,
,Tinsukia,29,"26 (Doomdooma | 0), (Margherita | 25), (Tinsukia |
0), (Sadiya | 1)",,"3 (Doomdooma | 3), (Margherita | 0), (Tinsukia | 0), (Sadiya | 0)",,,,,,,
,Udalguri,0,"0 (Harisinga | 0), (Udalguri | 0), (Khairabari | 0),
(Mazbat | 0)",,"0 (Harisinga | 0), (Udalguri | 0), (Khairabari | 0), (Mazbat | 0)",,,,,,,
,Total,577,293,,284,,,,,,,
"Inmates In
Relief
Camps",District,Total,Revenue Circlewise,Male,Female,Children,Pregnant,Person with Disability,,,,
,,,,,,,/,,,,,
,,,,,,,Lactating,,,,,
,,,,,,,Mother,,,,,
,Baksa,0,(Baska | 0),0,0,0,0,0,,,,
,Barpeta,173,"(Chenga | 0), (Kalgachia | 0),
(Baghbar | 173), (Barpeta | 0)",65,66,42,0,0,,,,
,Biswanath,0,"(Gohpur | 0), (Halem | 0), (Biswanath
| 0)",0,0,0,0,0,,,,
,"Bongaigao
n",2492,"(Srijangram | 588), (Bongaigaon | 0),
(Boitamari | 1904)",912,754,762,64,0,,,,
,Cachar,13399,"(Silchar | 10758), (Sonai | 611),
(Katigorah | 2030)",5294,5200,2866,39,0,,,,
,Charaideo,899,"(Mahmora | 843), (Sapekhati | 0),
(Sonari | 56)",339,376,159,22,3,,,,
,Chirang,483,"(Bijni | 483), (Bengtal | 0)",159,138,147,37,2,,,,
,Darrang,0,"(Dalgaon | 0), (Pub-Mangaldai | 0),
(Sipajhar | 0), (Mangaldoi | 0)",0,0,0,0,0,,,,
,Dhemaji,105,"(Sissiborgaon | 0), (Gogamukh | 0),
(Jonai | 105), (Dhemaji | 0)",30,28,40,7,0,,,,
,Dhubri,5795,"(Dhubri | 4182), (Gauripur | 270),
(Bilasipara | 498), (Chapar | 845),
(Athani | 0), (Agamoni | 0),
(Golakganj | 0), (South Salmara Part |
0)",1987,2371,1414,23,0,,,,
,Dibrugarh,3305,"(Tingkhong | 370), (Tengakhat |
1545), (Dibrugarh West | 767),
(Moran | 263), (Naharkatia | 360),
(Chabua | 0), (Dibrugarh East | 0)",1264,1213,612,171,45,,,,
,Goalpara,4493,"(Matia | 2375), (Lakhipur | 0),
(Rongjuli | 0), (Balijana | 2118)",1308,1793,1392,0,0,,,,
,Golaghat,4535,"(Khumtai | 0), (Bokakhat | 4535),
(Dergaon | 0), (Sarupathar | 0)",1975,2034,502,18,6,,,,
,Hailakandi,1147,"(Lala | 0), (Hailakandi | 423),
(Katlicherra | 0), (Algapur | 724)",431,456,259,1,0,,,,
,Hojai,928,"(Doboka | 626), (Lanka | 0), (Hojai |
302)",389,323,216,0,0,,,,
,Jorhat,0,"(Teok | 0), (Jorhat West | 0), (Jorhat
East | 0)",0,0,0,0,0,,,,
,Kamrup,1357,"(Chamaria | 0), (Kamalpur | 0),
(Nagarbera | 0), (North Ghy | 0),
(Hajo | 955), (Palashbari | 402),
(Rangia | 0), (Goroimari | 0)",488,573,288,7,1,,,,
,"Kamrup
(M)",0,"(Chandrapur | 0), (Azara | 0),
(Sonapur | 0), (Dispur | 0)",0,0,0,0,0,,,,
,"Karbi
Anglong",132,(Phuloni | 132),42,50,31,5,4,,,,
,Karimganj,3423,"(Karimganj | 2097), (Nilambazar |
433), (Badarpur | 893), (Patherkandi
| 0)",1367,1153,898,5,0,,,,
,Kokrajhar,31,(Bagribari | 31),6,8,17,0,0,,,,
,Lakhimpur,0,"(Subansiri | 0), (Kadam | 0), (Bihpuria
| 0), (Dhakuakhana | 0), (Narayanpur
| 0), (Nowboicha | 0), (North
Lakhimpur | 0)",0,0,0,0,0,,,,
,Majuli,32,"(Majuli | 32), (Ujani Majuli | 0)",11,7,13,1,0,,,,
,Morigaon,0,"(Mayong | 0), (Bhuragaon | 0),
(Morigaon | 0), (Laharighat | 0)",0,0,0,0,0,,,,
,Nagaon,5300,"(Samaguri | 427), (Kaliabor | 3595),
(Dhing | 219), (Kampur | 250),
(Nagaon | 290), (Raha | 519)",2089,1913,1240,56,2,,,,
,Nalbari,43,"(Barkhetri | 43), (Tihu | 0)",21,11,11,0,0,,,,
,Sivasagar,1368,"(Sonari RC part | 0), (Demow | 450),
(Nazira | 63), (Sivsagar | 855)",497,535,303,29,4,,,,
,Sonitpur,0,"(Naduar | 0), (Dhekiajuli | 0),
(Chariduar | 0), (Tezpur | 0)",0,0,0,0,0,,,,
,"South
Salmara",175,"(Mankachar | 175), (South Salmara |
0)",54,57,57,5,2,,,,
,Tamulpur,0,(Tamulpur | 0),0,0,0,0,0,,,,
,Tinsukia,3814,"(Doomdooma | 0), (Margherita |
3803), (Tinsukia | 0), (Sadiya | 11)",1727,1197,890,0,0,,,,
,Udalguri,0,"(Harisinga | 0), (Udalguri | 0),
(Khairabari | 0), (Mazbat | 0)",0,0,0,0,0,,,,
,Total,53429,,20455,20256,12159,490,69,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Baksa,0,(Baska | 0),0,0,0,0,0,0,,,
,Barpeta,1171,"(Chenga | 0), (Kalgachia | 0),
(Baghbar | 21), (Barpeta | 1150)",554,432,185,20768,12079,0,,,
,Biswanath,2650,"(Gohpur | 2650), (Halem | 0),
(Biswanath | 0)",1184,790,676,677,941,0,,,
,"Bongaigao
n",44122,"(Srijangram | 43666), (Bongaigaon |
0), (Boitamari | 456)",16988,16403,10731,0,0,0,,,
,Cachar,50562,"(Silchar | 18396), (Sonai | 4520),
(Katigorah | 27646)",16584,16265,17713,0,0,0,,,
