0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Darrang,0,(Mangaldoi | 0),,,0,0,0,0,0,,,
,Dhemaji,122,(Jonai | 122),,,42,35,45,0,0,,,
,Dibrugarh,3448,"(Moran | 0), (Naharkatia | 96),
(Tingkhong | 3352)",,,1409,1345,694,0,0,,,
,Golaghat,0,"(Khumtai | 0), (Bokakhat | 0),
(Golaghat | 0), (Sarupathar | 0),
(Morongi | 0), (Dergaon | 0)",,,0,0,0,0,0,,,
,Sivasagar,0,"(Sonari RC part | 0), (Sivsagar | 0),
(Demow | 0), (Nazira | 0)",,,0,0,0,0,0,,,
,Tamulpur,0,(Goreswar | 0),,,0,0,0,0,0,,,
,Udalguri,0,(Mazbat | 0),,,0,0,0,0,0,,,
,Total,4893,,,,1894,1940,1059,0,0,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,,,Male,Female,Children,Animals,,,,
,,,,,,,,,Big,Small,Poultry,,
,Charaideo,7182,"(Mahmora | 4950), (Sonari | 2232),
(Sapekhati | 0)",,,3072,2344,1766,0,0,0,,
,Darrang,0,(Mangaldoi | 0),,,0,0,0,0,0,0,,
,Dhemaji,0,(Jonai | 0),,,0,0,0,0,0,0,,
,Dibrugarh,7197,"(Moran | 2015), (Naharkatia | 585),
(Tingkhong | 4597)",,,2947,2806,1444,2906,3027,0,,
,Golaghat,0,"(Khumtai | 0), (Bokakhat | 0),
(Golaghat | 0), (Sarupathar | 0),
(Morongi | 0), (Dergaon | 0)",,,0,0,0,0,0,0,,
,Sivasagar,108,"(Sonari RC part | 0), (Sivsagar | 0),
(Demow | 0), (Nazira | 108)",,,53,42,13,0,0,0,,
,Tamulpur,0,(Goreswar | 0),,,0,0,0,163,230,0,,
,Udalguri,0,(Mazbat | 0),,,0,0,0,0,0,0,,
,Total,14487,,,,6072,5192,3223,3069,3257,0,,
"Human Lives
Lost -
Confirmed",District,Total,Flood Death,General,Male,Female,Children,,Others,Revenue Circlewise,,,
,,,,Drownin,,,Male,Female,,,,,
,,,,g (Non,,,,,,,,,
,,,,Flood),,,,,,,,,
,Dibrugarh,1,1,0,1,0,0,0,0,"1 (Moran | 0), (Naharkatia | 0),
(Tingkhong | 1)",,,
,Tamulpur,0,0,0,0,0,0,0,0,0 (Goreswar | 0),,,
,Sivasagar,0,0,0,0,0,0,0,0,"0 (Sonari RC part | 0), (Sivsagar |
0), (Demow | 0), (Nazira | 0)",,,
,Charaideo,1,1,0,1,0,0,0,0,"1 (Mahmora | 1), (Sonari | 0),
(Sapekhati | 0)",,,
,Udalguri,0,0,0,0,0,0,0,0,0 (Mazbat | 0),,,
,Darrang,0,0,0,0,0,0,0,0,0 (Mangaldoi | 0),,,
,Golaghat,0,0,0,0,0,0,0,0,"0 (Khumtai | 0), (Bokakhat | 0),
(Golaghat | 0), (Sarupathar | 0),
(Morongi | 0), (Dergaon | 0)",,,
,Dhemaji,0,0,0,0,0,0,0,0,0 (Jonai | 0),,,
,Total,2,2,0,2,0,0,0,0,,,,
,,,,,,,,,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,Male,Female,,,,,,,
,Dibrugarh,0,0,0,0,0,0,"0 (Moran | 0), (Naharkatia | 0), (Tingkhong | 0)",,,,,
,Tamulpur,0,0,0,0,0,0,0 (Goreswar | 0),,,,,
,Sivasagar,0,0,0,0,0,0,"0 (Sonari RC part | 0), (Sivsagar | 0), (Demow | 0),
(Nazira | 0)",,,,,
,Charaideo,0,0,0,0,0,0,"0 (Mahmora | 0), (Sonari | 0), (Sapekhati | 0)",,,,,
,Udalguri,0,0,0,0,0,0,0 (Mazbat | 0),,,,,
,Darrang,0,0,0,0,0,0,0 (Mangaldoi | 0),,,,,
,Golaghat,0,0,0,0,0,0,"0 (Khumtai | 0), (Bokakhat | 0), (Golaghat | 0),
(Sarupathar | 0), (Morongi | 0), (Dergaon | 0)",,,,,
,Dhemaji,0,0,0,0,0,0,0 (Jonai | 0),,,,,
,Total,0,0,0,0,0,0,,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Charaideo,0,0,0,0,,,,,,,,
,Darrang,825,155,170,500,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Dibrugarh,12029,5850,6179,0,,,,,,,,
,Golaghat,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Tamulpur,393,163,230,0,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,13247,6168,6579,500,,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,,
,Charaideo,0,0,0,0,,,,,,,,
,Darrang,0,0,0,0,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Dibrugarh,0,0,0,0,,,,,,,,
,Golaghat,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,0,0,0,0,,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially Pukka,Partially Total,,,,,
,,Kuccha,,,,Kuccha,,,,,,,
,Dibrugarh,0,0,0,,0,0,0,,,,,
,Tamulpur,0,0,0,,0,0,0,,,,,
,Sivasagar,112,1,113,,1928,247,2175,,,,,
,Charaideo,2,0,2,,0,0,0,,,,,
,Udalguri,1,1,2,,0,0,0,,,,,
,Darrang,0,0,0,,0,0,0,,,,,
,Golaghat,0,0,0,,0,0,0,,,,,
,Dhemaji,0,0,0,,0,0,0,,,,,
,Total,115,2,117,,1928,247,2175,,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Dibrugarh,0,,,0,,,0,,,,,
,Tamulpur,0,,,0,,,0,,,,,
,Sivasagar,0,,,2470,,,2470,,,,,
,Charaideo,0,,,0,,,0,,,,,
,Udalguri,0,,,0,,,0,,,,,
,Darrang,0,,,0,,,0,,,,,
,Golaghat,0,,,0,,,0,,,,,
,Dhemaji,0,,,0,,,0,,,,,
,Total,0,,,2470,,,2470,,,,,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Medical Team,Boats,Person,Animal,Helicopter,Person,
,,,,,,,Deployed,Deploye,Evacuate,Evacuate,s Deployed,Evacuated,
,,,,,,,,d,d By,d By,,By,
,,,,,,,,,Boats,Boats,,Helicopters,
,Charaideo,,,,,,0,0,0,0,0,0,
,Darrang,,,,,,0,0,0,0,0,0,
,Dhemaji,,,,,,0,0,0,0,0,0,
,Dibrugarh,SDRF,,,,,16,1,9,0,0,0,
,Golaghat,,,,,,0,0,0,0,0,0,
,Sivasagar,,,,,,0,0,0,0,0,0,
,Tamulpur,,,,,,0,0,0,0,0,0,
,Udalguri,,,,,,0,0,0,0,0,0,
,Total,,,,,,16,1,9,0,0,0,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed,Cattle Feed -,Cattle Feed - Rice Bran (in Q),,,,,
,,Q),,Q),,- Green,Wheat Bran (in,,,,,,
,,,,,,Fooder (in,Q),,,,,,
,,,,,,Q),,,,,,,
,Charaideo,116.38,21.56,6.47,646.88,0.00,0.00,0.00,,,,,
,Darrang,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Dhemaji,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Dibrugarh,54.68,11.56,3.34,103.00,0.00,107.72,0.00,,,,,
,Golaghat,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Sivasagar,1.87,0.32,0.10,0.00,0.00,0.00,0.00,,,,,
,Tamulpur,0.00,0.00,0.00,0.00,0.00,0.00,10.79,,,,,
,Udalguri,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
,Total,172.93,33.44,9.91,749.88,0,107.72,10.79,,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Charaideo,"0.00-L, 0.00-Kg",,"0.00-Kg, 0.00-L",,,,,,,,,
,Darrang,0.00-Kg,,0.00-Kg,,Tarpaulin-110.00-Pcs,,,,,,,
,Dhemaji,,,,,,,,,,,,
,Dibrugarh,"0.00-L, 6880.00-Pkt",,"17.96-Q, 0.00-Kg",,"Bleaching Powder-50.00-Kg, Mineral Water-2300.00-Ltr., Tarpaulin-150.00-Pcs,
Sanitary Napkins-911.00-Pck.",,,,,,,
,Golaghat,,,,,,,,,,,,
,Sivasagar,0.00-L,,0.00-L,,,,,,,,,
,Tamulpur,0.00-Q,,0.00-Kg,,,,,,,,,
,Udalguri,,,,,,,,,,,,
"Infrastructur
e Damaged -
Road",District,Number,Revenue,Road Name,,Departmen,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,t,,,,,,,
,Charaideo,15,"(Mahmora |
14)",Telibasti Road,,"PWD
(Roads)",Japidhara Gaon,japidhara gaon,,95,27.07,"road
submerged",
,,,,Konwar Bhalukoni Road,,"PWD
(Roads)",Konowar Gaon,"Konwar Bhalukoni
Road from Ch.
610m to 660.00m-
50.00m",,95,27.08,"PWD road
submerged",
,,,,"Chegelimora Jorhotia
Road",,"PWD
(Roads)",Konowar Gaon,Konwar Gaon,,94.96,27.09,"Road
submerged",
,,,,"T-11 Kakotibari Rajgarh
road",,"PWD
(Roads)","Kakotibari
Grant",Kakotibari,,95.03,27.09,"Road
submerged",
,,,,"Kakotibari Japidhora
Road",,"PWD
(Roads)",Japidhara Gaon,Japidhara Gaon,,95.02,27.08,"Road
submerged",
,,,(Sonari | 1),HELKATUP ALI,,"PWD
(Roads)",Bahbari Gaon,SONARI,,,,"ROAD
OVERTOPED
BY FLOOD
WATER.
FROM CH -
600.00M TO
CH.-3300M,
L-2700.00M",
,,,(Sapekhati | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Darrang,0,"(Mangaldoi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dibrugarh,0,(Moran | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Naharkatia |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Tingkhong |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,(Khumtai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Bokakhat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Golaghat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Morongi | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Dergaon | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Sonari RC
part | 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sivsagar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Demow | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Tamulpur,0,(Goreswar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Udalguri,0,(Mazbat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,15,,,,,,,,,,,
"Infrastructur
e Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Departmen,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,,,t,,,,,,,
,Charaideo,0,"(Mahmora |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sonari | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sapekhati | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Darrang,0,"(Mangaldoi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dibrugarh,0,(Moran | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Naharkatia |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Tingkhong |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,(Khumtai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Bokakhat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Golaghat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Morongi | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Dergaon | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Sonari RC
part | 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sivsagar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Demow | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Tamulpur,0,(Goreswar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Udalguri,0,(Mazbat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructur
e Damaged -
Embankment
Breached",District,Number,Revenue,Embankment Breached,,Departmen,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,t,,,,,,,
,Charaideo,0,"(Mahmora |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sonari | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sapekhati | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Darrang,0,"(Mangaldoi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dibrugarh,0,(Moran | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Naharkatia |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Tingkhong |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,(Khumtai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Bokakhat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Golaghat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Morongi | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Dergaon | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Sonari RC
part | 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sivsagar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Demow | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Tamulpur,0,(Goreswar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Udalguri,0,(Mazbat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructur
e Damaged -
Embankment
Affected",District,Number,Revenue,Embankment Affected,,Departmen,Village,Location,,Longitude,Latitude,Remarks,
,,,Circle,Name,,t,,,,,,,
,Charaideo,0,"(Mahmora |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sonari | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sapekhati | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Darrang,0,"(Mangaldoi |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dibrugarh,0,(Moran | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Naharkatia |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Tingkhong |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,(Khumtai | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Bokakhat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Golaghat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,"(Sarupathar |
0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Morongi | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Dergaon | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,"(Sonari RC
part | 0)",Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Sivsagar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Demow | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,,,(Nazira | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Tamulpur,0,(Goreswar | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Udalguri,0,(Mazbat | 0),Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
"Infrastructur
e Damaged -
Others",District,Revenue,Damages,Number,Name,Departmen,Village,Location,,Longitude,Latitude,Remarks,
,,Circle,,,,t,,,,,,,
,Charaideo,"Mahmor
a","Fisheries/Pon
d (in Hect.)",3,Manoj Gogoi,Fishery,"Lukhurakhon
Gaon","Vill. lukhurakhan
P.O. Bishrampur",,94.94,27.1,"Fishary
Submerged
1 Hactor",
,,,,,"Jibakanta
Moran",Fishery,"Lukhurakhon
Gaon","Lukhurakhon,
Bishrampur",,94.93,27.1,"Fishary
submerged
1 Hactor",
,,,,,"Dipomjyoti
Gogoi",Fishery,"Lukhurakhon
Gaon","Lukhurakhon,
Bishrampur",,94.94,27.1,"Fishary
submerged
1 Hactor",
,,,"Road Breaches
(in Nos)",7,"Bonomali
Towkakmukh
Road","PWD
(Roads)",Bonamali T.E.,Banamali TE,,94.95,27.05,"Road
submerged",
,,,,,Schoolia Path,"PWD
(Roads)",Parachonihabi,Parachoni Habi,,94.87,27.09,"Road
submerged",
,,,,,"Disangkush
Habi Road","PWD
(Roads)","Desangkushhab
i",Desangkush Habi,,94.96,27.06,"Road
submerged",
,,,,,"Timon
Bunglow No 1
No 2","PWD
(Roads)",Parachonihabi,Parachoni Habi,,95.06,27.11,"Road
submerged",
,,,,,"Mahmora
Konwar Gaon
road","PWD
(Roads)",Konowar Gaon,Konwar Gaon,,94.99,27.09,"Road
submerged",
,,,,,"Bishrampur
Purchani road","PWD
(Roads)","Khukamara
Lawjan Gaon","Khukamora Laojan
Gaon",,94.91,27.1,"Road
submerged",
,,,,,"Sonari Moran
Road","PWD
(Roads)","Lukhurakhon
Gaon",Lukhurakhon Gaon,,,,"Road
submerged",
,,,"Public Health
Engineering
(PHE) (in Nos)",2,"Japidhara
PWSS",PHE,Japidhara Gaon,Japisdhara Gaon,,,,"PWSS
Scheme
submerged",
,,,,,"Konwar Gaob
PWSS",PHE,Konowar Gaon,Konwar Gaon,,,,"PWSS
SCHEME",
,,,,,,,,,,,"SUBMERGE
D",,
,,Sonari,"Fisheries/Pon
d (in Hect.)",7,"LILABATI
MANKI",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"RAMESH
MURA",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"HUNPAHI
MOLIA",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"BIJIT
HAZARIKA",Fishery,"No 2 Haw Faw
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"LUHIT
CHARIMUTHI
A",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"PRATIMA
MURA",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,,,,"JUNMONI DAS
GOGOI",Fishery,"Lukhurkhan
Gaon",SONARI,,,"SUBMERGE
D",,
,,"Sapekhat
i",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Darrang,"Mangald
oi",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Dibrugarh,Moran,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,"Naharkat
ia",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,"Tingkhon
g",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Golaghat,Khumtai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Bokakhat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Golaghat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,"Sarupath
ar","Culvert
Approach
Road
Damaged (in
Nos)",1,Ruddra Tiniali,"PWD
(Roads)",No.2 Premhara,Ruddra Tiniali,93.92,26.21,,,
,,Morongi,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,Dergaon,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Sivasagar,"Sonari RC
part",Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
