0,1,2,3,4,5,6,7,8,9,10,11,12
,Kokrajhar,,1,Bhawraguri,,,,,,,,
,Lakhimpur,,7,"North Lakhimpur, Subansiri, Kadam, Dhakuakhana, Nowboicha, Bihpuria, Narayanpur",,,,,,,,
,Majuli,,2,"Majuli, Ujani Majuli",,,,,,,,
,Morigaon,,3,"Bhuragaon, Mayong, Laharighat",,,,,,,,
,Nagaon,,3,"Dhing, Samaguri, Kaliabor",,,,,,,,
,Nalbari,,2,"Tihu, Barkhetri",,,,,,,,
,Sivasagar,,3,"Nazira, Demow, Sivsagar",,,,,,,,
,Sonitpur,,5,"Thelamara, Naduar, Dhekiajuli, Tezpur, Chariduar",,,,,,,,
,Tamulpur,,1,Tamulpur,,,,,,,,
,Tinsukia,,4,"Doomdooma, Margherita, Sadiya, Tinsukia",,,,,,,,
,Udalguri,,1,Harisinga,,,,,,,,
,Total,,84,,,,,,,,,
"Villages
Affected",District,,Total,Revenue Circle,,,,,,,,
,Kamrup,,196,"(Kamalpur | 45), (North Ghy | 22), (Kayan | 12), (Rangia | 18), (Palashbari | 40), (Hajo | 59)",,,,,,,,
,Udalguri,,1,(Harisinga | 1),,,,,,,,
,Tamulpur,,2,(Tamulpur | 2),,,,,,,,
,Chirang,,1,(Bijni | 1),,,,,,,,
,Morigaon,,156,"(Bhuragaon | 53), (Mayong | 75), (Laharighat | 28)",,,,,,,,
,Lakhimpur,,247,"(North Lakhimpur | 78), (Subansiri | 27), (Kadam | 8), (Dhakuakhana | 15), (Nowboicha | 35), (Bihpuria | 50), (Narayanpur | 34)",,,,,,,,
,Biswanath,,101,"(Biswanath | 9), (Halem | 58), (Gohpur | 27), (Naduar RC part | 7)",,,,,,,,
,Dibrugarh,,141,"(Chabua | 18), (Naharkatia | 32), (Moran | 18), (Tengakhat | 28), (Dibrugarh West | 25), (Dibrugarh East | 9), (Tingkhong | 11)",,,,,,,,
,Karimganj,,42,"(Karimganj | 9), (Patherkandi | 3), (Nilambazar | 25), (Badarpur | 5)",,,,,,,,
,Nagaon,,40,"(Dhing | 14), (Samaguri | 8), (Kaliabor | 18)",,,,,,,,
,Bongaigaon,,213,"(Boitamari | 33), (Srijangram | 159), (Manikpur | 21)",,,,,,,,
,Sonitpur,,103,"(Thelamara | 15), (Naduar | 8), (Dhekiajuli | 9), (Tezpur | 42), (Chariduar | 29)",,,,,,,,
,Golaghat,,84,"(Dergaon | 11), (Bokakhat | 52), (Khumtai | 21)",,,,,,,,
,Hojai,,6,(Hojai | 6),,,,,,,,
,Darrang,125,"(Patharighat | 2), (Mangaldoi | 33), (Pub-Mangaldai | 31), (Sipajhar | 38), (Dalgaon | 21)",,,,,,,,,
,Charaideo,39,"(Sapekhati | 20), (Sonari | 11), (Mahmora | 8)",,,,,,,,,
,Nalbari,44,"(Tihu | 1), (Barkhetri | 43)",,,,,,,,,
,Jorhat,45,"(Jorhat West | 11), (Teok | 16), (Jorhat East | 18)",,,,,,,,,
,Sivasagar,95,"(Nazira | 19), (Demow | 25), (Sivsagar | 51)",,,,,,,,,
,"Karbi
Anglong",1,(Phuloni | 1),,,,,,,,,
,Goalpara,2,(Balijana | 2),,,,,,,,,
,Barpeta,39,"(Chenga | 26), (Baghbar | 13)",,,,,,,,,
,Kokrajhar,2,(Bhawraguri | 2),,,,,,,,,
,Dhemaji,209,"(Dhemaji | 14), (Jonai | 118), (Gogamukh | 10), (Sissiborgaon | 67)",,,,,,,,,
,Majuli,87,"(Majuli | 51), (Ujani Majuli | 36)",,,,,,,,,
,Tinsukia,110,"(Doomdooma | 48), (Margherita | 21), (Sadiya | 24), (Tinsukia | 17)",,,,,,,,,
,Cachar,62,"(Katigorah | 48), (Silchar | 14)",,,,,,,,,
,Kamrup (M),15,"(Azara | 5), (Chandrapur | 10)",,,,,,,,,
,Total,2208,,,,,,,,,,
"Population
And Crop
Area Affected",District,Male,Female,Children,Total,Total Crop Area,Population and Crop Area Details,,,,,
,,,,,Population,,,,,,,
,Barpeta,4565,3547,1140,9252,111.5,"(Barpeta | Population Affected: 0 | Crop Area: 0), (Chenga |
Population Affected: 7002 | Crop Area: 27.5), (Baghbar |
Population Affected: 2250 | Crop Area: 84)",,,,,
,Biswanath,29674,25081,18319,73074,722.6,"(Biswanath | Population Affected: 3775 | Crop Area: 171),
(Halem | Population Affected: 30536 | Crop Area: 150),
(Gohpur | Population Affected: 38763 | Crop Area: 401.6),
(Naduar RC part | Population Affected: 0 | Crop Area: 0)",,,,,
,Bongaigaon,0,0,0,0,676.7,"(Boitamari | Population Affected: 0 | Crop Area: 134.2),
(Srijangram | Population Affected: 0 | Crop Area: 251.5),
(Manikpur | Population Affected: 0 | Crop Area: 291),
(Bongaigaon | Population Affected: 0 | Crop Area: 0)",,,,,
,Cachar,26308,26828,16431,69567,0,"(Katigorah | Population Affected: 64350 | Crop Area: 0),
(Silchar | Population Affected: 5217 | Crop Area: 0)",,,,,
,Charaideo,5904,4843,2121,12868,71.45,"(Sapekhati | Population Affected: 7270 | Crop Area: 71),
(Sonari | Population Affected: 5598 | Crop Area: 0.45),
(Mahmora | Population Affected: 0 | Crop Area: 0)",,,,,
,Chirang,27,34,26,87,0,(Bijni | Population Affected: 87 | Crop Area: 0),,,,,
,Darrang,81555,48690,16898,147143,1042.48,"(Patharighat | Population Affected: 54 | Crop Area: 0),
(Mangaldoi | Population Affected: 23641 | Crop Area: 68),
(Pub-Mangaldai | Population Affected: 91435 | Crop Area:
845), (Sipajhar | Population Affected: 19327 | Crop Area:
104.48), (Dalgaon | Population Affected: 12686 | Crop Area:
25)",,,,,
,Dhemaji,39992,37087,24809,101888,3227.89,"(Dhemaji | Population Affected: 5999 | Crop Area: 871),
(Jonai | Population Affected: 54038 | Crop Area: 2241.89),
(Gogamukh | Population Affected: 4205 | Crop Area: 0),
(Sissiborgaon | Population Affected: 37646 | Crop Area: 115)",,,,,
,Dibrugarh,15002,13538,9504,38044,2029.03,"(Chabua | Population Affected: 12152 | Crop Area: 84),
(Naharkatia | Population Affected: 4932 | Crop Area: 358.5),
(Moran | Population Affected: 5173 | Crop Area: 102.01),
(Tengakhat | Population Affected: 10760 | Crop Area: 62),
(Dibrugarh West | Population Affected: 3360 | Crop Area:
1247), (Dibrugarh East | Population Affected: 346 | Crop
Area: 0), (Tingkhong | Population Affected: 1321 | Crop Area:
175.52)",,,,,
,Goalpara,0,0,0,0,1.5,(Balijana | Population Affected: 0 | Crop Area: 1.5),,,,,
,Golaghat,51868,42445,12167,106480,412.5,"(Dergaon | Population Affected: 10601 | Crop Area: 206),
(Bokakhat | Population Affected: 79919 | Crop Area: 101.5),
(Khumtai | Population Affected: 15960 | Crop Area: 105)",,,,,
,Hojai,0,0,0,0,36,(Hojai | Population Affected: 0 | Crop Area: 36),,,,,
,Jorhat,13067,11525,6668,31260,187,"(Jorhat West | Population Affected: 10473 | Crop Area: 0),
(Teok | Population Affected: 10633 | Crop Area: 23), (Jorhat
East | Population Affected: 10154 | Crop Area: 164)",,,,,
,Kamrup,0,0,0,0,951.33,"(Kamalpur | Population Affected: 0 | Crop Area: 89.3), (North
Ghy | Population Affected: 0 | Crop Area: 51), (Kayan |
Population Affected: 0 | Crop Area: 4.03), (Rangia |
Population Affected: 0 | Crop Area: 65), (Palashbari |
Population Affected: 0 | Crop Area: 40), (Hajo | Population
Affected: 0 | Crop Area: 702)",,,,,
,Kamrup (M),1471,1102,112,2685,0,,"(Azara | Population Affected: 0 | Crop Area: 0), (Chandrapur |
Population Affected: 2685 | Crop Area: 0)",,,,
,"Karbi
Anglong",45,55,32,132,0,,(Phuloni | Population Affected: 132 | Crop Area: 0),,,,
,Karimganj,9046,8302,5625,22973,0,,"(Karimganj | Population Affected: 12437 | Crop Area: 0),
(Patherkandi | Population Affected: 1212 | Crop Area: 0),
(Nilambazar | Population Affected: 7900 | Crop Area: 0),
(Badarpur | Population Affected: 1424 | Crop Area: 0)",,,,
,Kokrajhar,0,0,0,0,4.38,,"(Dotma | Population Affected: 0 | Crop Area: 0), (Bhawraguri
| Population Affected: 0 | Crop Area: 4.38)",,,,
,Lakhimpur,80324,60976,24019,165319,2161,,"(North Lakhimpur | Population Affected: 84421 | Crop Area:
239.5), (Subansiri | Population Affected: 679 | Crop Area:
543), (Kadam | Population Affected: 0 | Crop Area: 26),
(Dhakuakhana | Population Affected: 1190 | Crop Area: 516),
(Nowboicha | Population Affected: 39767 | Crop Area: 126.5),
(Bihpuria | Population Affected: 18439 | Crop Area: 452),
(Narayanpur | Population Affected: 20823 | Crop Area: 258)",,,,
,Majuli,28595,21342,16230,66167,3963.6,,"(Majuli | Population Affected: 52030 | Crop Area: 2514.6),
(Ujani Majuli | Population Affected: 14137 | Crop Area: 1449)",,,,
,Morigaon,16338,17177,14937,48452,8985,,"(Bhuragaon | Population Affected: 37563 | Crop Area: 222),
(Mayong | Population Affected: 0 | Crop Area: 8763),
(Laharighat | Population Affected: 10889 | Crop Area: 0)",,,,
,Nagaon,8197,8071,4676,20944,1099.5,,"(Dhing | Population Affected: 0 | Crop Area: 436), (Samaguri |
Population Affected: 3114 | Crop Area: 158), (Kaliabor |
Population Affected: 17830 | Crop Area: 505.5)",,,,
,Nalbari,10988,10428,10592,32008,104.2,,"(Tihu | Population Affected: 28 | Crop Area: 22.2), (Barkhetri
| Population Affected: 31980 | Crop Area: 82)",,,,
,Sivasagar,19752,17615,8514,45881,378.42,,"(Nazira | Population Affected: 8434 | Crop Area: 48.42),
(Demow | Population Affected: 18388 | Crop Area: 100),
(Sivsagar | Population Affected: 19059 | Crop Area: 230)",,,,
,Sonitpur,27633,21879,15549,65061,637.1,,"(Thelamara | Population Affected: 6159 | Crop Area: 133),
(Naduar | Population Affected: 12500 | Crop Area: 51.1),
(Dhekiajuli | Population Affected: 21631 | Crop Area: 0),
(Tezpur | Population Affected: 20211 | Crop Area: 124),
(Chariduar | Population Affected: 4560 | Crop Area: 329)",,,,
,"South
Salmara",0,0,0,0,0,,(Mankachar | Population Affected: 0 | Crop Area: 0),,,,
,Tamulpur,93,90,73,256,0,,"(Tamulpur | Population Affected: 256 | Crop Area: 0),
(Goreswar | Population Affected: 0 | Crop Area: 0)",,,,
,Tinsukia,28620,24687,21541,74848,15673,,"(Doomdooma | Population Affected: 35733 | Crop Area:
5686), (Margherita | Population Affected: 8612 | Crop Area:
8188), (Sadiya | Population Affected: 15674 | Crop Area:
1618), (Tinsukia | Population Affected: 14829 | Crop Area:
181)",,,,
,Udalguri,23,27,7,57,0,,"(Khairabari | Population Affected: 0 | Crop Area: 0),
(Harisinga | Population Affected: 57 | Crop Area: 0), (Udalguri
| Population Affected: 0 | Crop Area: 0)",,,,
,Total,499087,405369,229990,1134446,42476.18,,,,,,
"Relief Camps
/ Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Barpeta,0,"0 (Barpeta | 0), (Chenga | 0), (Baghbar | 0)",,,,"0 (Barpeta | 0), (Chenga | 0), (Baghbar | 0)",,,,,
,Biswanath,41,"3 (Biswanath | 0), (Halem | 2), (Gohpur | 1),
(Naduar RC part | 0)",,,,"38 (Biswanath | 7), (Halem | 27), (Gohpur | 4), (Naduar RC part | 0)",,,,,
,Bongaigaon,0,"0 (Boitamari | 0), (Srijangram | 0), (Manikpur | 0),
(Bongaigaon | 0)",,,,"0 (Boitamari | 0), (Srijangram | 0), (Manikpur | 0), (Bongaigaon | 0)",,,,,
,Cachar,4,"4 (Katigorah | 3), (Silchar | 1)",,,,"0 (Katigorah | 0), (Silchar | 0)",,,,,
,Charaideo,1,"1 (Sapekhati | 0), (Sonari | 0), (Mahmora | 1)",,,,"0 (Sapekhati | 0), (Sonari | 0), (Mahmora | 0)",,,,,
,Chirang,2,1 (Bijni | 1),,,,1 (Bijni | 1),,,,,
,Darrang,0,"0 (Patharighat | 0), (Mangaldoi | 0), (Pub-Mangaldai
| 0), (Sipajhar | 0), (Dalgaon | 0)",,,,"0 (Patharighat | 0), (Mangaldoi | 0), (Pub-Mangaldai | 0), (Sipajhar | 0),
(Dalgaon | 0)",,,,,
,Dhemaji,24,"1 (Dhemaji | 0), (Jonai | 1), (Gogamukh | 0),
(Sissiborgaon | 0)",,,,"23 (Dhemaji | 2), (Jonai | 16), (Gogamukh | 2), (Sissiborgaon | 3)",,,,,
,Dibrugarh,56,"17 (Chabua | 1), (Naharkatia | 4), (Moran | 0),
(Tengakhat | 6), (Dibrugarh West | 2), (Dibrugarh
East | 0), (Tingkhong | 4)",,,,"39 (Chabua | 8), (Naharkatia | 17), (Moran | 5), (Tengakhat | 0), (Dibrugarh
West | 6), (Dibrugarh East | 3), (Tingkhong | 0)",,,,,
,Goalpara,0,0 (Balijana | 0),,,,0 (Balijana | 0),,,,,
,Golaghat,60,"15 (Dergaon | 1), (Bokakhat | 13), (Khumtai | 1)",,,,"45 (Dergaon | 1), (Bokakhat | 42), (Khumtai | 2)",,,,,
,Hojai,0,0 (Hojai | 0),,,,0 (Hojai | 0),,,,,
,Jorhat,13,"0 (Jorhat West | 0), (Teok | 0), (Jorhat East | 0)",,"13 (Jorhat West | 4), (Teok | 7), (Jorhat East | 2)",,,,,,,
,Kamrup,3,"0 (Kamalpur | 0), (North Ghy | 0), (Kayan | 0),
(Rangia | 0), (Palashbari | 0), (Hajo | 0)",,"3 (Kamalpur | 0), (North Ghy | 0), (Kayan | 0), (Rangia | 0), (Palashbari | 0),
(Hajo | 3)",,,,,,,
,Kamrup (M),2,"0 (Azara | 0), (Chandrapur | 0)",,"2 (Azara | 2), (Chandrapur | 0)",,,,,,,
,"Karbi
Anglong",2,2 (Phuloni | 2),,0 (Phuloni | 0),,,,,,,
,Karimganj,38,"38 (Karimganj | 19), (Patherkandi | 0), (Nilambazar
| 12), (Badarpur | 7)",,"0 (Karimganj | 0), (Patherkandi | 0), (Nilambazar | 0), (Badarpur | 0)",,,,,,,
,Kokrajhar,0,"0 (Dotma | 0), (Bhawraguri | 0)",,"0 (Dotma | 0), (Bhawraguri | 0)",,,,,,,
,Lakhimpur,21,"3 (North Lakhimpur | 0), (Subansiri | 0), (Kadam |
0), (Dhakuakhana | 0), (Nowboicha | 0), (Bihpuria |
1), (Narayanpur | 2)",,"18 (North Lakhimpur | 6), (Subansiri | 0), (Kadam | 0), (Dhakuakhana | 6),
(Nowboicha | 0), (Bihpuria | 3), (Narayanpur | 3)",,,,,,,
,Majuli,63,"2 (Majuli | 1), (Ujani Majuli | 1)",,"61 (Majuli | 48), (Ujani Majuli | 13)",,,,,,,
,Morigaon,1,"0 (Bhuragaon | 0), (Mayong | 0), (Laharighat | 0)",,"1 (Bhuragaon | 0), (Mayong | 0), (Laharighat | 1)",,,,,,,
,Nagaon,2,"2 (Dhing | 0), (Samaguri | 0), (Kaliabor | 2)",,"0 (Dhing | 0), (Samaguri | 0), (Kaliabor | 0)",,,,,,,
,Nalbari,0,"0 (Tihu | 0), (Barkhetri | 0)",,"0 (Tihu | 0), (Barkhetri | 0)",,,,,,,
,Sivasagar,51,"6 (Nazira | 1), (Demow | 0), (Sivsagar | 5)",,"45 (Nazira | 2), (Demow | 14), (Sivsagar | 29)",,,,,,,
,Sonitpur,11,"1 (Thelamara | 0), (Naduar | 0), (Dhekiajuli | 0),
(Tezpur | 0), (Chariduar | 1)",,"10 (Thelamara | 1), (Naduar | 5), (Dhekiajuli | 4), (Tezpur | 0), (Chariduar | 0)",,,,,,,
,"South
Salmara",0,0 (Mankachar | 0),,0 (Mankachar | 0),,,,,,,
,Tamulpur,2,"0 (Tamulpur | 0), (Goreswar | 0)",,"2 (Tamulpur | 2), (Goreswar | 0)",,,,,,,
,Tinsukia,91,"34 (Doomdooma | 5), (Margherita | 25), (Sadiya |
1), (Tinsukia | 3)",,"57 (Doomdooma | 0), (Margherita | 0), (Sadiya | 24), (Tinsukia | 33)",,,,,,,
,Udalguri,1,"0 (Khairabari | 0), (Harisinga | 0), (Udalguri | 0)",,"1 (Khairabari | 0), (Harisinga | 1), (Udalguri | 0)",,,,,,,
,Total,489,130,,359,,,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,Male,Female,Children,Pregnant,Person with Disability,,,,
,,,,,,,/,,,,,
,,,,,,,Lactating,,,,,
,,,,,,,Mother,,,,,
,Barpeta,0,"(Barpeta | 0), (Chenga | 0), (Baghbar |
0)",0,0,0,0,0,,,,
,Biswanath,451,"(Biswanath | 0), (Halem | 417),
(Gohpur | 34), (Naduar RC part | 0)",205,168,76,2,0,,,,
,Bongaigaon,0,"(Boitamari | 0), (Srijangram | 0),
(Manikpur | 0), (Bongaigaon | 0)",0,0,0,0,0,,,,
,Cachar,197,"(Katigorah | 86), (Silchar | 111)",60,77,60,0,0,,,,
,Charaideo,63,"(Sapekhati | 0), (Sonari | 0),
(Mahmora | 63)",35,18,10,0,0,,,,
,Chirang,87,(Bijni | 87),27,30,26,3,1,,,,
,Darrang,0,"(Patharighat | 0), (Mangaldoi | 0),
(Pub-Mangaldai | 0), (Sipajhar | 0),
(Dalgaon | 0)",0,0,0,0,0,,,,
,Dhemaji,61,"(Dhemaji | 0), (Jonai | 61), (Gogamukh
| 0), (Sissiborgaon | 0)",18,23,20,0,0,,,,
,Dibrugarh,2685,"(Chabua | 83), (Naharkatia | 1393),
(Moran | 0), (Tengakhat | 639),
(Dibrugarh West | 123), (Dibrugarh
East | 0), (Tingkhong | 447)",1404,861,392,24,4,,,,
,Goalpara,0,(Balijana | 0),0,0,0,0,0,,,,
,Golaghat,680,"(Dergaon | 4), (Bokakhat | 648),
(Khumtai | 28)",257,271,140,10,2,,,,
,Hojai,0,(Hojai | 0),0,0,0,0,0,,,,
,Jorhat,0,"(Jorhat West | 0), (Teok | 0), (Jorhat
East | 0)",0,0,0,0,0,,,,
,Kamrup,0,"(Kamalpur | 0), (North Ghy | 0),
(Kayan | 0), (Rangia | 0), (Palashbari |
0), (Hajo | 0)",0,0,0,0,0,,,,
,Kamrup (M),0,"(Azara | 0), (Chandrapur | 0)",0,0,0,0,0,,,,
,"Karbi
Anglong",132,(Phuloni | 132),46,54,32,0,0,,,,
,Karimganj,2307,"(Karimganj | 1634), (Patherkandi | 0),
(Nilambazar | 427), (Badarpur | 246)",1043,747,515,2,0,,,,
,Kokrajhar,0,"(Dotma | 0), (Bhawraguri | 0)",0,0,0,0,0,,,,
,Lakhimpur,634,"(North Lakhimpur | 0), (Subansiri | 0),
(Kadam | 0), (Dhakuakhana | 0),",150,284,193,7,0,,,,
,,,"(Nowboicha | 0), (Bihpuria | 55),
(Narayanpur | 579)",,,,,,,,,
,Majuli,54,"(Majuli | 32), (Ujani Majuli | 22)",18,15,19,2,0,,,,
,Morigaon,0,"(Bhuragaon | 0), (Mayong | 0),
(Laharighat | 0)",0,0,0,0,0,,,,
,Nagaon,415,"(Dhing | 0), (Samaguri | 0), (Kaliabor |
415)",183,157,75,0,0,,,,
,Nalbari,0,"(Tihu | 0), (Barkhetri | 0)",0,0,0,0,0,,,,
,Sivasagar,2477,"(Nazira | 42), (Demow | 0), (Sivsagar |
2435)",976,1188,297,16,0,,,,
,Sonitpur,122,"(Thelamara | 0), (Naduar | 0),
(Dhekiajuli | 0), (Tezpur | 0),
(Chariduar | 122)",50,53,19,0,0,,,,
,"South
Salmara",0,(Mankachar | 0),0,0,0,0,0,,,,
,Tamulpur,0,"(Tamulpur | 0), (Goreswar | 0)",0,0,0,0,0,,,,
,Tinsukia,8094,"(Doomdooma | 676), (Margherita |
7004), (Sadiya | 23), (Tinsukia | 391)",3344,2567,2166,17,0,,,,
,Udalguri,0,"(Khairabari | 0), (Harisinga | 0),
(Udalguri | 0)",0,0,0,0,0,,,,
,Total,18459,,7816,6513,4040,83,7,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Barpeta,0,"(Barpeta | 0), (Chenga | 0), (Baghbar |
0)",0,0,0,0,0,0,,,
,Biswanath,44416,"(Biswanath | 0), (Halem | 27199),
(Gohpur | 17217), (Naduar RC part |
0)",19329,12956,12131,8230,5460,0,,,
,Bongaigaon,0,"(Boitamari | 0), (Srijangram | 0),
(Manikpur | 0), (Bongaigaon | 0)",0,0,0,0,0,0,,,
,Cachar,0,"(Katigorah | 0), (Silchar | 0)",0,0,0,0,0,0,,,
,Charaideo,0,"(Sapekhati | 0), (Sonari | 0),
(Mahmora | 0)",0,0,0,0,0,0,,,
,Chirang,0,(Bijni | 0),0,0,0,45,106,0,,,
,Darrang,0,"(Patharighat | 0), (Mangaldoi | 0),
(Pub-Mangaldai | 0), (Sipajhar | 0),
(Dalgaon | 0)",0,0,0,0,0,0,,,
,Dhemaji,40921,"(Dhemaji | 644), (Jonai | 36984),
(Gogamukh | 2093), (Sissiborgaon |
1200)",15663,14331,10927,730,726,0,,,
,Dibrugarh,16785,"(Chabua | 9127), (Naharkatia | 3258),
(Moran | 2858), (Tengakhat | 0),
(Dibrugarh West | 1542), (Dibrugarh
East | 0), (Tingkhong | 0)",6817,5283,4685,6991,2881,0,,,
,Goalpara,0,(Balijana | 0),0,0,0,0,0,0,,,
,Golaghat,48644,"(Dergaon | 4), (Bokakhat | 48640),
(Khumtai | 0)",21346,14644,12654,5715,3069,0,,,
,Hojai,0,(Hojai | 0),0,0,0,0,0,0,,,
,Jorhat,13493,"(Jorhat West | 1961), (Teok | 6391),
(Jorhat East | 5141)",5367,4727,3399,0,0,0,,,
,Kamrup,0,"(Kamalpur | 0), (North Ghy | 0),
(Kayan | 0), (Rangia | 0), (Palashbari |
0), (Hajo | 0)",0,0,0,4297,1750,0,,,
,Kamrup (M),0,"(Azara | 0), (Chandrapur | 0)",0,0,0,0,0,0,,,
,"Karbi
Anglong",0,(Phuloni | 0),0,0,0,0,0,0,,,
,Karimganj,0,"(Karimganj | 0), (Patherkandi | 0),
(Nilambazar | 0), (Badarpur | 0)",0,0,0,0,0,0,,,
,Kokrajhar,0,"(Dotma | 0), (Bhawraguri | 0)",0,0,0,0,0,0,,,
,Lakhimpur,882,"(North Lakhimpur | 0), (Subansiri | 0),
(Kadam | 0), (Dhakuakhana | 488),
(Nowboicha | 0), (Bihpuria | 394),
(Narayanpur | 0)",379,401,102,11710,6005,0,,,
,Majuli,38211,"(Majuli | 25489), (Ujani Majuli |
12722)",16909,13270,8032,0,0,0,,,
,Morigaon,30,"(Bhuragaon | 0), (Mayong | 0),
(Laharighat | 30)",18,12,0,0,0,0,,,
,Nagaon,0,"(Dhing | 0), (Samaguri | 0), (Kaliabor |
0)",,,0,0,0,0,0,0,
,Nalbari,0,"(Tihu | 0), (Barkhetri | 0)",,,0,0,0,0,0,0,
,Sivasagar,23727,"(Nazira | 201), (Demow | 9877),
(Sivsagar | 13649)",,,9628,9675,4424,0,0,0,
,Sonitpur,18323,"(Thelamara | 5296), (Naduar | 12492),
(Dhekiajuli | 535), (Tezpur | 0),
(Chariduar | 0)",,,7174,5894,5255,6776,2550,0,
,"South
Salmara",0,(Mankachar | 0),,,0,0,0,0,0,0,
,Tamulpur,256,"(Tamulpur | 256), (Goreswar | 0)",,,93,90,73,179,87,0,
,Tinsukia,22572,"(Doomdooma | 0), (Margherita | 0),
(Sadiya | 8215), (Tinsukia | 14357)",,,7651,7648,7273,3200,0,0,
,Udalguri,57,"(Khairabari | 0), (Harisinga | 57),
(Udalguri | 0)",,,23,27,7,58,73,0,
,Total,268317,,,,110397,88958,68962,47931,22707,0,
"Human Lives
Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Kamalpur | 0), (North Ghy | 0), (Kayan | 0), (Rangia | 0),
(Palashbari | 0), (Hajo | 0)",,,,
,Udalguri,0,0,0,0,0,0,"0 (Khairabari | 0), (Harisinga | 0), (Udalguri | 0)",,,,
,Tamulpur,0,0,0,0,0,0,"0 (Tamulpur | 0), (Goreswar | 0)",,,,
,Chirang,0,0,0,0,0,0,0 (Bijni | 0),,,,
,Morigaon,0,0,0,0,0,0,"0 (Bhuragaon | 0), (Mayong | 0), (Laharighat | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (North Lakhimpur | 0), (Subansiri | 0), (Kadam | 0),
(Dhakuakhana | 0), (Nowboicha | 0), (Bihpuria | 0),
(Narayanpur | 0)",,,,
,"South
Salmara",0,0,0,0,0,0,0 (Mankachar | 0),,,,
,Biswanath,0,0,0,0,0,0,"0 (Biswanath | 0), (Halem | 0), (Gohpur | 0), (Naduar RC part
| 0)",,,,
,Dibrugarh,0,0,0,0,0,0,"0 (Chabua | 0), (Naharkatia | 0), (Moran | 0), (Tengakhat | 0),
(Dibrugarh West | 0), (Dibrugarh East | 0), (Tingkhong | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Karimganj | 0), (Patherkandi | 0), (Nilambazar | 0),
(Badarpur | 0)",,,,
