0,1,2,3,4,5,6,7,8,9,10,11,12
,Sonitpur,25051,20284,17022,62357,354.7,,"(Naduar | Population Affected: 12617 | Crop Area:
59.2), (Thelamara | Population Affected: 5296 | Crop
Area: 63), (Chariduar | Population Affected: 4631 | Crop
Area: 14), (Tezpur | Population Affected: 26909 | Crop
Area: 213), (Dhekiajuli | Population Affected: 12904 |
Crop Area: 5.5)",,,,
,"South
Salmara",0,0,0,0,104,,"(Mankachar | Population Affected: 0 | Crop Area: 0),
(South Salmara | Population Affected: 0 | Crop Area:
104)",,,,
,Tamulpur,0,0,0,0,0,,(Tamulpur | Population Affected: 0 | Crop Area: 0),,,,
,Tinsukia,7000,6481,5397,18878,4660.7,,"(Margherita | Population Affected: 8429 | Crop Area:
2690), (Sadiya | Population Affected: 7786 | Crop Area:
1039), (Doomdooma | Population Affected: 717 | Crop
Area: 882.7), (Tinsukia | Population Affected: 1946 |
Crop Area: 49)",,,,
,Udalguri,0,0,0,0,0,,"(Khairabari | Population Affected: 0 | Crop Area: 0),
(Udalguri | Population Affected: 0 | Crop Area: 0),
(Harisinga | Population Affected: 0 | Crop Area: 0)",,,,
,Total,676411,576265,372413,1625089,39451.51,,,,,,
"Relief
Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Barpeta,7,"1 (Kalgachia | 0), (Barpeta | 0), (Baghbar | 1),
(Chenga | 0)",,,,"6 (Kalgachia | 0), (Barpeta | 0), (Baghbar | 0), (Chenga | 6)",,,,,
,Biswanath,20,"3 (Halem | 3), (Gohpur | 0), (Biswanath | 0),
(Naduar RC part | 0)",,,,"17 (Halem | 6), (Gohpur | 8), (Biswanath | 0), (Naduar RC part | 3)",,,,,
,"Bongaigao
n",0,"0 (Bongaigaon | 0), (Manikpur | 0), (Srijangram |
0)",,,,"0 (Bongaigaon | 0), (Manikpur | 0), (Srijangram | 0)",,,,,
,Cachar,17,"15 (Silchar | 8), (Katigorah | 3), (Sonai | 4)",,,,"2 (Silchar | 0), (Katigorah | 2), (Sonai | 0)",,,,,
,Charaideo,17,"2 (Sapekhati | 0), (Mahmora | 1), (Sonari | 1)",,,,"15 (Sapekhati | 11), (Mahmora | 4), (Sonari | 0)",,,,,
,Chirang,1,1 (Bijni | 1),,,,0 (Bijni | 0),,,,,
,Darrang,9,"0 (Patharighat | 0), (Mangaldoi | 0), (Pub-
Mangaldai | 0), (Dalgaon | 0), (Sipajhar | 0)",,,,"9 (Patharighat | 0), (Mangaldoi | 5), (Pub-Mangaldai | 0), (Dalgaon | 4),
(Sipajhar | 0)",,,,,
,Dhemaji,7,"1 (Jonai | 1), (Sissiborgaon | 0), (Gogamukh | 0),
(Dhemaji | 0)",,,,"6 (Jonai | 2), (Sissiborgaon | 4), (Gogamukh | 0), (Dhemaji | 0)",,,,,
,Dhubri,0,"0 (Dhubri | 0), (South Salmara Part | 0), (Chapar
| 0), (Athani | 0), (Gauripur | 0)",,,,"0 (Dhubri | 0), (South Salmara Part | 0), (Chapar | 0), (Athani | 0),
(Gauripur | 0)",,,,,
,Dibrugarh,52,"34 (Chabua | 1), (Naharkatia | 4), (Moran | 0),
(Dibrugarh East | 0), (Tingkhong | 6), (Tengakhat
| 18), (Dibrugarh West | 5)",,,,"18 (Chabua | 0), (Naharkatia | 2), (Moran | 8), (Dibrugarh East | 0),
(Tingkhong | 0), (Tengakhat | 5), (Dibrugarh West | 3)",,,,,
,Goalpara,10,"10 (Lakhipur | 0), (Matia | 2), (Balijana | 8)",,,,"0 (Lakhipur | 0), (Matia | 0), (Balijana | 0)",,,,,
,Golaghat,21,"17 (Golaghat | 0), (Bokakhat | 15), (Dergaon |
1), (Sarupathar | 1), (Khumtai | 0)",,,,"4 (Golaghat | 0), (Bokakhat | 4), (Dergaon | 0), (Sarupathar | 0), (Khumtai
| 0)",,,,,
,Hailakandi,15,"4 (Hailakandi | 1), (Algapur | 1), (Lala | 0),
(Katlicherra | 2)",,,,"11 (Hailakandi | 0), (Algapur | 0), (Lala | 0), (Katlicherra | 11)",,,,,
,Hojai,34,"18 (Doboka | 4), (Hojai | 14)",,,,"16 (Doboka | 0), (Hojai | 16)",,,,,
,Jorhat,9,"0 (Jorhat West | 0), (Teok | 0), (Jorhat East | 0)",,,,"9 (Jorhat West | 2), (Teok | 5), (Jorhat East | 2)",,,,,
,Kamrup,3,"3 (Kamalpur | 0), (North Ghy | 0), (Chamaria |
0), (Kayan | 0), (Rangia | 0), (Hajo | 2),
(Goroimari | 0), (Palashbari | 1)",,,,"0 (Kamalpur | 0), (North Ghy | 0), (Chamaria | 0), (Kayan | 0), (Rangia |
0), (Hajo | 0), (Goroimari | 0), (Palashbari | 0)",,,,,
,"Kamrup
(M)",6,"0 (Azara | 0), (Guwahati | 0), (Chandrapur | 0),
(Sonapur | 0)",,,,"6 (Azara | 0), (Guwahati | 4), (Chandrapur | 2), (Sonapur | 0)",,,,,
,"Karbi
Anglong",3,2 (Phuloni | 2),,,,1 (Phuloni | 1),,,,,
,"Karbi
Anglong
West",0,0 (Donkamokam | 0),,0 (Donkamokam | 0),,,,,,,
,Karimganj,40,"40 (Nilambazar | 12), (Patherkandi | 0),
(Badarpur | 8), (Karimganj | 20)",,"0 (Nilambazar | 0), (Patherkandi | 0), (Badarpur | 0), (Karimganj | 0)",,,,,,,
,Lakhimpur,61,"2 (North Lakhimpur | 0), (Subansiri | 0),
(Bihpuria | 1), (Dhakuakhana | 0), (Kadam | 0),
(Narayanpur | 1), (Nowboicha | 0)",,"59 (North Lakhimpur | 8), (Subansiri | 5), (Bihpuria | 11), (Dhakuakhana |
7), (Kadam | 0), (Narayanpur | 7), (Nowboicha | 21)",,,,,,,
,Majuli,56,"1 (Majuli | 1), (Ujani Majuli | 0)",,"55 (Majuli | 54), (Ujani Majuli | 1)",,,,,,,
,Morigaon,11,"0 (Bhuragaon | 0), (Laharighat | 0), (Mayong | 0)",,"11 (Bhuragaon | 10), (Laharighat | 1), (Mayong | 0)",,,,,,,
,Nagaon,17,"3 (Samaguri | 0), (Kampur | 0), (Dhing | 1),
(Kaliabor | 2), (Raha | 0)",,"14 (Samaguri | 8), (Kampur | 0), (Dhing | 0), (Kaliabor | 6), (Raha | 0)",,,,,,,
,Nalbari,0,"0 (Barkhetri | 0), (Tihu | 0)",,"0 (Barkhetri | 0), (Tihu | 0)",,,,,,,
,Sivasagar,58,"7 (Nazira | 2), (Sonari RC part | 0), (Demow | 0),
(Sivsagar | 5)",,"51 (Nazira | 24), (Sonari RC part | 0), (Demow | 9), (Sivsagar | 18)",,,,,,,
,Sonitpur,15,"2 (Naduar | 1), (Thelamara | 0), (Chariduar | 0),
(Tezpur | 1), (Dhekiajuli | 0)",,"13 (Naduar | 0), (Thelamara | 0), (Chariduar | 0), (Tezpur | 12),
(Dhekiajuli | 1)",,,,,,,
,"South
Salmara",0,"0 (Mankachar | 0), (South Salmara | 0)",,"0 (Mankachar | 0), (South Salmara | 0)",,,,,,,
,Tamulpur,0,0 (Tamulpur | 0),,0 (Tamulpur | 0),,,,,,,
,Tinsukia,26,"15 (Margherita | 9), (Sadiya | 1), (Doomdooma |
3), (Tinsukia | 2)",,"11 (Margherita | 0), (Sadiya | 0), (Doomdooma | 1), (Tinsukia | 10)",,,,,,,
,Udalguri,0,"0 (Khairabari | 0), (Udalguri | 0), (Harisinga | 0)",,"0 (Khairabari | 0), (Udalguri | 0), (Harisinga | 0)",,,,,,,
,Total,515,181,,334,,,,,,,
"Inmates In
Relief
Camps",District,Total,Revenue Circlewise,Male,Female,Children,Pregnant,Person with Disability,,,,
,,,,,,,/,,,,,
,,,,,,,Lactating,,,,,
,,,,,,,Mother,,,,,
,Barpeta,61,"(Kalgachia | 0), (Barpeta | 0),
(Baghbar | 61), (Chenga | 0)",27,24,10,0,0,,,,
,Biswanath,500,"(Halem | 500), (Gohpur | 0),
(Biswanath | 0), (Naduar RC part |
0)",222,182,96,0,0,,,,
,"Bongaigao
n",0,"(Bongaigaon | 0), (Manikpur | 0),
(Srijangram | 0)",0,0,0,0,0,,,,
,Cachar,3024,"(Silchar | 2745), (Katigorah | 86),
(Sonai | 193)",1413,1221,388,1,1,,,,
,Charaideo,189,"(Sapekhati | 0), (Mahmora | 131),
(Sonari | 58)",58,65,55,11,0,,,,
,Chirang,87,(Bijni | 87),27,30,26,3,1,,,,
,Darrang,0,"(Patharighat | 0), (Mangaldoi | 0),
(Pub-Mangaldai | 0), (Dalgaon | 0),
(Sipajhar | 0)",0,0,0,0,0,,,,
,Dhemaji,83,"(Jonai | 83), (Sissiborgaon | 0),
(Gogamukh | 0), (Dhemaji | 0)",23,28,32,0,0,,,,
,Dhubri,0,"(Dhubri | 0), (South Salmara Part |
0), (Chapar | 0), (Athani | 0),
(Gauripur | 0)",0,0,0,0,0,,,,
,Dibrugarh,4451,"(Chabua | 83), (Naharkatia | 1393),
(Moran | 0), (Dibrugarh East | 0),
(Tingkhong | 584), (Tengakhat |
1795), (Dibrugarh West | 596)",2060,1659,700,25,7,,,,
,Goalpara,2537,"(Lakhipur | 0), (Matia | 1252),
(Balijana | 1285)",790,1069,678,0,0,,,,
,Golaghat,5004,"(Golaghat | 0), (Bokakhat | 4975),
(Dergaon | 4), (Sarupathar | 25),
(Khumtai | 0)",2191,2265,520,18,10,,,,
,Hailakandi,252,"(Hailakandi | 40), (Algapur | 120),
(Lala | 0), (Katlicherra | 92)",80,73,98,0,1,,,,
,Hojai,2699,"(Doboka | 682), (Hojai | 2017)",1387,861,448,1,2,,,,
,Jorhat,0,"(Jorhat West | 0), (Teok | 0), (Jorhat
East | 0)",0,0,0,0,0,,,,
,Kamrup,579,"(Kamalpur | 0), (North Ghy | 0),
(Chamaria | 0), (Kayan | 0), (Rangia
| 0), (Hajo | 79), (Goroimari | 0),
(Palashbari | 500)",203,179,191,5,1,,,,
,"Kamrup
(M)",0,"(Azara | 0), (Guwahati | 0),
(Chandrapur | 0), (Sonapur | 0)",0,0,0,0,0,,,,
,"Karbi
Anglong",132,(Phuloni | 132),42,50,31,5,4,,,,
,"Karbi
Anglong
West",0,(Donkamokam | 0),0,0,0,0,0,,,,
,Karimganj,2666,"(Nilambazar | 427), (Patherkandi |
0), (Badarpur | 445), (Karimganj |
1794)",1141,847,676,2,0,,,,
,Lakhimpur,156,"(North Lakhimpur | 0), (Subansiri |
0), (Bihpuria | 55), (Dhakuakhana |
0), (Kadam | 0), (Narayanpur | 101),
(Nowboicha | 0)",41,57,57,1,0,,,,
,Majuli,32,"(Majuli | 32), (Ujani Majuli | 0)",11,7,13,1,0,,,,
,Morigaon,0,"(Bhuragaon | 0), (Laharighat | 0),
(Mayong | 0)",0,0,0,0,0,,,,
,Nagaon,585,"(Samaguri | 0), (Kampur | 0), (Dhing
| 149), (Kaliabor | 436), (Raha | 0)",234,228,120,3,0,,,,
,Nalbari,0,"(Barkhetri | 0), (Tihu | 0)",0,0,0,0,0,,,,
,Sivasagar,852,"(Nazira | 46), (Sonari RC part | 0),
(Demow | 0), (Sivsagar | 806)",302,361,166,21,2,,,,
,Sonitpur,122,"(Naduar | 69), (Thelamara | 0),
(Chariduar | 0), (Tezpur | 53),
(Dhekiajuli | 0)",35,54,24,9,0,,,,
,"South
Salmara",0,"(Mankachar | 0), (South Salmara |
0)",0,0,0,0,0,,,,
,Tamulpur,0,(Tamulpur | 0),0,0,0,0,0,,,,
,Tinsukia,1733,"(Margherita | 1312), (Sadiya | 9),
(Doomdooma | 146), (Tinsukia |
266)",751,614,368,0,0,,,,
,Udalguri,0,"(Khairabari | 0), (Udalguri | 0),
(Harisinga | 0)",0,0,0,0,0,,,,
,Total,25744,,11038,9874,4697,106,29,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Barpeta,15000,"(Kalgachia | 0), (Barpeta | 0),
(Baghbar | 0), (Chenga | 15000)",9540,5460,0,9163,6771,0,,,
,Biswanath,17712,"(Halem | 2647), (Gohpur | 14885),
(Biswanath | 0), (Naduar RC part |
180)",8002,5591,4119,12860,8970,0,,,
,"Bongaigao
n",0,"(Bongaigaon | 0), (Manikpur | 0),
(Srijangram | 0)",0,0,0,0,0,0,,,
,Cachar,6041,"(Silchar | 0), (Katigorah | 6041),
(Sonai | 0)",1862,1763,2416,0,0,0,,,
,Charaideo,29623,"(Sapekhati | 7525), (Mahmora |
22098), (Sonari | 0)",12301,9761,7561,0,0,0,,,
,Chirang,0,(Bijni | 0),0,0,0,0,0,0,,,
,Darrang,13186,"(Patharighat | 0), (Mangaldoi |
500), (Pub-Mangaldai | 0), (Dalgaon
| 12686), (Sipajhar | 0)",4826,4424,3936,17000,9000,4600,,,
,Dhemaji,9041,"(Jonai | 1285), (Sissiborgaon |
7756), (Gogamukh | 0), (Dhemaji |
0)",3861,3284,1896,359,250,0,,,
,Dhubri,0,"(Dhubri | 0), (South Salmara Part |
0), (Chapar | 0), (Athani | 0),
(Gauripur | 0)",0,0,0,0,0,0,,,
,Dibrugarh,4801,"(Chabua | 0), (Naharkatia | 1351),
(Moran | 2315), (Dibrugarh East |
0), (Tingkhong | 0), (Tengakhat |
780), (Dibrugarh West | 355)",1973,1800,1028,12473,12923,0,,,
