0,1,2,3,4,5,6,7,8,9,10,11,12
,Darrang,97,"(Patharighat | 41), (Sipajhar | 29), (Dalgaon | 8), (Mangaldoi | 19)",,,,,,,,,
,Nalbari,19,"(Banekuchi | 2), (Barbhag | 1), (Tihu | 12), (Paschim Nalbari | 4)",,,,,,,,,
,"Karbi
Anglong",1,(Silonijan | 1),,,,,,,,,
,"Kamrup
(M)",3,(Azara | 3),,,,,,,,,
,Sonitpur,1,(Dhekiajuli | 1),,,,,,,,,
,Tamulpur,1,(Goreswar | 1),,,,,,,,,
,Cachar,46,(Katigorah | 46),,,,,,,,,
,Total,1027,,,,,,,,,,
"Population
And Crop
Area
Affected",District,Male,Female,Childre,Total,Total Crop Area,Population and Crop Area Details,,,,,
,,,,n,Population,,,,,,,
,Bajali,3867,3541,396,7804,83.6,"(Sarupeta | Population Affected: 1061 | Crop Area: 48.6), (Bajali |
Population Affected: 6743 | Crop Area: 35)",,,,,
,Barpeta,5474,4427,2847,12748,31.5,"(Sarthebari | Population Affected: 11986 | Crop Area: 31.5),
(Barpeta | Population Affected: 762 | Crop Area: 0)",,,,,
,"Bongaigao
n",0,0,0,0,0,"(Boitamari | Population Affected: 0 | Crop Area: 0), (Srijangram |
Population Affected: 0 | Crop Area: 0), (Dangtol | Population
Affected: 0 | Crop Area: 0)",,,,,
,Cachar,12156,10098,8089,30343,0,(Katigorah | Population Affected: 30343 | Crop Area: 0),,,,,
,Darrang,23801,22615,10447,56863,733.05,,"(Patharighat | Population Affected: 44609 | Crop Area: 0),
(Sipajhar | Population Affected: 1009 | Crop Area: 117.8),
(Dalgaon | Population Affected: 0 | Crop Area: 12), (Mangaldoi |
Population Affected: 11245 | Crop Area: 603.25)",,,,
,Goalpara,2685,2568,1985,7238,183,,"(Matia | Population Affected: 0 | Crop Area: 183), (Lakhipur |
Population Affected: 7238 | Crop Area: 0), (Balijana | Population
Affected: 0 | Crop Area: 0)",,,,
,Hojai,435,287,223,945,24,,"(Hojai | Population Affected: 512 | Crop Area: 24), (Doboka |
Population Affected: 433 | Crop Area: 0)",,,,
,Kamrup,1936,1563,129,3628,1408.18,,"(Rangia | Population Affected: 16 | Crop Area: 219.96), (North
Ghy | Population Affected: 140 | Crop Area: 73), (Chaygaon |
Population Affected: 0 | Crop Area: 0), (Boko | Population
Affected: 0 | Crop Area: 91), (Hajo | Population Affected: 0 | Crop
Area: 211), (Kayan | Population Affected: 0 | Crop Area: 13.74),
(Kamalpur | Population Affected: 3472 | Crop Area: 799.48)",,,,
,"Kamrup
(M)",0,0,0,0,0,,(Azara | Population Affected: 0 | Crop Area: 0),,,,
,"Karbi
Anglong",0,0,0,0,0,,(Silonijan | Population Affected: 0 | Crop Area: 0),,,,
,Karimganj,54184,46429,39376,139989,0,,"(Nilambazar | Population Affected: 51400 | Crop Area: 0), (RK
Nagar | Population Affected: 26071 | Crop Area: 0), (Karimganj |
Population Affected: 49233 | Crop Area: 0), (Badarpur |
Population Affected: 9845 | Crop Area: 0), (Patherkandi |
Population Affected: 3440 | Crop Area: 0)",,,,
,Nagaon,1517,1234,627,3378,1532,,"(Kampur | Population Affected: 3378 | Crop Area: 620), (Raha |
Population Affected: 0 | Crop Area: 912)",,,,
,Nalbari,169,156,62,387,0,,"(Banekuchi | Population Affected: 185 | Crop Area: 0), (Barbhag |
Population Affected: 0 | Crop Area: 0), (Tihu | Population
Affected: 202 | Crop Area: 0), (Paschim Nalbari | Population
Affected: 0 | Crop Area: 0)",,,,
,Sonitpur,0,0,0,0,0,,(Dhekiajuli | Population Affected: 0 | Crop Area: 0),,,,
,Tamulpur,0,0,0,0,0,,(Goreswar | Population Affected: 0 | Crop Area: 0),,,,
,Udalguri,63,63,3,129,0,,"(Khairabari | Population Affected: 129 | Crop Area: 0), (Udalguri |
Population Affected: 0 | Crop Area: 0), (Mazbat | Population
Affected: 0 | Crop Area: 0)",,,,
,Total,106287,92981,64184,263452,3995.33,,,,,,
"Relief
Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Bajali,20,"2 (Sarupeta | 1), (Bajali | 1)",,,,"18 (Sarupeta | 3), (Bajali | 15)",,,,,
,Barpeta,17,"0 (Sarthebari | 0), (Barpeta | 0)",,,,"17 (Sarthebari | 10), (Barpeta | 7)",,,,,
,"Bongaigao
n",0,"0 (Boitamari | 0), (Srijangram | 0), (Dangtol
| 0)",,,,"0 (Boitamari | 0), (Srijangram | 0), (Dangtol | 0)",,,,,
,Cachar,11,6 (Katigorah | 6),,,,5 (Katigorah | 5),,,,,
,Darrang,22,"1 (Patharighat | 1), (Sipajhar | 0), (Dalgaon
| 0), (Mangaldoi | 0)",,,,"21 (Patharighat | 16), (Sipajhar | 1), (Dalgaon | 0), (Mangaldoi | 4)",,,,,
,Goalpara,4,"4 (Matia | 0), (Lakhipur | 4), (Balijana | 0)",,,,"0 (Matia | 0), (Lakhipur | 0), (Balijana | 0)",,,,,
,Hojai,4,"4 (Hojai | 2), (Doboka | 2)",,,,"0 (Hojai | 0), (Doboka | 0)",,,,,
,Kamrup,5,"5 (Rangia | 1), (North Ghy | 1), (Chaygaon |
0), (Boko | 0), (Hajo | 0), (Kayan | 0),
(Kamalpur | 3)",,,,"0 (Rangia | 0), (North Ghy | 0), (Chaygaon | 0), (Boko | 0), (Hajo | 0), (Kayan | 0),
(Kamalpur | 0)",,,,,
,"Kamrup
(M)",3,0 (Azara | 0),,,,3 (Azara | 3),,,,,
,"Karbi
Anglong",0,0 (Silonijan | 0),,,,0 (Silonijan | 0),,,,,
,Karimganj,134,"105 (Nilambazar | 20), (RK Nagar | 17),
(Karimganj | 53), (Badarpur | 14),
(Patherkandi | 1)",,,,"29 (Nilambazar | 12), (RK Nagar | 9), (Karimganj | 0), (Badarpur | 8), (Patherkandi
| 0)",,,,,
,Nagaon,0,"0 (Kampur | 0), (Raha | 0)",,,,"0 (Kampur | 0), (Raha | 0)",,,,,
,Nalbari,7,"7 (Banekuchi | 0), (Barbhag | 0), (Tihu | 7),
(Paschim Nalbari | 0)",,,,"0 (Banekuchi | 0), (Barbhag | 0), (Tihu | 0), (Paschim Nalbari | 0)",,,,,
,Sonitpur,0,0 (Dhekiajuli | 0),,,,0 (Dhekiajuli | 0),,,,,
,Tamulpur,0,0 (Goreswar | 0),,,,0 (Goreswar | 0),,,,,
,Udalguri,1,"0 (Khairabari | 0), (Udalguri | 0), (Mazbat |
0)",,,,"1 (Khairabari | 1), (Udalguri | 0), (Mazbat | 0)",,,,,
,Total,228,134,,,,94,,,,,
"Inmates In
Relief
Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
,Bajali,156,"(Sarupeta | 121), (Bajali | 35)",,,51,66,35,3,1,,
,Barpeta,0,"(Sarthebari | 0), (Barpeta | 0)",,,0,0,0,0,0,,
,"Bongaigao
n",0,"(Boitamari | 0), (Srijangram | 0),
(Dangtol | 0)",,,0,0,0,0,0,,
,Cachar,302,(Katigorah | 302),,,74,66,162,0,0,,
,Darrang,284,"(Patharighat | 284), (Sipajhar |
0), (Dalgaon | 0), (Mangaldoi |
0)",,,131,98,53,2,0,,
,Goalpara,413,"(Matia | 0), (Lakhipur | 413),
(Balijana | 0)",,,149,150,90,15,9,,
,Hojai,284,"(Hojai | 116), (Doboka | 168)",,,118,75,91,0,0,,
,Kamrup,313,"(Rangia | 16), (North Ghy | 140),
(Chaygaon | 0), (Boko | 0), (Hajo
| 0), (Kayan | 0), (Kamalpur |
157)",,,141,100,69,1,2,,
,"Kamrup
(M)",0,(Azara | 0),,,0,0,0,0,0,,
,"Karbi
Anglong",0,(Silonijan | 0),,,0,0,0,0,0,,
,Karimganj,15697,"(Nilambazar | 775), (RK Nagar |
1988), (Karimganj | 11387),
(Badarpur | 1534), (Patherkandi
| 13)",,,5927,5110,4639,18,3,,
,Nagaon,0,"(Kampur | 0), (Raha | 0)",,,0,0,0,0,0,,
,Nalbari,212,"(Banekuchi | 0), (Barbhag | 0),
(Tihu | 212), (Paschim Nalbari |
0)",,,103,72,36,1,0,,
,Sonitpur,0,(Dhekiajuli | 0),,,0,0,0,0,0,,
,Tamulpur,0,(Goreswar | 0),,,0,0,0,0,0,,
,Udalguri,0,"(Khairabari | 0), (Udalguri | 0),
(Mazbat | 0)",,,0,0,0,0,0,,
,Total,17661,,,,6694,5737,5175,40,15,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,,,Male,Female,Children,Animals,,,
,,,,,,,,,Big,Small,Poultry,
,Bajali,0,"(Sarupeta | 0), (Bajali | 0)",,,0,0,0,10292,7095,0,
,Barpeta,0,"(Sarthebari | 0), (Barpeta | 0)",,,0,0,0,9727,8707,0,
,"Bongaigao
n",0,"(Boitamari | 0), (Srijangram | 0),
(Dangtol | 0)",,,0,0,0,0,0,0,
,Cachar,5692,(Katigorah | 5692),,,1665,1751,2276,0,0,0,
,Darrang,19857,"(Patharighat | 18195), (Sipajhar
| 133), (Dalgaon | 0),
(Mangaldoi | 1529)",,,8069,7153,4635,2020,2000,0,
,Goalpara,0,"(Matia | 0), (Lakhipur | 0),
(Balijana | 0)",,,0,0,0,0,0,0,
,Hojai,0,"(Hojai | 0), (Doboka | 0)",,,0,0,0,0,0,0,
,Kamrup,0,"(Rangia | 0), (North Ghy | 0),
(Chaygaon | 0), (Boko | 0), (Hajo
| 0), (Kayan | 0), (Kamalpur | 0)",,,0,0,0,0,0,0,
,"Kamrup
(M)",0,(Azara | 0),,,0,0,0,2000,1000,0,
,"Karbi
Anglong",0,(Silonijan | 0),,,0,0,0,0,0,0,
,Karimganj,48919,"(Nilambazar | 25127), (RK Nagar
| 15686), (Karimganj | 0),
(Badarpur | 8106), (Patherkandi
| 0)",,,16726,17152,15041,0,0,0,
,Nagaon,0,"(Kampur | 0), (Raha | 0)",,,0,0,0,0,0,0,
,Nalbari,0,"(Banekuchi | 0), (Barbhag | 0),
(Tihu | 0), (Paschim Nalbari | 0)",,,0,0,0,0,0,0,
,Sonitpur,0,(Dhekiajuli | 0),,,0,0,0,0,0,0,
,Tamulpur,0,(Goreswar | 0),,,0,0,0,0,0,0,
,Udalguri,1094,"(Khairabari | 1094), (Udalguri |
0), (Mazbat | 0)",,,472,490,132,0,0,0,
,Total,75562,,,,26932,26546,22084,24039,18802,0,
,District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
"Human
Lives Lost -
Confirmed",Barpeta,1,0,0,1,0,0,"1 (Sarthebari | 1), (Barpeta | 0)",,,,
,Kamrup,0,0,0,0,0,0,"0 (Rangia | 0), (North Ghy | 0), (Chaygaon | 0), (Boko | 0), (Hajo |
0), (Kayan | 0), (Kamalpur | 0)",,,,
,Bajali,1,1,0,0,0,0,"1 (Sarupeta | 1), (Bajali | 0)",,,,
,Goalpara,0,0,0,0,0,0,"0 (Matia | 0), (Lakhipur | 0), (Balijana | 0)",,,,
,"Bongaigao
n",0,0,0,0,0,0,"0 (Boitamari | 0), (Srijangram | 0), (Dangtol | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Hojai | 0), (Doboka | 0)",,,,
,Udalguri,0,0,0,0,0,0,"0 (Khairabari | 0), (Udalguri | 0), (Mazbat | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Nilambazar | 0), (RK Nagar | 0), (Karimganj | 0), (Badarpur | 0),
(Patherkandi | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Sipajhar | 0), (Dalgaon | 0), (Mangaldoi | 0)",,,,
,Nalbari,0,0,0,0,0,0,"0 (Banekuchi | 0), (Barbhag | 0), (Tihu | 0), (Paschim Nalbari | 0)",,,,
,"Karbi
Anglong",0,0,0,0,0,0,0 (Silonijan | 0),,,,
,"Kamrup
(M)",0,0,0,0,0,0,0 (Azara | 0),,,,
,Sonitpur,0,0,0,0,0,0,0 (Dhekiajuli | 0),,,,
,Tamulpur,0,0,0,0,0,0,0 (Goreswar | 0),,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Total,2,1,0,1,0,0,,,,,
"Human
Lives Lost -
Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Barpeta,0,0,0,0,0,0,"0 (Sarthebari | 0), (Barpeta | 0)",,,,
,Kamrup,0,0,0,0,0,0,"0 (Rangia | 0), (North Ghy | 0), (Chaygaon | 0), (Boko | 0), (Hajo |
0), (Kayan | 0), (Kamalpur | 0)",,,,
,Bajali,0,0,0,0,0,0,"0 (Sarupeta | 0), (Bajali | 0)",,,,
,Goalpara,0,0,0,0,0,0,"0 (Matia | 0), (Lakhipur | 0), (Balijana | 0)",,,,
,"Bongaigao
n",0,0,0,0,0,0,"0 (Boitamari | 0), (Srijangram | 0), (Dangtol | 0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Hojai | 0), (Doboka | 0)",,,,
,Udalguri,0,0,0,0,0,0,"0 (Khairabari | 0), (Udalguri | 0), (Mazbat | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Nilambazar | 0), (RK Nagar | 0), (Karimganj | 0), (Badarpur | 0),
(Patherkandi | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Sipajhar | 0), (Dalgaon | 0), (Mangaldoi | 0)",,,,
,Nalbari,0,0,0,0,0,0,"0 (Banekuchi | 0), (Barbhag | 0), (Tihu | 0), (Paschim Nalbari | 0)",,,,
,"Karbi
Anglong",0,0,0,0,0,0,0 (Silonijan | 0),,,,
,"Kamrup
(M)",0,0,0,0,0,0,0 (Azara | 0),,,,
,Sonitpur,0,0,0,0,0,0,0 (Dhekiajuli | 0),,,,
,Tamulpur,0,0,0,0,0,0,0 (Goreswar | 0),,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Total,0,0,0,0,0,0,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,34141,15720,13909,4512,,,,,,,
,Barpeta,27413,13623,10896,2894,,,,,,,
,"Bongaigao
n",0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,31279,13201,12468,5610,,,,,,,
,Goalpara,29711,14707,8094,6910,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,Kamrup,21765,11886,9879,0,,,,,,,
,"Kamrup
(M)",3000,2000,1000,0,,,,,,,
,"Karbi
Anglong",0,0,0,0,,,,,,,
,Karimganj,49307,11066,11346,26895,,,,,,,
,Nagaon,11261,7854,3407,0,,,,,,,
,Nalbari,12669,6700,4995,974,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,220546,96757,75994,47795,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,0,0,0,0,,,,,,,
,Barpeta,0,0,0,0,,,,,,,
,"Bongaigao
n",0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,0,0,0,0,,,,,,,
,Goalpara,0,0,0,0,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,Kamrup,0,0,0,0,,,,,,,
,"Kamrup
(M)",0,0,0,0,,,,,,,
,"Karbi
Anglong",0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Nagaon,0,0,0,0,,,,,,,
,Nalbari,0,0,0,0,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,0,0,0,0,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially Pukka,Partially Total,,,,
,,Kuccha,,,,Kuccha,,,,,,
,Barpeta,0,0,0,,0,0,0,,,,
,Kamrup,0,0,0,,0,0,0,,,,
,Bajali,0,0,0,,0,0,0,,,,
,Goalpara,0,0,0,,0,0,0,,,,
,"Bongaigao
n",0,0,0,,0,0,0,,,,
,Nagaon,0,0,0,,0,0,0,,,,
,Hojai,0,0,0,,0,0,0,,,,
,Udalguri,0,0,0,,0,0,0,,,,
,Karimganj,0,0,0,,0,0,0,,,,
,Darrang,0,0,0,,0,0,0,,,,
,Nalbari,0,0,0,,0,0,0,,,,
,"Karbi
Anglong",0,0,0,,0,0,0,,,,
,"Kamrup
(M)",0,0,0,,0,0,0,,,,
,Sonitpur,0,0,0,,0,0,0,,,,
,Tamulpur,2,0,2,,0,0,0,,,,
,Cachar,0,0,0,,0,0,0,,,,
,Total,2,0,2,,0,0,0,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,
,Barpeta,0,,,0,,,0,,,,
,Kamrup,0,,,0,,,0,,,,
,Bajali,0,,,0,,,0,,,,
,Goalpara,0,,,0,,,0,,,,
,"Bongaigao
n",0,,,0,,,0,,,,
,Nagaon,0,,,0,,,0,,,,
,Hojai,0,,,0,,,0,,,,
,Udalguri,0,,,0,,,0,,,,
,Karimganj,0,,,0,,,0,,,,
,Darrang,0,,,0,,,0,,,,
,Nalbari,0,,,0,,,0,,,,
,"Karbi
Anglong",0,,,0,,,0,,,,
,"Kamrup
(M)",0,,,0,,,0,,,,
,Sonitpur,0,,,0,,,0,,,,
,Tamulpur,0,,,1,,,1,,,,
,Cachar,0,,,0,,,0,,,,
,Total,0,,,1,,,1,,,,
"Rescue
Operation",District,Agency,,,Other Agencies,,Medical Team,Boats,Person,Animal,Helicopte,Person
,,,,,Involved,,Deployed,Deployed,Evacuated By,Evacuate,rs,Evacuated By
,,,,,,,,,Boats,d By,Deployed,Helicopters
,,,,,,,,,,Boats,,
,Bajali,,,,,,0,0,0,0,0,0
,Barpeta,NDRF,,,,,0,3,0,0,0,0
,"Bongaigao
n",,,,,,0,0,0,0,0,0
,Cachar,,,,,,0,0,0,0,0,0
,Darrang,"Circle Office/Local
Administration",,,,,4,0,0,0,0,0
,Goalpara,Local People,,,,,1,1,0,0,0,0
,Hojai,,,,,,0,0,0,0,0,0
,Kamrup,"Circle Office/Local
Administration, NDRF",,,,,1,2,54,0,0,0
,"Kamrup
(M)",,,,,,0,0,0,0,0,0
,"Karbi
Anglong",,,,,,0,0,0,0,0,0
,Karimganj,"Local People, Circle Office/Local
Administration",,,,,5,10,0,0,0,0
,Nagaon,,,,,,0,0,0,0,0,0
,Nalbari,,,,,,0,0,0,0,0,0
,Sonitpur,,,,,,0,0,0,0,0,0
,Tamulpur,,,,,,0,0,0,0,0,0
,Udalguri,,,,,,0,0,0,0,0,0
,Total,,,,,,11,16,54,0,0,0
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in,Cattle,Cattle Feed -,Cattle Feed - Rice Bran (in Q),,,,
,,,,Q),L),Feed -,Wheat Bran (in,,,,,
,,,,,,Green,Q),,,,,
,,,,,,Fooder (in,,,,,,
,,,,,,Q),,,,,,
,Bajali,0,0,0,0,0,550.37,0,,,,
,Barpeta,0,0,0,0,0,453,0,,,,
,"Bongaigao
n",0,0,0,0,0,0,0,,,,
,Cachar,88.8,17.08,5.12,512.28,0,0,0,,,,
,Darrang,334.65,60.8,18.18,1818,0,0,79.4,,,,
,Goalpara,4.11,0.71,0.21,21.33,0,363.43,0,,,,
,Hojai,0,0,0,0,0,0,0,,,,
,Kamrup,2.1,0.39,2.97,11.43,0,187.07,0,,,,
,"Kamrup
(M)",0,0,0,0,0,150,0,,,,
,"Karbi
Anglong",0,0,0,0,0,0,0,,,,
,Karimganj,827.63,152.93,45.99,5948.79,0,0,471.59,,,,
,Nagaon,0,0,0,0,0,0,0,,,,
,Nalbari,0,0,0,0,0,0,0,,,,
,Sonitpur,0,0,0,0,0,0,0,,,,
,Tamulpur,0,0,0,0,0,0,0,,,,
,Udalguri,17.51,3.3,0.99,98.91,0,0,165,,,,
,Total,1274.8,235.21,73.46,8410.74,0,1703.87,715.99,,,,
,District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,
,Bajali,"0.00-Pkt, 0.00-L",,0.00-Pkt,,,,,,,,
,Barpeta,0.00-L,,"0.00-Kg, 0.00-Q",,,,,,,,
,"Bongaigao
n",,,,,,,,,,,
,Cachar,0.00-Kg,,0.00-Kg,,,,,,,,
,Darrang,"5.00-Pkt, 0.00-Kg, 0.00-
L",,"5.00-Pkt, 0.00-Kg",,"Mosquito Coil-40.00-Pck., Sanitary Napkins-300.00-Pck., Candle-50.00-Pcs",,,,,,
,Goalpara,"0.00-Kg, 0.00-L",,"0.00-Kg, 0.00-Pkt",,,,,,,,
,Hojai,,,,,,,,,,,
,Kamrup,"0.00-ml, 2.00-Pkt",,2.00-Pkt,"Bleaching Powder-31.20-Kg, Mineral Water-1850.00-Ltr., Candle-60.00-Pcs, Mosquito Coil-
5.00-Pck., Cheera-50.00-Kg, Juggery/Gur-10.00-Kg, Sanitary Napkins-30.00-Pck.",,,,,,,
,"Kamrup
(M)",0.00-Kg,,0.00-Kg,,,,,,,,
,"Karbi
Anglong",,,,,,,,,,,
,Karimganj,"610.00-Pkt, 0.00-Kg",,"64.00-Pkt, 0.00-Kg,
0.00-Q","Cheera-355.00-Kg, Biscuits-3895.00-Pck., Mosquito Coil-116.00-Pck., Candle-121.00-Pcs,
Sanitary Napkins-125.00-Pck., Match Box-13.00-Pcs, Tarpaulin-50.00-Pcs",,,,,,,
,Nagaon,,,,,,,,,,,
,Nalbari,,,,,,,,,,,
,Sonitpur,,,,,,,,,,,
,Tamulpur,,,,,,,,,,,
,Udalguri,0.00-L,,0.00-Kg,,,,,,,,
"Infrastructu
re Damaged
- Road",District,Number,Revenue,Road Name,Departme,Village,Location,Longitud,Latitude,Remarks,,
,,,Circle,,nt,,,e,,,,
,Bajali,2,"(Sarupeta |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,(Bajali | 2),"Sarthebari
Pathsala Road","PWD
(Roads)",DHARAMTALA,Dharamtala,91.2,26.5,"Length 30m and
Breadth 6m.This
report is received
from AEE,PWD
Roads,Bajali on
22 june,2024",,
,,,,Pipla village Road,P&RD,PIPLA,pipla,91.23,26.6,"Length 10m and
Breadth 4m. This
report is received
from BDO,Bajali
Dev. Block on 22
June,2024",,
,Barpeta,10,"(Sarthebari |
2)","Besimari Rangia
Nadir Pam road
fully submerged
(Lat- 26.333464,
Long- 91.143174)","PWD
(Roads)","Rangia Nadir
Pam","Besimari Rangia Nadir Pam
road",91.14,26.33,"As per the report
received from
Asstt. Executive
Engineer, PWRD
PakbetbariTR
Sub-Division,
Kayakuchi",,
,,,,"Nagaon Sarthebari
road to Zero Bazar
road submerged
and side berms
damaged
sporadically all
along the road.
(Lat-
26°21'35.76""N,
Long- 91°
7'35.10""E)","PWD
(Roads)",Rangia Gaon,"Nagaon Sarthebari road to
Zero Bazar road submerged
and side berms damaged
sporadically all along the
road. (Lat- 26°21'35.76""N,
Long- 91° 7'35.10""E)",91.74,26.21,"As per the report
received from
Asstt. Executive
Engineer, PWRD
PakbetbariTR
Sub-Division,
Kayakuchi",,
,,,(Barpeta | 8),"Hahchara to
Kahukuchi","PWD
(Roads)",Hahsarabil,Hahchara,91.14,26.36,"As per report
received from
Asst. Ex.
Engineer, PWRD,
Pakabetbari TR
SUb Divn on
22/06/2024 vide
W.T msg No.
W.T. PAKA/2024-
25/03/110-119
dated 22
/06/2024 side
berms damaged
all along the
road.",,
,,,,"Hahchara Bagodi
Road","PWD
(Roads)",Hahsarabil,Hahchara,91.13,26.33,"As per report
received from
Asst. Ex.
Engineer, PWRD,
Pakabetbari TR
SUb Divn on",,
,,,,,,,,,,"22/06/2024 vide
W.T msg No.
W.T. PAKA/2024-
25/03/110-119
dated 22
/06/2024 side
berms damaged
all along the
road.",,
,,,,"Sikarbhita
Kahikuchi Road","PWD
(Roads)",Kahikuchi,Kahikuchi,91.11,26.35,"As per report
received from
Asst. Ex.
Engineer, PWRD,
Pakabetbari TR
SUb Divn on
22/06/2024 vide
W.T msg No.
W.T. PAKA/2024-
25/03/110-119
dated 22
/06/2024 side
berms damaged
all along the
road. One gap
occred due to
breach and
washed away.",,
,,,,"Nagaon
Radhakuchi Road","PWD
(Roads)",Radhakuchi,Radhakuchi,91.12,26.33,"As per report
received from
Asst. Ex.
Engineer, PWRD,
Pakabetbari TR
SUb Divn on
22/06/2024 vide
W.T msg No.
W.T. PAKA/2024-
25/03/110-119
dated 22
/06/2024 side
berms damaged
all along the
road.",,
