0,1,2,3,4,5,6,7,8,9,10,11,12
,Lakhimpur,17,"(North Lakhimpur | 1), (Bihpuria | 5), (Narayanpur | 4), (Nowboicha | 7)",,,,,,,,,
,Hojai,24,"(Doboka | 9), (Hojai | 15)",,,,,,,,,
,Darrang,60,"(Patharighat | 31), (Dalgaon | 5), (Sipajhar | 13), (Pub-Mangaldai | 7), (Mangaldoi | 4)",,,,,,,,,
,Nalbari,109,"(Barbhag | 18), (Ghograpar | 29), (Banekuchi | 5), (Paschim Nalbari | 8), (Tihu | 15), (Nalbari | 34)",,,,,,,,,
,Karimganj,280,"(Nilambazar | 106), (Patherkandi | 28), (RK Nagar | 71), (Karimganj | 50), (Badarpur | 25)",,,,,,,,,
,Udalguri,8,"(Kalaigaon | 7), (Harisinga | 1)",,,,,,,,,
,Tamulpur,91,"(Tamulpur | 35), (Goreswar | 56)",,,,,,,,,
,Hailakandi,7,(Hailakandi | 7),,,,,,,,,
,Biswanath,31,"(Halem | 30), (Gohpur | 1)",,,,,,,,,
,Barpeta,28,"(Sarthebari | 26), (Barnagar | 2)",,,,,,,,,
,Cachar,26,(Katigorah | 26),,,,,,,,,
,Baksa,2,(Barnagar RC part | 2),,,,,,,,,
,Bajali,17,"(Bajali | 3), (Sarupeta | 14)",,,,,,,,,
,Sonitpur,1,(Dhekiajuli | 1),,,,,,,,,
,Total,979,,,,,,,,,,
"Population
And Crop
Area
Affected",District,Male,Female,Childre,Total Population,Total Crop Area,,Population and Crop Area Details,,,,
,,,,n,,,,,,,,
,Bajali,3009,2356,306,5671,82.5,,"(Bajali | Population Affected: 601 | Crop Area: 5),
(Sarupeta | Population Affected: 5070 | Crop Area:
77.5)",,,,
,Baksa,975,1110,605,2690,0,,"(Barnagar RC part | Population Affected: 2690 | Crop
Area: 0)",,,,
,Barpeta,412,758,256,1426,20,,"(Sarthebari | Population Affected: 102 | Crop Area:
20), (Barnagar | Population Affected: 1324 | Crop
Area: 0)",,,,
,Biswanath,415,305,150,870,128.5,,"(Halem | Population Affected: 650 | Crop Area: 109),
(Gohpur | Population Affected: 220 | Crop Area: 19.5)",,,,
,"Bongaigao
n",0,0,0,0,395.5,,"(Manikpur | Population Affected: 0 | Crop Area: 61.5),
(Srijangram | Population Affected: 0 | Crop Area: 334),
(Bongaigaon | Population Affected: 0 | Crop Area: 0)",,,,
,Cachar,1735,1780,640,4155,0,,(Katigorah | Population Affected: 4155 | Crop Area: 0),,,,
,Darrang,2183,1966,840,4989,255.35,,"(Patharighat | Population Affected: 3791 | Crop Area:
0), (Dalgaon | Population Affected: 0 | Crop Area: 8),
(Sipajhar | Population Affected: 0 | Crop Area: 12.35),
(Pub-Mangaldai | Population Affected: 271 | Crop
Area: 0), (Mangaldoi | Population Affected: 927 | Crop
Area: 235)",,,,
,Goalpara,1160,1150,830,3140,182.1,,"(Lakhipur | Population Affected: 3112 | Crop Area: 0),
(Balijana | Population Affected: 0 | Crop Area: 24.1),
(Matia | Population Affected: 0 | Crop Area: 154),
(Dudhnoi | Population Affected: 28 | Crop Area: 4)",,,,
,Hailakandi,280,201,170,651,0,,(Hailakandi | Population Affected: 651 | Crop Area: 0),,,,
,Hojai,2741,1677,854,5272,199,,"(Doboka | Population Affected: 837 | Crop Area: 65),
(Hojai | Population Affected: 4435 | Crop Area: 134)",,,,
,Kamrup,0,0,0,0,35.21,,"(Boko | Population Affected: 0 | Crop Area: 0),
(Kamalpur | Population Affected: 0 | Crop Area: 21),
(Rangia | Population Affected: 0 | Crop Area: 14.21)",,,,
,Karimganj,104517,84116,56746,245379,151,,"(Nilambazar | Population Affected: 58300 | Crop Area:
151), (Patherkandi | Population Affected: 14743 |
Crop Area: 0), (RK Nagar | Population Affected: 52561
| Crop Area: 0), (Karimganj | Population Affected:
83055 | Crop Area: 0), (Badarpur | Population
Affected: 36720 | Crop Area: 0)",,,,
,Lakhimpur,700,330,39,1069,80,,"(North Lakhimpur | Population Affected: 1069 | Crop
Area: 18), (Bihpuria | Population Affected: 0 | Crop
Area: 25), (Narayanpur | Population Affected: 0 | Crop
Area: 3.5), (Nowboicha | Population Affected: 0 | Crop
Area: 33.5)",,,,
,Nagaon,1904,2026,1317,5247,1089,,"(Kampur | Population Affected: 5247 | Crop Area:
513), (Raha | Population Affected: 0 | Crop Area: 576)",,,,
,Nalbari,1897,1258,782,3937,213.7,,"(Barbhag | Population Affected: 0 | Crop Area: 29.5),
(Ghograpar | Population Affected: 0 | Crop Area:
44.7), (Banekuchi | Population Affected: 422 | Crop
Area: 19), (Paschim Nalbari | Population Affected:
2638 | Crop Area: 0), (Tihu | Population Affected: 877
| Crop Area: 0), (Nalbari | Population Affected: 0 |
Crop Area: 120.5)",,,,
,Sonitpur,92,43,16,151,0,,(Dhekiajuli | Population Affected: 151 | Crop Area: 0),,,,
,"South
Salmara",32,37,43,112,0,,(Mankachar | Population Affected: 112 | Crop Area: 0),,,,
,Tamulpur,3852,3784,3890,11526,449.45,,"(Tamulpur | Population Affected: 1771 | Crop Area:
85), (Goreswar | Population Affected: 9755 | Crop
Area: 364.45)",,,,
,Udalguri,43,33,23,99,45,,"(Kalaigaon | Population Affected: 0 | Crop Area: 45),
(Harisinga | Population Affected: 99 | Crop Area: 0)",,,,
,Total,125947,102930,67507,296384,3326.31,,,,,,
"Relief Camps
/ Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,Bajali,1,"1 (Bajali | 0), (Sarupeta | 1)",,,,"0 (Bajali | 0), (Sarupeta | 0)",,,,,
,Baksa,0,0 (Barnagar RC part | 0),,,,0 (Barnagar RC part | 0),,,,,
,Barpeta,0,"0 (Sarthebari | 0), (Barnagar | 0)",,,,"0 (Sarthebari | 0), (Barnagar | 0)",,,,,
,Biswanath,2,"0 (Halem | 0), (Gohpur | 0)",,,,"2 (Halem | 2), (Gohpur | 0)",,,,,
,"Bongaigao
n",0,"0 (Manikpur | 0), (Srijangram | 0), (Bongaigaon | 0)",,,,"0 (Manikpur | 0), (Srijangram | 0), (Bongaigaon | 0)",,,,,
,Cachar,0,0 (Katigorah | 0),,0 (Katigorah | 0),,,,,,,
,Darrang,0,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-
Mangaldai | 0), (Mangaldoi | 0)",,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-Mangaldai | 0),
(Mangaldoi | 0)",,,,,,,
,Goalpara,1,"1 (Lakhipur | 1), (Balijana | 0), (Matia | 0), (Dudhnoi |
0)",,"0 (Lakhipur | 0), (Balijana | 0), (Matia | 0), (Dudhnoi | 0)",,,,,,,
,Hailakandi,0,0 (Hailakandi | 0),,0 (Hailakandi | 0),,,,,,,
,Hojai,12,"12 (Doboka | 2), (Hojai | 10)",,"0 (Doboka | 0), (Hojai | 0)",,,,,,,
,Kamrup,0,"0 (Boko | 0), (Kamalpur | 0), (Rangia | 0)",,"0 (Boko | 0), (Kamalpur | 0), (Rangia | 0)",,,,,,,
,Karimganj,77,"59 (Nilambazar | 11), (Patherkandi | 1), (RK Nagar | 4),
(Karimganj | 33), (Badarpur | 10)",,"18 (Nilambazar | 4), (Patherkandi | 0), (RK Nagar | 5), (Karimganj |
0), (Badarpur | 9)",,,,,,,
,Lakhimpur,0,"0 (North Lakhimpur | 0), (Bihpuria | 0), (Narayanpur |
0), (Nowboicha | 0)",,"0 (North Lakhimpur | 0), (Bihpuria | 0), (Narayanpur | 0),
(Nowboicha | 0)",,,,,,,
,Nagaon,1,"0 (Kampur | 0), (Raha | 0)",,"1 (Kampur | 1), (Raha | 0)",,,,,,,
,Nalbari,7,"6 (Barbhag | 0), (Ghograpar | 0), (Banekuchi | 0),
(Paschim Nalbari | 0), (Tihu | 6), (Nalbari | 0)",,"1 (Barbhag | 0), (Ghograpar | 0), (Banekuchi | 0), (Paschim Nalbari |
1), (Tihu | 0), (Nalbari | 0)",,,,,,,
,Sonitpur,1,0 (Dhekiajuli | 0),,1 (Dhekiajuli | 1),,,,,,,
,"South
Salmara",1,1 (Mankachar | 1),,0 (Mankachar | 0),,,,,,,
,Tamulpur,1,"0 (Tamulpur | 0), (Goreswar | 0)",,"1 (Tamulpur | 1), (Goreswar | 0)",,,,,,,
,Udalguri,1,"1 (Kalaigaon | 0), (Harisinga | 1)",,"0 (Kalaigaon | 0), (Harisinga | 0)",,,,,,,
,Total,105,81,,24,,,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,Male,Female,Children,Pregnant,Person with Disability,,,,
,,,,,,,/,,,,,
,,,,,,,Lactating,,,,,
,,,,,,,Mother,,,,,
,Bajali,151,"(Bajali | 0), (Sarupeta | 151)",41,70,37,2,1,,,,
,Baksa,0,(Barnagar RC part | 0),0,0,0,0,0,,,,
,Barpeta,0,"(Sarthebari | 0), (Barnagar | 0)",0,0,0,0,0,,,,
,Biswanath,0,"(Halem | 0), (Gohpur | 0)",0,0,0,0,0,,,,
,"Bongaigao
n",0,"(Manikpur | 0), (Srijangram | 0),
(Bongaigaon | 0)",0,0,0,0,0,,,,
,Cachar,0,(Katigorah | 0),0,0,0,0,0,,,,
,Darrang,0,"(Patharighat | 0), (Dalgaon | 0), (Sipajhar
| 0), (Pub-Mangaldai | 0), (Mangaldoi | 0)",0,0,0,0,0,,,,
,Goalpara,170,"(Lakhipur | 170), (Balijana | 0), (Matia |
0), (Dudhnoi | 0)",60,50,44,11,5,,,,
,Hailakandi,0,(Hailakandi | 0),0,0,0,0,0,,,,
,Hojai,1623,"(Doboka | 362), (Hojai | 1261)",814,523,282,3,1,,,,
,Kamrup,0,"(Boko | 0), (Kamalpur | 0), (Rangia | 0)",0,0,0,0,0,,,,
,Karimganj,9788,"(Nilambazar | 672), (Patherkandi | 13),
(RK Nagar | 794), (Karimganj | 7216),
(Badarpur | 1093)",4277,2912,2588,9,2,,,,
,Lakhimpur,0,"(North Lakhimpur | 0), (Bihpuria | 0),
(Narayanpur | 0), (Nowboicha | 0)",0,0,0,0,0,,,,
,Nagaon,0,"(Kampur | 0), (Raha | 0)",0,0,0,0,0,,,,
,Nalbari,223,"(Barbhag | 0), (Ghograpar | 0),
(Banekuchi | 0), (Paschim Nalbari | 0),
(Tihu | 223), (Nalbari | 0)",101,75,42,0,5,,,,
,Sonitpur,0,(Dhekiajuli | 0),0,0,0,0,0,,,,
,"South
Salmara",112,(Mankachar | 112),32,34,43,2,1,,,,
,Tamulpur,0,"(Tamulpur | 0), (Goreswar | 0)",0,0,0,0,0,,,,
,Udalguri,99,"(Kalaigaon | 0), (Harisinga | 99)",43,33,23,0,0,,,,
,Total,12166,,5368,3697,3059,27,15,,,,
"Non Camp
Inmates in
Relief
Distribution
Centers",District,Total,Revenue Circlewise,Male,Female,Children,Animals,,,,,
,,,,,,,Big,Small,Poultry,,,
,Bajali,0,"(Bajali | 0), (Sarupeta | 0)",0,0,0,0,0,0,,,
,Baksa,0,(Barnagar RC part | 0),0,0,0,0,0,0,,,
,Barpeta,0,"(Sarthebari | 0), (Barnagar | 0)",0,0,0,0,0,0,,,
,Biswanath,0,"(Halem | 0), (Gohpur | 0)",0,0,0,0,0,0,,,
,"Bongaigao
n",0,"(Manikpur | 0), (Srijangram | 0),
(Bongaigaon | 0)",0,0,0,0,0,0,,,
,Cachar,0,(Katigorah | 0),0,0,0,0,0,0,,,
,Darrang,0,"(Patharighat | 0), (Dalgaon | 0), (Sipajhar
| 0), (Pub-Mangaldai | 0), (Mangaldoi | 0)",0,0,0,0,0,0,,,
,Goalpara,0,"(Lakhipur | 0), (Balijana | 0), (Matia | 0),
(Dudhnoi | 0)",,,0,0,0,0,0,0,
,Hailakandi,0,(Hailakandi | 0),,,0,0,0,0,0,0,
,Hojai,0,"(Doboka | 0), (Hojai | 0)",,,0,0,0,0,0,0,
,Kamrup,0,"(Boko | 0), (Kamalpur | 0), (Rangia | 0)",,,0,0,0,0,0,0,
,Karimganj,10022,"(Nilambazar | 4339), (Patherkandi | 0),
(RK Nagar | 0), (Karimganj | 0), (Badarpur
| 5683)",,,3318,3272,3432,0,0,0,
,Lakhimpur,0,"(North Lakhimpur | 0), (Bihpuria | 0),
(Narayanpur | 0), (Nowboicha | 0)",,,0,0,0,0,0,0,
,Nagaon,265,"(Kampur | 265), (Raha | 0)",,,67,56,142,0,0,0,
,Nalbari,0,"(Barbhag | 0), (Ghograpar | 0),
(Banekuchi | 0), (Paschim Nalbari | 0),
(Tihu | 0), (Nalbari | 0)",,,0,0,0,0,0,0,
,Sonitpur,0,(Dhekiajuli | 0),,,0,0,0,0,0,0,
,"South
Salmara",0,(Mankachar | 0),,,0,0,0,0,0,0,
,Tamulpur,0,"(Tamulpur | 0), (Goreswar | 0)",,,0,0,0,279,114,0,
,Udalguri,0,"(Kalaigaon | 0), (Harisinga | 0)",,,0,0,0,0,0,0,
,Total,10287,,,,3385,3328,3574,279,114,0,
"Human Lives
Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Boko | 0), (Kamalpur | 0), (Rangia | 0)",,,,
,"South
Salmara",0,0,0,0,0,0,0 (Mankachar | 0),,,,
,Goalpara,0,0,0,0,0,0,"0 (Lakhipur | 0), (Balijana | 0), (Matia | 0), (Dudhnoi |
0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,"Bongaigao
n",0,0,0,0,0,0,"0 (Manikpur | 0), (Srijangram | 0), (Bongaigaon | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (North Lakhimpur | 0), (Bihpuria | 0), (Narayanpur |
0), (Nowboicha | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-
Mangaldai | 0), (Mangaldoi | 0)",,,,
,Nalbari,0,0,0,0,0,0,"0 (Barbhag | 0), (Ghograpar | 0), (Banekuchi | 0),
(Paschim Nalbari | 0), (Tihu | 0), (Nalbari | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Nilambazar | 0), (Patherkandi | 0), (RK Nagar | 0),
(Karimganj | 0), (Badarpur | 0)",,,,
,Udalguri,0,0,0,0,0,0,"0 (Kalaigaon | 0), (Harisinga | 0)",,,,
,Tamulpur,0,0,0,0,0,0,"0 (Tamulpur | 0), (Goreswar | 0)",,,,
,Hailakandi,0,0,0,0,0,0,0 (Hailakandi | 0),,,,
,Biswanath,0,0,0,0,0,0,"0 (Halem | 0), (Gohpur | 0)",,,,
,Barpeta,0,0,0,0,0,0,"0 (Sarthebari | 0), (Barnagar | 0)",,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Baksa,0,0,0,0,0,0,0 (Barnagar RC part | 0),,,,
,Bajali,0,0,0,0,0,0,"0 (Bajali | 0), (Sarupeta | 0)",,,,
,Sonitpur,0,0,0,0,0,0,0 (Dhekiajuli | 0),,,,
,Total,0,0,0,0,0,0,,,,,
"Human Lives
Lost -
Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,Male,Female,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Boko | 0), (Kamalpur | 0), (Rangia | 0)",,,,
,"South
Salmara",0,0,0,0,0,0,0 (Mankachar | 0),,,,
,Goalpara,0,0,0,0,0,0,"0 (Lakhipur | 0), (Balijana | 0), (Matia | 0), (Dudhnoi |
0)",,,,
,Nagaon,0,0,0,0,0,0,"0 (Kampur | 0), (Raha | 0)",,,,
,"Bongaigao
n",0,0,0,0,0,0,"0 (Manikpur | 0), (Srijangram | 0), (Bongaigaon | 0)",,,,
,Lakhimpur,0,0,0,0,0,0,"0 (North Lakhimpur | 0), (Bihpuria | 0), (Narayanpur |
0), (Nowboicha | 0)",,,,
,Hojai,0,0,0,0,0,0,"0 (Doboka | 0), (Hojai | 0)",,,,
,Darrang,0,0,0,0,0,0,"0 (Patharighat | 0), (Dalgaon | 0), (Sipajhar | 0), (Pub-
Mangaldai | 0), (Mangaldoi | 0)",,,,
,Nalbari,0,0,0,0,0,0,"0 (Barbhag | 0), (Ghograpar | 0), (Banekuchi | 0),
(Paschim Nalbari | 0), (Tihu | 0), (Nalbari | 0)",,,,
,Karimganj,0,0,0,0,0,0,"0 (Nilambazar | 0), (Patherkandi | 0), (RK Nagar | 0),
(Karimganj | 0), (Badarpur | 0)",,,,
,Udalguri,0,0,0,0,0,0,"0 (Kalaigaon | 0), (Harisinga | 0)",,,,
,Tamulpur,0,0,0,0,0,0,"0 (Tamulpur | 0), (Goreswar | 0)",,,,
,Hailakandi,0,0,0,0,0,0,0 (Hailakandi | 0),,,,
,Biswanath,0,0,0,0,0,0,"0 (Halem | 0), (Gohpur | 0)",,,,
,Barpeta,0,0,0,0,0,0,"0 (Sarthebari | 0), (Barnagar | 0)",,,,
,Cachar,0,0,0,0,0,0,0 (Katigorah | 0),,,,
,Baksa,0,0,0,0,0,0,0 (Barnagar RC part | 0),,,,
,Bajali,0,0,0,0,0,0,"0 (Bajali | 0), (Sarupeta | 0)",,,,
,Sonitpur,0,0,0,0,0,0,0 (Dhekiajuli | 0),,,,
,Total,0,0,0,0,0,0,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,5988,2676,1212,2100,,,,,,,
,Baksa,1242,735,400,107,,,,,,,
,Barpeta,78,45,22,11,,,,,,,
,Biswanath,2570,1690,880,0,,,,,,,
,"Bongaigao
n",0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,17947,8422,7725,1800,,,,,,,
,Goalpara,3832,1683,730,1419,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,
,Hojai,6782,1035,1092,4655,,,,,,,
,Kamrup,0,0,0,0,,,,,,,
,Karimganj,161717,41116,22727,97874,,,,,,,
,Lakhimpur,1250,955,295,0,,,,,,,
,Nagaon,6261,4820,1441,0,,,,,,,
,Nalbari,38782,19948,15834,3000,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,"South
Salmara",0,0,0,0,,,,,,,
,Tamulpur,6964,4185,2779,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,253413,87310,55137,110966,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,
,Bajali,0,0,0,0,,,,,,,
,Baksa,0,0,0,0,,,,,,,
,Barpeta,0,0,0,0,,,,,,,
,Biswanath,0,0,0,0,,,,,,,
,"Bongaigao
n",0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,0,0,0,0,,,,,,,
,Goalpara,0,0,0,0,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,
,Hojai,0,0,0,0,,,,,,,
,Kamrup,0,0,0,0,,,,,,,
,Karimganj,0,0,0,0,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Nagaon,0,0,0,0,,,,,,,
,Nalbari,0,0,0,0,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,"South
Salmara",0,0,0,0,,,,,,,
,Tamulpur,0,0,0,0,,,,,,,
,Udalguri,0,0,0,0,,,,,,,
,Total,0,0,0,0,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially,Partially Total,,,,
,,Kuccha,,,,Kuccha,Pukka,,,,,
,Kamrup,0,0,0,,0,0,0,,,,
,"South
Salmara",0,0,0,,0,0,0,,,,
,Goalpara,0,0,0,,0,0,0,,,,
,Nagaon,0,0,0,,0,0,0,,,,
,"Bongaigao
n",0,0,0,,0,0,0,,,,
,Lakhimpur,0,0,0,,0,0,0,,,,
,Hojai,0,0,0,,0,0,0,,,,
,Darrang,0,0,0,,0,0,0,,,,
,Nalbari,0,0,0,,0,0,0,,,,
,Karimganj,0,0,0,,0,0,0,,,,
,Udalguri,0,0,0,,0,0,0,,,,
,Tamulpur,2,0,2,,0,0,0,,,,
,Hailakandi,0,0,0,,0,0,0,,,,
,Biswanath,0,0,0,,0,0,0,,,,
,Barpeta,0,0,0,,0,0,0,,,,
,Cachar,0,0,0,,0,0,0,,,,
,Baksa,0,0,0,,0,0,0,,,,
,Bajali,0,0,0,,0,0,0,,,,
,Sonitpur,0,0,0,,0,0,0,,,,
,Total,2,0,2,,0,0,0,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,
,Kamrup,0,,,0,,,0,,,,
,"South
Salmara",0,,,0,,,0,,,,
,Goalpara,0,,,0,,,0,,,,
,Nagaon,0,,,0,,,0,,,,
,"Bongaigao
n",0,,,0,,,0,,,,
,Lakhimpur,0,,,0,,,0,,,,
,Hojai,0,,,0,,,0,,,,
,Darrang,0,,,0,,,0,,,,
,Nalbari,0,,,0,,,0,,,,
,Karimganj,0,,,0,,,0,,,,
,Udalguri,0,,,0,,,0,,,,
,Tamulpur,0,,,0,,,0,,,,
,Hailakandi,0,,,0,,,0,,,,
,Biswanath,0,,,0,,,0,,,,
,Barpeta,0,,,0,,,0,,,,
,Cachar,0,,,0,,,0,,,,
,Baksa,0,,,0,,,0,,,,
,Bajali,0,,,0,,,0,,,,
,Sonitpur,0,,,0,,,0,,,,
,Total,0,,,0,,,0,,,,
"Rescue
Operation",District,Agency,,,Other Agencies Involved,,Medical,Boats,Person,Animal,Helicopter,Person
,,,,,,,Team,Deploye,Evacuate,Evacuate,s,Evacuated By
,,,,,,,Deployed,d,d By,d By,Deployed,Helicopters
,,,,,,,,,Boats,Boats,,
,Bajali,,,,,,0,0,0,0,0,0
,Baksa,,,,,,0,0,0,0,0,0
,Barpeta,,,,,,0,0,0,0,0,0
,Biswanath,Circle Office/Local Administration,,,,,1,0,0,0,0,0
,"Bongaigao
n",,,,,,0,0,0,0,0,0
,Cachar,,,,,,0,0,0,0,0,0
,Darrang,,,,,,0,0,0,0,0,0
,Goalpara,Local People,,,,,1,0,0,0,0,0
,Hailakandi,,,,,,0,0,0,0,0,0
,Hojai,,,,,,0,0,0,0,0,0
,Kamrup,,,,,,0,0,0,0,0,0
,Karimganj,"Local People, SDRF, Local People,
Circle Office/Local Administration",,,,,8,49,73,25,0,0
,Lakhimpur,,,,,,0,0,0,0,0,0
,Nagaon,,,,,,0,0,0,0,0,0
,Nalbari,SDRF,,,,,0,1,7,5,0,0
,Sonitpur,,,,,,0,0,0,0,0,0
,"South
Salmara",,,,,,0,0,0,0,0,0
,Tamulpur,,,,,,0,0,0,0,0,0
,Udalguri,Fire & Emergency Services (F&ES),,,,,0,1,2,0,0,0
,Total,,,,,,10,51,82,30,0,0
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in L),Cattle Feed -,Cattle Feed -,Cattle Feed - Rice Bran (in Q),,,,
,,,,Q),,Green,Wheat Bran,,,,,
,,,,,,Fooder (in,(in Q),,,,,
,,,,,,Q),,,,,,
,Bajali,0,0,0,0,0,0,0,,,,
,Baksa,0,0,0,0,0,0,0,,,,
,Barpeta,0,0,0,0,0,0,0,,,,
,Biswanath,5.93,1.11,0,0,0,0,0,,,,
,"Bongaigao
n",0,0,0,0,0,0,0,,,,
,Cachar,0,0,0,0,0,0,0,,,,
,Darrang,0,0,0,0,0,0,0,,,,
,Goalpara,0,0,0,0,0,0,0,,,,
,Hailakandi,0,0,0,0,0,0,0,,,,
,Hojai,0,0,0,0,0,0,0,,,,
,Kamrup,0,0,0,0,0,0,0,,,,
,Karimganj,1252.57,181.95,153.56,5382.43,0,0,135,,,,
,Lakhimpur,0,0,0,0,0,0,0,,,,
,Nagaon,2.61,0.53,0.16,0,0,0,0,,,,
,Nalbari,4.97,0.89,0.27,26.55,0,10.61,0,,,,
,Sonitpur,1.72,0.32,0.09,9,0,0,0,,,,
,"South
Salmara",1.76,0.34,0.1,10.08,0,0,0,,,,
,Tamulpur,0,0,0,0,0,13.5,0,,,,
,Udalguri,0,0,0,0,0,0,0,,,,
,Total,1269.56,185.14,154.18,5428.06,0,24.11,135,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,
,Bajali,,,,,,,,,,,
,Baksa,0.00-Kg,,0.00-Kg,,Bleaching Powder-150.00-Kg,,,,,,
,Barpeta,,,,,,,,,,,
,Biswanath,0.00-Kg,,0.00-Kg,,Tarpaulin-44.00-Pcs,,,,,,
,"Bongaigao
n",,,,,,,,,,,
,Cachar,,,,,,,,,,,
,Darrang,,,,,,,,,,,
,Goalpara,,,,,,,,,,,
,Hailakandi,,,,,,,,,,,
,Hojai,,,,,,,,,,,
,Kamrup,,,,,,,,,,,
,Karimganj,"271.00-Pkt, 75.00-L",,"278.00-Pkt, 0.00-Kg, 0.00-
Q",,"Biscuits-100.00-Pck., Mosquito Coil-100.00-Pck., Sanitary Napkins-100.00-Pck.,
Tarpaulin-5.00-Pcs, Candle-200.00-Pcs",,,,,,
,Lakhimpur,,,,,,,,,,,
