month,object_id,Awarded Value
2022_07,122.0,0.0
2022_07,130.0,0.0
2022_07,132.0,45424800.0
2022_07,133.0,345329100.0
2022_07,138.0,116155800.0
2022_07,139.0,0.0
2022_07,140.0,30684261.0
2022_07,145.0,200619458.0
2022_07,152.0,307647341.0
2022_07,157.0,119725000.0
2022_07,159.0,134203500.0
2022_07,162.0,0.0
2022_07,177.0,51691000.0
2022_07,186.0,0.0
2022_07,190.0,39982500.0
2022_07,192.0,36751770.0
2022_07,193.0,58345000.0
2022_07,194.0,44954500.0
2022_07,195.0,45889200.0
2022_07,211.0,47911860.0
2022_07,219.0,40123099.0
2022_07,249.0,238689625.0
2022_07,272.0,32509300.0
2022_07,275.0,39006000.0
2022_07,281.0,36003600.0
