month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2023_03,BAKSA,Baksa,48097550.0
2023_03,CACHAR,Silchar,44746894.0
2023_03,DHEMAJI,Dhemaji,143636913.0
2023_03,DHUBRI,Dhubri (Pt),156123495.0
2023_03,DIBRUGARH,Chabua,84106903.0
2023_03,JORHAT,Jorhat West,27151263.0
2023_03,KAMRUP METRO,Guwahati,462477496.0
2023_03,KARIMGANJ,Badarpur,158635215.0
2023_03,KARIMGANJ,Karimganj,44728009.0
2023_03,MAJULI,Majuli,268829079.0
2023_03,MORIGAON,Marigaon,173008113.0
2023_03,NAGAON,Nagaon,314832671.18
2023_03,NALBARI,Nalbari,117443054.0
2023_03,SIVSAGAR,Amguri,78315300.0
