state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.09265905501617572,27549
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.10178086689317158,12210
ASSAM,MORIGAON,3,2011Mori,-0.11492071556768822,1813
ASSAM,TINSUKIA,4,2011Tins,-0.13726956962924616,68091
ASSAM,CHARAIDEO,5,2019Char,-0.15080274080154482,17931
ASSAM,GOLAGHAT,6,2011Gola,-0.10434358923294645,63198
ASSAM,DHEMAJI,7,2011Dhem,-0.08642513263322742,38393
ASSAM,K.ANGLONG,8,2011Karb,-0.1726894550615895,131110
ASSAM,KOKRAJHAR,9,2011Kokr,-0.1572100032305345,56202
ASSAM,BONGAIGAON,10,2011Bong,-0.051953692768895346,1161
ASSAM,NAGAON,11,2011Naga,-0.1017919424023071,44233
ASSAM,HAILAKANDI,12,2011Hail,-0.1499341685565547,18933
ASSAM,CHIRANG,13,2011Chir,-0.15270594503883358,15016
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.09316379800891109,41353
ASSAM,LAKHIMPUR,15,2011Lakh,-0.09975916289023483,49057
ASSAM,GOALPARA,16,2011Goal,-0.029292341030252026,8666
ASSAM,CACHAR,17,2011Cach,-0.16112751186836663,61903
ASSAM,MAJULI,18,2019Maju,-0.09356205840054593,14173
ASSAM,NALBARI,19,2011Nalb,,0
ASSAM,DIMA HASAO,20,2011Dima,-0.16546731627971525,76560
ASSAM,UDALGURI,21,2011Udal,,0
ASSAM,JORHAT,22,2011Jorh,-0.11953476584772338,36831
ASSAM,HOJAI,23,2019Hoja,-0.01350405531870841,25998
ASSAM,BISWANATH,24,2019Bisw,-0.09564845234710885,32098
ASSAM,SONITPUR,25,2011Soni,-0.10652139012352806,43310
ASSAM,DARRANG,26,2011Darr,,0
ASSAM,DIBRUGARH,27,2011Dibr,-0.09565290321804415,48700
ASSAM,KARIMGANJ,28,2011Kari,-0.14993254390058838,32207
ASSAM,KAMRUP METRO,29,2011KamrM,,0
ASSAM,KAMRUP,30,2011Kamr,,0
ASSAM,SIVSAGAR,31,2011Siva,-0.12607837107113545,28328
ASSAM,BARPETA,32,2011Barp,,0
ASSAM,BAJALI,33,2022Baja,,0
ASSAM,TAMULPUR,34,2011Tamu,,0
ASSAM,BAKSA,35,2011Baks,,0
