state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.05866498578742716,19907
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.004320826909878718,12203
ASSAM,MORIGAON,3,2011Mori,-0.05008090605491974,26912
ASSAM,TINSUKIA,4,2011Tins,,0
ASSAM,CHARAIDEO,5,2019Char,,0
ASSAM,GOLAGHAT,6,2011Gola,0.051886266297079424,12688
ASSAM,DHEMAJI,7,2011Dhem,,0
ASSAM,K.ANGLONG,8,2011Karb,-0.06661105866105575,72953
ASSAM,KOKRAJHAR,9,2011Kokr,-0.1535930813762604,28364
ASSAM,BONGAIGAON,10,2011Bong,0.04546227057774862,21
ASSAM,NAGAON,11,2011Naga,-0.025854038860172856,40930
ASSAM,HAILAKANDI,12,2011Hail,-0.14713784292612547,23479
ASSAM,CHIRANG,13,2011Chir,,0
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.0626948631064019,51719
ASSAM,LAKHIMPUR,15,2011Lakh,,0
ASSAM,GOALPARA,16,2011Goal,-0.011333622095239072,10480
ASSAM,CACHAR,17,2011Cach,-0.17385500059263378,66968
ASSAM,MAJULI,18,2019Maju,,0
ASSAM,NALBARI,19,2011Nalb,-0.01533768561578566,1860
ASSAM,DIMA HASAO,20,2011Dima,-0.18435779937671504,65961
ASSAM,UDALGURI,21,2011Udal,0.006297722825680094,19254
ASSAM,JORHAT,22,2011Jorh,,0
ASSAM,HOJAI,23,2019Hoja,0.047879103877118245,19872
ASSAM,BISWANATH,24,2019Bisw,0.02611080604263499,1896
ASSAM,SONITPUR,25,2011Soni,0.013682123252041977,60450
ASSAM,DARRANG,26,2011Darr,-0.026245697019525484,15579
ASSAM,DIBRUGARH,27,2011Dibr,,0
ASSAM,KARIMGANJ,28,2011Kari,-0.11376399489182693,32500
ASSAM,KAMRUP METRO,29,2011KamrM,-0.06846171475234224,17051
ASSAM,KAMRUP,30,2011Kamr,-0.07447778750886884,39464
ASSAM,SIVSAGAR,31,2011Siva,,0
ASSAM,BARPETA,32,2011Barp,0.016702220929379494,2416
ASSAM,BAJALI,33,2022Baja,,0
ASSAM,TAMULPUR,34,2011Tamu,,0
ASSAM,BAKSA,35,2011Baks,,0
