state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.07762385863162029,27850
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.13303849760600164,12205
ASSAM,MORIGAON,3,2011Mori,-0.20904286195087934,27066
ASSAM,TINSUKIA,4,2011Tins,-0.2060299346774427,69042
ASSAM,CHARAIDEO,5,2019Char,-0.21787367311958383,19271
ASSAM,GOLAGHAT,6,2011Gola,-0.15244377951751473,63204
ASSAM,DHEMAJI,7,2011Dhem,-0.10006265420436107,44989
ASSAM,K.ANGLONG,8,2011Karb,-0.28434501746518404,131118
ASSAM,KOKRAJHAR,9,2011Kokr,-0.16302322391225993,56183
ASSAM,BONGAIGAON,10,2011Bong,-0.13997620267166033,19508
ASSAM,NAGAON,11,2011Naga,-0.18665032005252283,46218
ASSAM,HAILAKANDI,12,2011Hail,-0.2527040549803024,23480
ASSAM,CHIRANG,13,2011Chir,-0.16758935037528536,34607
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.26870681917364,54852
ASSAM,LAKHIMPUR,15,2011Lakh,-0.11421526812897309,54114
ASSAM,GOALPARA,16,2011Goal,-0.15497778121644723,35392
ASSAM,CACHAR,17,2011Cach,-0.27222578673286546,66970
ASSAM,MAJULI,18,2019Maju,-0.08109959009167841,14180
ASSAM,NALBARI,19,2011Nalb,-0.1622168827666911,18760
ASSAM,DIMA HASAO,20,2011Dima,-0.30622868230857336,86874
ASSAM,UDALGURI,21,2011Udal,-0.144170569647267,36242
ASSAM,JORHAT,22,2011Jorh,-0.17073193399148112,36830
ASSAM,HOJAI,23,2019Hoja,-0.17289447325944193,26001
ASSAM,BISWANATH,24,2019Bisw,-0.1296897869888823,32111
ASSAM,SONITPUR,25,2011Soni,-0.14529827097660097,61947
ASSAM,DARRANG,26,2011Darr,-0.14369072417579032,28406
ASSAM,DIBRUGARH,27,2011Dibr,-0.13538711308890672,61109
ASSAM,KARIMGANJ,28,2011Kari,-0.2558358831864464,32508
ASSAM,KAMRUP METRO,29,2011KamrM,-0.21253634636841476,17729
ASSAM,KAMRUP,30,2011Kamr,-0.1839432647242882,55529
ASSAM,SIVSAGAR,31,2011Siva,-0.17633561533363037,28336
ASSAM,BARPETA,32,2011Barp,-0.11299604357228776,33358
ASSAM,BAJALI,33,2022Baja,-0.12557527125719448,7471
ASSAM,TAMULPUR,34,2011Tamu,-0.11561010575010303,15772
ASSAM,BAKSA,35,2011Baks,-0.15477350593249561,27913
