state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.2420156210600816,10906
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.3583860079395221,12178
ASSAM,MORIGAON,3,2011Mori,-0.19344666346811287,2011
ASSAM,TINSUKIA,4,2011Tins,-0.1849381698164781,68139
ASSAM,CHARAIDEO,5,2019Char,-0.2222367028903643,17980
ASSAM,GOLAGHAT,6,2011Gola,-0.21652617921590261,63216
ASSAM,DHEMAJI,7,2011Dhem,-0.1626386713161078,38441
ASSAM,K.ANGLONG,8,2011Karb,-0.22735403125166836,131117
ASSAM,KOKRAJHAR,9,2011Kokr,-0.20081149516740998,15303
ASSAM,BONGAIGAON,10,2011Bong,-0.6921906793232516,311
ASSAM,NAGAON,11,2011Naga,-0.16978089293098955,44131
ASSAM,HAILAKANDI,12,2011Hail,-0.23261441264722194,18934
ASSAM,CHIRANG,13,2011Chir,,0
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.21154708330831132,41630
ASSAM,LAKHIMPUR,15,2011Lakh,-0.17903043483798656,49070
ASSAM,GOALPARA,16,2011Goal,-0.26405247756751954,35175
ASSAM,CACHAR,17,2011Cach,-0.23814383906865833,61908
ASSAM,MAJULI,18,2019Maju,-0.26462292513176916,14182
ASSAM,NALBARI,19,2011Nalb,-0.4793624344405594,1859
ASSAM,DIMA HASAO,20,2011Dima,-0.22552128399888982,76565
ASSAM,UDALGURI,21,2011Udal,,0
ASSAM,JORHAT,22,2011Jorh,-0.2492348691801276,36835
ASSAM,HOJAI,23,2019Hoja,-0.20808217005076143,26004
ASSAM,BISWANATH,24,2019Bisw,-0.18574887470125026,32113
ASSAM,SONITPUR,25,2011Soni,-0.18118419703814678,43136
ASSAM,DARRANG,26,2011Darr,-0.6667980772076231,165
ASSAM,DIBRUGARH,27,2011Dibr,-0.1836232244827869,48771
ASSAM,KARIMGANJ,28,2011Kari,-0.24193117361564911,32136
ASSAM,KAMRUP METRO,29,2011KamrM,-0.23090782202743904,15375
ASSAM,KAMRUP,30,2011Kamr,-0.24941192574116128,39853
ASSAM,SIVSAGAR,31,2011Siva,-0.22427338221637433,28334
ASSAM,BARPETA,32,2011Barp,-0.38268063927664975,7880
ASSAM,BAJALI,33,2022Baja,,0
ASSAM,TAMULPUR,34,2011Tamu,,0
ASSAM,BAKSA,35,2011Baks,,0
