state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.08597111896246903,27857
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.063170236998362,12210
ASSAM,MORIGAON,3,2011Mori,-0.11944242221853983,27062
ASSAM,TINSUKIA,4,2011Tins,-0.1059278315658093,69029
ASSAM,CHARAIDEO,5,2019Char,-0.11449181649950696,19268
ASSAM,GOLAGHAT,6,2011Gola,-0.05641174050805048,63195
ASSAM,DHEMAJI,7,2011Dhem,-0.06585288992132769,44965
ASSAM,K.ANGLONG,8,2011Karb,-0.09865747629177186,131099
ASSAM,KOKRAJHAR,9,2011Kokr,-0.09219166815918517,56183
ASSAM,BONGAIGAON,10,2011Bong,-0.057070946472221155,19509
ASSAM,NAGAON,11,2011Naga,-0.08982035713029883,46213
ASSAM,HAILAKANDI,12,2011Hail,-0.09728722633457025,23479
ASSAM,CHIRANG,13,2011Chir,-0.09951063932460988,34605
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.04903341373237027,54808
ASSAM,LAKHIMPUR,15,2011Lakh,-0.06904035253859322,54106
ASSAM,GOALPARA,16,2011Goal,-0.03509191294185451,35380
ASSAM,CACHAR,17,2011Cach,-0.120954049395357,66961
ASSAM,MAJULI,18,2019Maju,-0.04880278802773909,14179
ASSAM,NALBARI,19,2011Nalb,-0.04491915451638809,18756
ASSAM,DIMA HASAO,20,2011Dima,-0.11652837877313962,86864
ASSAM,UDALGURI,21,2011Udal,-0.04826156399684584,36222
ASSAM,JORHAT,22,2011Jorh,-0.07555866948417601,36827
ASSAM,HOJAI,23,2019Hoja,0.0297216602449157,25993
ASSAM,BISWANATH,24,2019Bisw,-0.05886438730279504,32097
ASSAM,SONITPUR,25,2011Soni,-0.05499434205155915,61941
ASSAM,DARRANG,26,2011Darr,-0.07285488637539178,28396
ASSAM,DIBRUGARH,27,2011Dibr,-0.07020941076594621,61096
ASSAM,KARIMGANJ,28,2011Kari,-0.10862923842065592,32504
ASSAM,KAMRUP METRO,29,2011KamrM,-0.054556182771752934,17716
ASSAM,KAMRUP,30,2011Kamr,-0.07464832139962173,55515
ASSAM,SIVSAGAR,31,2011Siva,-0.08655316683937653,28317
ASSAM,BARPETA,32,2011Barp,-0.06247618175949661,33354
ASSAM,BAJALI,33,2022Baja,-0.04553195280728051,7469
ASSAM,TAMULPUR,34,2011Tamu,-0.0365427825935478,15764
ASSAM,BAKSA,35,2011Baks,-0.06526965501743452,27908
