state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.1015987793319275,27860
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.13486806526224707,12207
ASSAM,MORIGAON,3,2011Mori,-0.161724011355868,27062
ASSAM,TINSUKIA,4,2011Tins,-0.19885229859954373,69040
ASSAM,CHARAIDEO,5,2019Char,-0.18796670178851793,19267
ASSAM,GOLAGHAT,6,2011Gola,-0.13193352576577433,63204
ASSAM,DHEMAJI,7,2011Dhem,-0.09897819302087733,44977
ASSAM,K.ANGLONG,8,2011Karb,-0.265476007464821,131115
ASSAM,KOKRAJHAR,9,2011Kokr,-0.15591793815963942,56186
ASSAM,BONGAIGAON,10,2011Bong,-0.13433257363450496,19503
ASSAM,NAGAON,11,2011Naga,-0.15228649033676628,46219
ASSAM,HAILAKANDI,12,2011Hail,-0.24428136378880796,23481
ASSAM,CHIRANG,13,2011Chir,-0.15695701510707163,34603
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.25926608318483035,54853
ASSAM,LAKHIMPUR,15,2011Lakh,-0.11448609339192649,54109
ASSAM,GOALPARA,16,2011Goal,-0.16354623970459425,35392
ASSAM,CACHAR,17,2011Cach,-0.256869478308022,66966
ASSAM,MAJULI,18,2019Maju,-0.09519449439390734,14181
ASSAM,NALBARI,19,2011Nalb,-0.14029858978918994,18758
ASSAM,DIMA HASAO,20,2011Dima,-0.29545976957742914,86873
ASSAM,UDALGURI,21,2011Udal,-0.11476348229937335,36224
ASSAM,JORHAT,22,2011Jorh,-0.16014148051637297,36829
ASSAM,HOJAI,23,2019Hoja,-0.14722068464401109,25998
ASSAM,BISWANATH,24,2019Bisw,-0.12108482238455848,32105
ASSAM,SONITPUR,25,2011Soni,-0.1254134599572646,61951
ASSAM,DARRANG,26,2011Darr,-0.10759508450243872,28396
ASSAM,DIBRUGARH,27,2011Dibr,-0.1124872335264379,61096
ASSAM,KARIMGANJ,28,2011Kari,-0.24271352852847078,32507
ASSAM,KAMRUP METRO,29,2011KamrM,-0.18935025428307994,17726
ASSAM,KAMRUP,30,2011Kamr,-0.1606342781175713,55528
ASSAM,SIVSAGAR,31,2011Siva,-0.12856880305396726,28332
ASSAM,BARPETA,32,2011Barp,-0.10993860418978288,33346
ASSAM,BAJALI,33,2022Baja,-0.12451412125849344,7469
ASSAM,TAMULPUR,34,2011Tamu,-0.08336493960342257,15763
ASSAM,BAKSA,35,2011Baks,-0.14681955437450728,27906
