state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.029833442239587074,27853
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,0.0018822244843458918,12212
ASSAM,MORIGAON,3,2011Mori,-0.07847374911635063,27054
ASSAM,TINSUKIA,4,2011Tins,-0.046324903563497985,69014
ASSAM,CHARAIDEO,5,2019Char,-0.01816955439645801,19260
ASSAM,GOLAGHAT,6,2011Gola,0.044375773003801904,63192
ASSAM,DHEMAJI,7,2011Dhem,-0.019438488400016125,44961
ASSAM,K.ANGLONG,8,2011Karb,-0.07335470386818473,131066
ASSAM,KOKRAJHAR,9,2011Kokr,-0.004991617608125991,56157
ASSAM,BONGAIGAON,10,2011Bong,-0.02458160566230022,19506
ASSAM,NAGAON,11,2011Naga,-0.03608099074590774,46200
ASSAM,HAILAKANDI,12,2011Hail,-0.02833147340750314,23466
ASSAM,CHIRANG,13,2011Chir,-0.030714680669596393,34588
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.03816263674297878,54816
ASSAM,LAKHIMPUR,15,2011Lakh,-0.022358020010570866,49044
ASSAM,GOALPARA,16,2011Goal,0.02798565933618259,35382
ASSAM,CACHAR,17,2011Cach,-0.07166593503021633,66934
ASSAM,MAJULI,18,2019Maju,0.021621523218372934,14172
ASSAM,NALBARI,19,2011Nalb,-0.00421964261556493,18754
ASSAM,DIMA HASAO,20,2011Dima,-0.09741670922370209,86832
ASSAM,UDALGURI,21,2011Udal,0.009842579513541378,36220
ASSAM,JORHAT,22,2011Jorh,0.0032277732195622904,36822
ASSAM,HOJAI,23,2019Hoja,0.06086194075886503,25994
ASSAM,BISWANATH,24,2019Bisw,-0.007404008877415114,32109
ASSAM,SONITPUR,25,2011Soni,-0.014069548303294217,61921
ASSAM,DARRANG,26,2011Darr,-0.021595346643401323,28393
ASSAM,DIBRUGARH,27,2011Dibr,-0.013459139786269973,61081
ASSAM,KARIMGANJ,28,2011Kari,-0.02719766656393812,32486
ASSAM,KAMRUP METRO,29,2011KamrM,-0.03394121855759669,17724
ASSAM,KAMRUP,30,2011Kamr,-0.007843190732962427,55517
ASSAM,SIVSAGAR,31,2011Siva,0.0035160533452438096,28320
ASSAM,BARPETA,32,2011Barp,-0.018799763046008507,33360
ASSAM,BAJALI,33,2022Baja,0.004041912278018324,7470
ASSAM,TAMULPUR,34,2011Tamu,0.022295895588211975,15766
ASSAM,BAKSA,35,2011Baks,0.00418345443356995,27902
