state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.05673562920012116,19912
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,-0.03968943274661723,12208
ASSAM,MORIGAON,3,2011Mori,-0.0667068061322595,26913
ASSAM,TINSUKIA,4,2011Tins,-0.1180964152612627,68456
ASSAM,CHARAIDEO,5,2019Char,-0.13219342741340287,5081
ASSAM,GOLAGHAT,6,2011Gola,,0
ASSAM,DHEMAJI,7,2011Dhem,-0.05520302945079505,3001
ASSAM,K.ANGLONG,8,2011Karb,-0.10180771285770455,12637
ASSAM,KOKRAJHAR,9,2011Kokr,-0.14473418258678292,28361
ASSAM,BONGAIGAON,10,2011Bong,0.060431732071770564,9
ASSAM,NAGAON,11,2011Naga,-0.04880523269056688,42531
ASSAM,HAILAKANDI,12,2011Hail,-0.1864974016700286,366
ASSAM,CHIRANG,13,2011Chir,,0
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.20924838362068965,50750
ASSAM,LAKHIMPUR,15,2011Lakh,,0
ASSAM,GOALPARA,16,2011Goal,-0.049886951775179614,7951
ASSAM,CACHAR,17,2011Cach,-0.18559981133346606,6436
ASSAM,MAJULI,18,2019Maju,,0
ASSAM,NALBARI,19,2011Nalb,,0
ASSAM,DIMA HASAO,20,2011Dima,-0.18108188544449705,4819
ASSAM,UDALGURI,21,2011Udal,-0.07997571850828013,19263
ASSAM,JORHAT,22,2011Jorh,,0
ASSAM,HOJAI,23,2019Hoja,-0.05825425326293583,7751
ASSAM,BISWANATH,24,2019Bisw,-0.07845631104308805,1539
ASSAM,SONITPUR,25,2011Soni,-0.07500392287803356,61314
ASSAM,DARRANG,26,2011Darr,-0.08684524151989927,15412
ASSAM,DIBRUGARH,27,2011Dibr,-0.11116160775967165,12304
ASSAM,KARIMGANJ,28,2011Kari,-0.15051264512474305,26755
ASSAM,KAMRUP METRO,29,2011KamrM,-0.0820639281687945,4986
ASSAM,KAMRUP,30,2011Kamr,,0
ASSAM,SIVSAGAR,31,2011Siva,,0
ASSAM,BARPETA,32,2011Barp,,0
ASSAM,BAJALI,33,2022Baja,,0
ASSAM,TAMULPUR,34,2011Tamu,,0
ASSAM,BAKSA,35,2011Baks,,0
