year,month,RC_Id,Relief_Distribution_Liquid_BabyFood_In_Unit,year_month
2022,06,2.0,7.0,2022_06
2022,06,3.0,16.0,2022_06
2022,06,4.0,12.0,2022_06
2022,06,10.0,14.0,2022_06
2022,06,16.0,7.0,2022_06
2022,06,17.0,15.0,2022_06
2022,06,18.0,14.0,2022_06
2022,06,19.0,11.0,2022_06
2022,06,20.0,7.0,2022_06
2022,06,21.0,13.0,2022_06
2022,06,22.0,8.0,2022_06
2022,06,23.0,5.0,2022_06
2022,06,24.0,23.0,2022_06
2022,06,25.0,12.0,2022_06
2022,06,26.0,11.0,2022_06
2022,06,27.0,4.0,2022_06
2022,06,28.0,4.0,2022_06
2022,06,29.0,14.0,2022_06
2022,06,30.0,11.0,2022_06
2022,06,31.0,5.0,2022_06
2022,06,32.0,2.0,2022_06
2022,06,33.0,16.0,2022_06
2022,06,35.0,3.0,2022_06
2022,06,36.0,6.0,2022_06
2022,06,37.0,10.0,2022_06
2022,06,38.0,8.0,2022_06
2022,06,39.0,4.0,2022_06
2022,06,40.0,0.0,2022_06
2022,06,41.0,0.0,2022_06
2022,06,42.0,0.0,2022_06
2022,06,43.0,12.0,2022_06
2022,06,44.0,5.0,2022_06
2022,06,45.0,10.0,2022_06
2022,06,46.0,13.0,2022_06
2022,06,47.0,9.0,2022_06
2022,06,48.0,14.0,2022_06
2022,06,50.0,10.0,2022_06
2022,06,51.0,9.0,2022_06
2022,06,52.0,10.0,2022_06
2022,06,53.0,14.0,2022_06
2022,06,54.0,2.0,2022_06
2022,06,55.0,7.0,2022_06
2022,06,56.0,7.0,2022_06
2022,06,57.0,15.0,2022_06
2022,06,58.0,7.0,2022_06
2022,06,59.0,4.0,2022_06
2022,06,60.0,3.0,2022_06
2022,06,61.0,3.0,2022_06
2022,06,62.0,0.0,2022_06
2022,06,63.0,2.0,2022_06
2022,06,64.0,2.0,2022_06
2022,06,65.0,8.0,2022_06
2022,06,66.0,0.0,2022_06
2022,06,67.0,1.0,2022_06
2022,06,68.0,1.0,2022_06
2022,06,69.0,22.0,2022_06
2022,06,71.0,9.0,2022_06
2022,06,72.0,2.0,2022_06
2022,06,73.0,7.0,2022_06
2022,06,74.0,0.0,2022_06
2022,06,75.0,8.0,2022_06
2022,06,76.0,5.0,2022_06
2022,06,77.0,0.0,2022_06
2022,06,78.0,0.0,2022_06
2022,06,79.0,0.0,2022_06
2022,06,80.0,0.0,2022_06
2022,06,81.0,0.0,2022_06
2022,06,82.0,17.0,2022_06
2022,06,83.0,14.0,2022_06
2022,06,84.0,18.0,2022_06
2022,06,85.0,10.0,2022_06
2022,06,86.0,13.0,2022_06
2022,06,87.0,18.0,2022_06
2022,06,88.0,8.0,2022_06
2022,06,89.0,0.0,2022_06
2022,06,90.0,0.0,2022_06
2022,06,91.0,0.0,2022_06
2022,06,92.0,0.0,2022_06
2022,06,93.0,0.0,2022_06
2022,06,94.0,5.0,2022_06
2022,06,95.0,0.0,2022_06
2022,06,96.0,7.0,2022_06
2022,06,97.0,2.0,2022_06
2022,06,98.0,2.0,2022_06
2022,06,99.0,12.0,2022_06
2022,06,100.0,11.0,2022_06
2022,06,101.0,14.0,2022_06
2022,06,102.0,18.0,2022_06
2022,06,103.0,1.0,2022_06
2022,06,104.0,3.0,2022_06
2022,06,105.0,0.0,2022_06
2022,06,106.0,0.0,2022_06
2022,06,107.0,0.0,2022_06
2022,06,108.0,5.0,2022_06
2022,06,109.0,8.0,2022_06
2022,06,110.0,0.0,2022_06
2022,06,111.0,0.0,2022_06
2022,06,112.0,0.0,2022_06
2022,06,113.0,10.0,2022_06
2022,06,114.0,16.0,2022_06
2022,06,115.0,22.0,2022_06
2022,06,116.0,13.0,2022_06
2022,06,117.0,17.0,2022_06
2022,06,118.0,8.0,2022_06
2022,06,119.0,5.0,2022_06
2022,06,120.0,2.0,2022_06
2022,06,121.0,13.0,2022_06
2022,06,122.0,6.0,2022_06
2022,06,123.0,5.0,2022_06
2022,06,124.0,11.0,2022_06
2022,06,125.0,7.0,2022_06
2022,06,126.0,13.0,2022_06
2022,06,127.0,7.0,2022_06
2022,06,128.0,10.0,2022_06
2022,06,129.0,14.0,2022_06
2022,06,130.0,3.0,2022_06
2022,06,131.0,8.0,2022_06
