month,object_id,Awarded Value
2018_05,219.0,10616963.65
2022_10,163.0,795000.0
2022_10,172.0,3850000.0
2023_01,219.0,6665000.0
2023_09,219.0,36460342.0
2022_06,175.0,3110076.0
2022_06,219.0,66370181.9
2020_05,219.0,6358000.0
2021_03,122.0,18947146.0
2021_03,219.0,8572012.0
2021_03,281.0,18947145.0
2021_05,219.0,17642715.22
2020_12,219.0,9382770.0
2020_12,267.0,18990035.0
2020_06,219.0,19928358.0
2020_06,281.0,47147160.65
2022_11,281.0,3900000.0
2023_03,219.0,0.0
2023_08,116.0,6451000.0
2023_08,219.0,18819028.0
2023_08,227.0,1330.0
2022_12,175.0,33751069.0
2022_12,276.0,12143000.0
2021_01,164.0,11677055.0
2021_01,219.0,109101349.0
2020_07,281.0,30543951.67
2018_04,217.0,10180971.0
2018_04,267.0,16094116.11
2023_04,159.0,10950821.0
2023_04,161.0,4579000.0
2022_02,251.0,134362284.2
2021_02,185.0,19800167.01
2023_07,219.0,51039292.6
2022_03,139.0,50537221.0
2022_03,221.0,3381125.0
2022_08,185.0,13433761.13
2022_08,219.0,19977888.0
2023_02,219.0,58311470.0
2023_02,272.0,0.0
2022_07,219.0,87465931.92
2019_10,185.0,7100000.0
2019_10,219.0,10474524.0
2022_04,163.0,7610532.0
2022_04,219.0,33805135.0
2021_06,219.0,55984300.0
2021_06,276.0,4592400.0
2020_02,104.0,7268427.4
2022_09,161.0,7977421.32
2022_09,219.0,9999486.0
2023_06,219.0,160772403.72
