object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-758-00257,SOUTH SALMARA MANCACHAR,249,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,54.86,0.308378,-0.030527,4437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,21632.0,53810.0,355352.0,11.786809,4.390167,0.005998,53.267899,18.703679,7.395467,0.0,4.449981,568,34,0.0,0.0,45164.0,99.248928,26.0,80.0,Mankachar,SOUTH SALMARA MANCACHAR,18-758,8639.65,10.4,2.0,6.53,24.68,152459.0,1193.338972,0.000541,4,5,1.824316,5,2021-2022,4,0.829466,0.0,0.0,0.0,0.0,0.0,0.0,0.88989,5,0.0,337.263999
18-756-00249,BISWANATH,1042,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14,136.12,0.332749,0.029271,18759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,20388.0,36695.0,394178.0,7.383983,22.176279,0.197884,41.145908,14.428934,8.21405,0.0,6.452962,605,38,38820.0,10.0,269209.0,92.370122,92.0,82.0,Biswanath,BISWANATH,18-756,22775.07,9.4,2.0,2.96,14.83,96019.0,1611.353592,0.000561,3,4,0.863256,5,2021-2022,5,0.784425,0.0,0.0,0.0,0.0,0.0,0.0,0.749102,4,0.0,366.244932
18-303-00121,BARPETA,513,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,72.02,0.186904,0.023433,9168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18014.0,38220.0,326873.0,24.971914,0.193335,0.0,27.60974,15.441922,20.631823,0.0,11.151265,611,43,0.0,0.0,40648.0,123.012963,37.0,70.0,Baghbor,BARPETA,18-303,14991.58,3.9,2.0,0.13,17.13,76764.0,458.191524,0.00064,3,4,0.825361,5,2021-2022,5,0.76938,0.0,0.0,0.0,0.0,0.0,0.0,0.749102,4,0.0,306.972066
18-320-00206,CHIRANG,229,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,35.95,0.41239,-0.014293,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5346.0,10921.0,116415.0,1.608829,13.567865,0.039925,51.76249,29.016716,1.227583,0.0,2.776591,256,18,11019.0,3.0,184950.0,77.3113,67.0,85.0,Sidli (Pt),CHIRANG,18-320,5331.33,9.3,3.0,2.62,12.65,31877.0,1084.829393,0.000637,1,5,0.98273,5,2021-2022,4,0.831167,0.0,0.0,0.0,0.0,0.0,0.0,0.744385,4,0.0,110.489285
18-316-00185,CACHAR,838,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,126.49,0.373446,0.013815,14832.0,0.0,0.0,0.0,0.0,10.184629,7.41,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,41662.0,74327.0,737687.0,5.578329,41.491626,0.416057,33.313996,15.277841,0.076246,0.0,3.845905,1064,71,42280.0,18.0,394329.0,79.712572,68.0,87.0,Silchar,CACHAR,18-316,20596.63,10.1,3.0,8.53,10.35,182028.0,3479.873117,0.000509,5,4,0.806049,5,2021-2022,3,0.843519,0.0,0.0,0.0,0.0,0.0,0.0,0.732685,4,0.0,692.774572
18-300-00103,KOKRAJHAR,304,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,50.0,0.376151,0.009631,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,7303.0,14717.0,199774.0,2.001074,4.221465,0.0,66.315391,23.685672,1.734799,0.0,2.041599,475,28,27800.0,8.0,155277.0,77.810206,53.0,83.0,Dotoma,KOKRAJHAR,18-300,18388.485,9.2,2.0,1.87,20.09,39760.0,853.552864,0.000652,1,5,1.211582,5,2021-2022,3,0.845689,0.0,0.0,0.0,0.0,0.0,0.0,0.718443,4,0.0,187.611205
18-300-00101,KOKRAJHAR,1069,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,166.25,0.367604,0.001127,19191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,17667.0,34583.0,327338.0,1.55616,38.893358,0.000183,41.071364,11.821832,2.09428,0.0,4.562822,759,49,25232.0,9.0,197887.0,76.369986,79.0,84.0,Gossaigaon (Pt),KOKRAJHAR,18-300,32583.05,6.1,2.0,0.95,20.16,62460.0,1718.766638,0.000542,2,4,0.773966,5,2021-2022,5,0.727241,0.0,0.0,0.0,0.0,0.0,0.0,0.711778,4,0.0,307.408756
18-300-00104,KOKRAJHAR,990,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,173.33,0.429782,-0.034014,17788.0,0.0,0.0,0.0,0.0,40.355111,40.32,40.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18005.0,38421.0,338657.0,1.020715,42.60086,0.017382,36.566255,13.458837,2.054544,0.0,4.281406,717,32,34409.0,6.0,271905.0,75.623384,106.0,86.0,Kokrajhar (Pt),KOKRAJHAR,18-300,21680.643,9.4,3.0,3.41,22.59,69360.0,1570.415821,0.000512,2,4,0.78341,5,2021-2022,5,0.782883,0.0,0.0,0.0,0.0,0.0,0.0,0.711778,4,0.0,318.038624
18-302-00117,GOALPARA,478,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,77.73,0.318655,0.07108,8552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,16465.0,39854.0,306146.0,6.029124,21.102336,0.001021,44.843328,18.937482,4.259282,8.7e-05,4.82734,550,36,19406.0,9.0,292277.0,90.631172,48.0,84.0,Matia,GOALPARA,18-302,34621.5,8.3,2.0,2.41,13.32,69104.0,1188.424943,0.000584,2,4,0.785924,5,2021-2022,4,0.792103,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,287.506983
18-308-00151,DHEMAJI,746,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.17,114.16,0.288031,0.042652,13506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,12281.0,24938.0,269039.0,4.340815,5.802416,0.291412,63.984963,16.009698,5.288361,0.0,4.282334,739,27,50940.0,50.0,177743.0,83.3287,108.0,82.0,Sissibargaon,DHEMAJI,18-308,36596.08,8.5,2.0,2.25,19.15,68758.0,1954.567429,0.000598,2,4,0.766038,5,2021-2022,4,0.797341,0.0,0.0,0.0,0.0,0.0,0.0,0.693065,4,0.0,249.973794
