month,object_id,Awarded Value
2019_09,101.0,63665996.0
2019_09,102.0,5443006.0
2019_09,103.0,54450113.34
2019_09,104.0,844569895.54
2019_09,108.0,26071809.0
2019_09,113.0,5996054.0
2019_09,116.0,12305561.95
2019_09,122.0,56852972.37
2019_09,128.0,37103546.16
2019_09,134.0,150468790.93
2019_09,139.0,77199980.6
2019_09,145.0,2999368.0
2019_09,146.0,0.0
2019_09,150.0,7258479.220000001
2019_09,158.0,0.0
2019_09,161.0,7014179.0
2019_09,164.0,3489724.0
2019_09,166.0,4709389.0
2019_09,169.0,3801628.16
2019_09,170.0,2303639.98
2019_09,177.0,9892466.95
2019_09,182.0,5345628.72
2019_09,185.0,128221972.80000001
2019_09,189.0,190159930.23999998
2019_09,190.0,24249622.869999997
2019_09,195.0,85523863.82000001
2019_09,205.0,5044228.0
2019_09,206.0,32807893.0
2019_09,207.0,43348972.53
2019_09,208.0,10880855.15
2019_09,210.0,7648690.52
2019_09,211.0,9406274.84
2019_09,212.0,4000076.0
2019_09,214.0,3155248.51
2019_09,219.0,97304840.51
2019_09,226.0,63137098.870000005
2019_09,228.0,2821624.89
2019_09,231.0,17847183.29
2019_09,241.0,9914055.0
2019_09,244.0,21456260.0
2019_09,245.0,12829014.0
2019_09,246.0,29688136.0
2019_09,247.0,8989797.0
2019_09,259.0,7197784.0
2019_09,260.0,14995364.0
2019_09,262.0,35705220.18
2019_09,268.0,4266195.0
2019_09,273.0,7251533.52
2019_09,276.0,6327917.359999999
2019_09,277.0,4460222.9
2019_09,280.0,20409711.0
2019_09,281.0,25023561.4
