month,object_id,Awarded Value
2021_03,104.0,25982273.2
2021_03,122.0,18947146.0
2021_03,139.0,25899406.369999997
2021_03,150.0,15593354.0
2021_03,156.0,107649776.36
2021_03,162.0,30299000.0
2021_03,166.0,55794563.03
2021_03,170.0,13250753.0
2021_03,173.0,14498538.1
2021_03,175.0,0.0
2021_03,185.0,15971623.0
2021_03,186.0,99944437.0
2021_03,189.0,13517094.03
2021_03,190.0,39646164.989999995
2021_03,210.0,30585600.0
2021_03,219.0,18065784.0
2021_03,226.0,25013189.0
2021_03,251.0,58876000.0
2021_03,262.0,19757464.0
2021_03,267.0,7388703.0
2021_03,269.0,8213583.51
2021_03,272.0,7895813.0
2021_03,281.0,57612132.0
