month,object_id,Awarded Value
2020_02,104.0,19332352.2
2020_02,115.0,12076121.75
2020_02,122.0,337889454.59000003
2020_02,128.0,16396162.32
2020_02,134.0,369120562.05
2020_02,156.0,24999985.0
2020_02,159.0,7785440.0
2020_02,160.0,26874847.59
2020_02,162.0,60527901.0
2020_02,163.0,63234893.74
2020_02,189.0,33038351.47
2020_02,211.0,98823079.01
2020_02,219.0,375350501.45
2020_02,226.0,213959215.41
2020_02,231.0,5292246.61
2020_02,239.0,132483521.05000001
2020_02,246.0,24439870.0
2020_02,247.0,5285943.0
2020_02,262.0,112688153.61
2020_02,267.0,14173401.23
2020_02,276.0,154683183.74
