month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2021_01,CACHAR,Silchar,0.0
2021_01,CHIRANG,Bijni (Pt),3764500.09
2021_01,DHEMAJI,Dhemaji,5364520.0
2021_01,DHUBRI,Dhubri (Pt),21516193.39
2021_01,DIBRUGARH,Naharkatiya,11677055.0
2021_01,HAILAKANDI,Hailakandi,31081944.36
2021_01,JORHAT,Mariani,12604005.0
2021_01,K.ANGLONG,Diphu,35747038.29
2021_01,KAMRUP METRO,Guwahati,113822749.0
2021_01,KOKRAJHAR,Golokganj (Pt),14960000.17
2021_01,KOKRAJHAR,Kokrajhar (Pt),15173314.9
2021_01,NAGAON,Nagaon,4973636.83
2021_01,NALBARI,Nalbari,15756376.0
2021_01,SIVSAGAR,Sibsagar,14432051.48
2021_01,SONITPUR,Tezpur,35630908.32
