month,object_id,Awarded Value
2022_09,104.0,11955526.55
2022_09,110.0,12981731.940000001
2022_09,113.0,9311830.99
2022_09,115.0,10567918.0
2022_09,122.0,13500000.0
2022_09,139.0,89998738.0
2022_09,150.0,10593822.0
2022_09,152.0,7829698.25
2022_09,161.0,7977421.32
2022_09,166.0,13499820.0
2022_09,175.0,19970965.0
2022_09,184.0,7998029.0
2022_09,185.0,17999965.0
2022_09,187.0,0.0
2022_09,189.0,22370859.0
2022_09,199.0,3225931.0
2022_09,219.0,13093192.0
2022_09,226.0,12116130.0
2022_09,246.0,4653920.01
2022_09,256.0,7870615.07
2022_09,257.0,0.0
2022_09,269.0,3728700.0
2022_09,279.0,4518122.03
