month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2023_08,BISWANATH,Gohpur,136332000.0
2023_08,BONGAIGAON,Srijangram,0.0
2023_08,CACHAR,Katigora,39150000.0
2023_08,CACHAR,Silchar,5476885.0
2023_08,CHARAIDEO,Sonari,429277.38
2023_08,CHIRANG,Kokrajhar (Pt),17486448.0
2023_08,CHIRANG,Sidli (Pt),7236373.5
2023_08,DARRANG,Mangaldoi (Pt),0.0
2023_08,DARRANG,Sipajhar,3296670.0
2023_08,DHEMAJI,Dhemaji,42008228.0
2023_08,DIBRUGARH,Moran,36813600.0
2023_08,DIMA HASAO,Haflong,22435229.0
2023_08,GOALPARA,Balijana,32537320.0
2023_08,HAILAKANDI,Katlichara,18400770.0
2023_08,HOJAI,Doboka,34060635.0
2023_08,KAMRUP,Chhaygaon,79410000.0
2023_08,KAMRUP,Palasbari,7686605.0
2023_08,KAMRUP,"Rangia
(Pt)",0.0
2023_08,KAMRUP METRO,Guwahati,143081594.0
2023_08,KOKRAJHAR,Kokrajhar (Pt),27639686.0
2023_08,LAKHIMPUR,Bihpuria,39421800.0
2023_08,LAKHIMPUR,Dhakuakhana (Pt-I),76491000.0
2023_08,MORIGAON,Marigaon,17549851.0
2023_08,NAGAON,Nagaon,17999826.0
2023_08,NAGAON,Raha,5430600.0
2023_08,NALBARI,Banekuchi,1330.0
2023_08,NALBARI,Nalbari,103180950.0
2023_08,SIVSAGAR,Amguri,40446000.0
2023_08,SIVSAGAR,Dimow,74032830.0
2023_08,SIVSAGAR,Sibsagar,56775870.0
2023_08,SOUTH SALMARA MANCACHAR,Mankachar,52134300.0
2023_08,UDALGURI,Kalaigaon (Pt),33304107.6
2023_08,UDALGURI,Udalguri,67248000.0
