month,DISTRICT_FINALISED,REVENUE_CIRCLE_FINALISED,Awarded Value
2022_04,BAJALI,Sarupeta (Pt),5382000.0
2022_04,BAKSA,Baksa,16430548.0
2022_04,BARPETA,Barpeta,9012004.0
2022_04,DARRANG,Mangaldoi (Pt),44794076.0
2022_04,DHEMAJI,Dhemaji,144366984.8
2022_04,DIBRUGARH,Tingkhong,7610532.0
2022_04,JORHAT,Teok,42887156.0
2022_04,KAMRUP,Boko,71917502.0
2022_04,KAMRUP,Koya,15384877.0
2022_04,KAMRUP METRO,Guwahati,69693031.0
2022_04,KARIMGANJ,Karimganj,67216200.02
2022_04,KOKRAJHAR,Kokrajhar (Pt),14885088.0
2022_04,LAKHIMPUR,North Lakhimpur,0.0
2022_04,LAKHIMPUR,Subansiri (Pt-I),84910058.0
2022_04,MAJULI,Majuli,62630217.0
2022_04,MORIGAON,Marigaon,143795991.0
2022_04,MORIGAON,Mayong,62050963.01
2022_04,NALBARI,Nalbari,5745600.0
2022_04,SONITPUR,Tezpur,119879436.0
