month,object_id,Awarded Value
2023_07,101.0,55876180.0
2023_07,104.0,71497551.0
2023_07,115.0,22102222.0
2023_07,128.0,21506000.0
2023_07,134.0,60597146.0
2023_07,154.0,121197821.0
2023_07,164.0,83325000.0
2023_07,166.0,19277190.0
2023_07,172.0,54000000.0
2023_07,175.0,9448204.0
2023_07,187.0,24543000.0
2023_07,189.0,14695222.0
2023_07,190.0,4319462.0
2023_07,192.0,38316000.0
2023_07,210.0,136330000.0
2023_07,211.0,30743910.0
2023_07,219.0,64661294.6
2023_07,239.0,30867300.0
2023_07,249.0,59992200.0
2023_07,257.0,17798999.0
2023_07,263.0,26432500.0
2023_07,264.0,50028030.0
2023_07,270.0,0.0
2023_07,271.0,32014200.0
2023_07,276.0,35547927.010000005
