month,object_id,Awarded Value
2021_08,101.0,7991730.0
2021_08,104.0,9997133.0
2021_08,122.0,25096615.0
2021_08,134.0,34989047.1
2021_08,156.0,5558319.75
2021_08,166.0,13049242.01
2021_08,169.0,7732676.0
2021_08,177.0,4442961.12
2021_08,189.0,10576828.82
2021_08,193.0,8789070.31
2021_08,196.0,9917247.19
2021_08,198.0,32380200.0
2021_08,205.0,7276370.0
2021_08,207.0,18684276.0
2021_08,210.0,11659680.0
2021_08,217.0,12836947.0
2021_08,239.0,2671369.0
2021_08,246.0,36677995.0
2021_08,262.0,6199877.0
2021_08,276.0,17064653.57
