month,object_id,Awarded Value
2018_07,101.0,35738795.86
2018_07,103.0,13193625.370000001
2018_07,122.0,27542204.0
2018_07,134.0,1960879.7
2018_07,146.0,35286355.0
2018_07,150.0,14774680.12
2018_07,195.0,37859413.44
2018_07,205.0,7078000.42
2018_07,207.0,4008815.1100000003
2018_07,216.0,12283000.0
2018_07,219.0,82322030.0
2018_07,221.0,997402.0
2018_07,230.0,8987782.94
2018_07,234.0,8989359.17
2018_07,237.0,1591918.2
2018_07,245.0,3980844.5
2018_07,246.0,92785119.94
2018_07,261.0,4992972.15
2018_07,262.0,25927274.049999997
2018_07,270.0,1491254.5
2018_07,272.0,372659536.0
