revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,76.36998591622763,19171
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,78.19284712482468,2852
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,77.81020558002938,5448
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,75.62338392355255,17790
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,77.14370900417413,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,75.6955110870741,1849
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,89.55051638976201,2227
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,81.8433205057724,1819
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,130.3006570302234,3805
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,96.82701062215477,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,88.12373453318335,3556
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,123.2471381527364,6377
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,81.8929247067726,5286
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,94.88952489982827,3494
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,123.42952326249282,8705
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,94.92573848378434,9682
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,90.63117247835244,8546
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,76.96830382638493,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,78.76445698166431,4963
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,112.85676646706587,4175
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,123.01296296296296,9180
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,88.6719548739644,5673
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,81.47344849648113,4689
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,76.7790736421193,3001
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,76.93631436314364,738
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,133.80474126943665,3923
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,108.53487253487253,4158
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,86.06340553722565,6971
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,82.90617433414043,3304
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,85.47564717162032,10430
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,77.0830894308943,6150
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,84.38970051132213,5476
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,85.77169258508,4437
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,77.98125656020393,6669
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,84.82606557377049,6100
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,84.08549686660699,6702
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,90.20598997154086,22137
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,78.41150319533203,17995
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,120.05726200162734,9832
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,95.81958762886597,12028
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,84.24719264984687,6857
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,85.02547683923706,7340
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,80.29479865771812,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,83.27402473834444,9459
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,86.76808855291577,11112
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,88.2488606380427,8338
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,79.49663632766126,5054
