Date,District,Number,Details,state,ID,assam_dist
2024-07-28,CACHAR,Cachar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,1,
2024-07-28,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,2,
2024-07-28,DIBRUGARH,Dibrugarh,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,3,
2024-07-28,GOLAGHAT,Golaghat,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,4,
2024-07-28,KARIMGANJ,Karimganj,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,5,
2024-07-28,NAGAON,Nagaon,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,6,
2024-07-28,SIVSAGAR,Sivasagar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,7,
2024-08-05,BARPETA,Barpeta,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,1,
2024-08-05,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,2,
2024-08-05,NAGAON,Nagaon,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil | Remarks: Nil,ASSAM,3,
2024-08-05,SIVSAGAR,Sivasagar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil | Remarks: Nil,ASSAM,4,
2024-08-09,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,1,
2024-08-09,GOALPARA,Goalpara,Embankment Affected Name: Public Health Engineering (PHE) (in Nos) | Department: 15 | Village: Tiaparachar purbapara pwss | Location: PHE | Longitude: Tiapara | Latitude: Tiapara,ASSAM,2,
2024-08-09,GOLAGHAT,Golaghat,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,3,
2024-08-09,SIVSAGAR,Sivasagar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,4,
2024-08-16,CHARAIDEO,Charaideo,Embankment Affected Name: Fisheries/Pond (in Hect.) | Department: 1 | Village: Dipa gogoi | Location: Fishery | Longitude: Bhojo Gaon | Latitude: Sonari,ASSAM,1,
2024-08-16,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,2,
2024-08-16,DIBRUGARH,Dibrugarh,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,3,
2024-08-16,GOALPARA,Goalpara,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,4,
2024-08-16,GOLAGHAT,Golaghat,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,5,
2024-08-16,SIVSAGAR,Sivasagar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,6,
2024-08-16,UDALGURI,Udalguri,Embankment Affected Name: Power Dept. Conductors (in Nos) | Department: 25 | Village: LT conductor snapped | Location: APDCL | Longitude: Khagrabari | Latitude: Khagrabari,ASSAM,7,
2024-08-19,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,1,
2024-08-19,K.ANGLONG,Karbi Anglong,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,2,
2024-08-19,SIVSAGAR,Sivasagar,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,3,
2024-08-20,CHARAIDEO,Charaideo,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,1,
2024-08-20,DHEMAJI,Dhemaji,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,2,
2024-08-20,DIBRUGARH,Dibrugarh,Embankment Affected Name: Nil | Department: Nil | Village: Nil | Location: Nil | Longitude: Nil | Latitude: Nil,ASSAM,3,
