state,district,ID,assam_dist,mean,count
ASSAM,DHUBRI,1,2011Dhub,-0.13863180118755702,685
ASSAM,SOUTH SALMARA MANCACHAR,2,2019Sout,,0
ASSAM,MORIGAON,3,2011Mori,-0.2005240522970365,127
ASSAM,TINSUKIA,4,2011Tins,-0.17000681753376967,262
ASSAM,CHARAIDEO,5,2019Char,-0.2179556337662929,386
ASSAM,GOLAGHAT,6,2011Gola,-0.22551516801883012,3900
ASSAM,DHEMAJI,7,2011Dhem,,0
ASSAM,K.ANGLONG,8,2011Karb,-0.24103175582643302,8182
ASSAM,KOKRAJHAR,9,2011Kokr,-0.2193363540253005,2579
ASSAM,BONGAIGAON,10,2011Bong,-0.12126764610632142,67
ASSAM,NAGAON,11,2011Naga,-0.19104001727978898,2802
ASSAM,HAILAKANDI,12,2011Hail,-0.20955417580800514,1460
ASSAM,CHIRANG,13,2011Chir,-0.1817622147207185,889
ASSAM,WEST KARBI ANGLONG,14,2019West,-0.2576495326844986,2655
ASSAM,LAKHIMPUR,15,2011Lakh,-0.17397373460403096,1535
ASSAM,GOALPARA,16,2011Goal,-0.0784044487531795,172
ASSAM,CACHAR,17,2011Cach,-0.20417031809367542,4190
ASSAM,MAJULI,18,2019Maju,-0.20835503472222222,135
ASSAM,NALBARI,19,2011Nalb,,0
ASSAM,DIMA HASAO,20,2011Dima,-0.2681115832953969,5423
ASSAM,UDALGURI,21,2011Udal,,0
ASSAM,JORHAT,22,2011Jorh,-0.21661867993943235,282
ASSAM,HOJAI,23,2019Hoja,-0.22580870643028847,1625
ASSAM,BISWANATH,24,2019Bisw,-0.20959924712145417,2005
ASSAM,SONITPUR,25,2011Soni,-0.2122658549875453,2760
ASSAM,DARRANG,26,2011Darr,,0
ASSAM,DIBRUGARH,27,2011Dibr,-0.2692558765411377,1
ASSAM,KARIMGANJ,28,2011Kari,-0.20803381173527422,2033
ASSAM,KAMRUP METRO,29,2011KamrM,,0
ASSAM,KAMRUP,30,2011Kamr,,0
ASSAM,SIVSAGAR,31,2011Siva,,0
ASSAM,BARPETA,32,2011Barp,,0
ASSAM,BAJALI,33,2022Baja,,0
ASSAM,TAMULPUR,34,2011Tamu,,0
ASSAM,BAKSA,35,2011Baks,,0
